,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
40,11,"[[-0.5942715926108239, -0.4071405836444917, -0.6936035202999441], [-0.13780707816438018, 0.9012005125387461, -0.41086877461787746], [0.7924415135673244, -0.14863893634849604, -0.5915904098172622]]",0.11460642516613007,-0.7170612501971838,0.19981472204005613,0.6945788181710955
41,18,"[[-0.5915621084603938, -0.42411811764279383, -0.685701265737388], [-0.3192835293028615, 0.9041800208702342, -0.2837692473805922], [0.740422904760271, 0.05101357219827681, -0.6701981537037873]]",0.14632180333137512,0.0479061662196895,0.014344192456043525,-0.012828541892164638
42,30,"[[-0.5926292534352442, -0.4240064940896541, -0.6848484518533301], [-0.5690805273370602, 0.8221591720005303, -0.016585076856910734], [0.5701330463871498, 0.37985896330827157, -0.7284122103877576]]",0.08476956933736801,0.023636641013221698,-0.0034279143089213935,0.0022572860160760015
43,48,"[[-0.5914717697253246, -0.42565542449391275, -0.6848260792261269], [-0.7868460319867189, 0.4905529013326429, 0.3745975718581824], [0.1764885994638274, 0.7603916476569, -0.6249532961167766]]",0.19251668453216553,0.07304521164995202,-0.024992315187067807,0.020713597987749226
44,23,"[[-0.5880780509743174, -0.43248967934570026, -0.6834655125554876], [-0.43594509625985184, 0.8812856953259744, -0.18255325453386903], [0.6813443539185907, 0.1905483385219716, -0.7067002980934932]]",0.047622717916965485,0.4460535199365424,0.12433459293690538,-0.3488913411666643
45,0,"[[-0.5919811592808512, -0.42173725073310825, -0.6868070408243138], [0.127943292755134, 0.7921951333173294, -0.5966351991007937], [0.7958030720708903, -0.4411174819458564, -0.41496912635408756]]",0.13310445845127106,0.0050956788316917434,-0.0030270509075547855,0.0688063968142866
46,6,"[[-0.5908323055180983, -0.42277213338041414, -0.6871600068309497], [-0.02420157982575123, 0.8606224697725842, -0.5086090008324119], [0.806501853950165, -0.2839237232554656, -0.5186567975535066]]",0.1241195946931839,0.004185464775559828,0.05205946930191368,-0.015202810351422489
47,37,"[[-0.5928595285648522, -0.4242648430625877, -0.6844890656865218], [-0.6798097575844531, 0.7194066944424111, 0.1428548236378898], [0.4318449247073315, 0.5499758162837369, -0.7148034918833867]]",0.08116137236356735,0.020605465591987625,-0.028830615226205454,0.01304938677036431
48,2,"[[-0.5859317674219425, -0.3768259584549233, -0.7174218348783132], [0.11064090637800308, 0.8398223394662861, -0.5313943205389166], [0.8028414590816652, -0.39079082760940587, -0.4503420076687799]]",0.14209304749965668,-2.4574255524218165,1.330583788561536,1.509554857409202
49,35,"[[-0.5927059731302092, -0.42406973940514703, -0.6847429112150368], [-0.6511686865506633, 0.7527112572772232, 0.09744480310237844], [0.47412310881780245, 0.5035977361845658, -0.7221554343846361]]",0.2014940232038498,0.023871688336529584,1.444721301188548e-05,0.021042571612028688
50,36,"[[-0.5924997823548876, -0.4238584416532549, -0.685052110649093], [-0.6653704219425144, 0.7369553256321338, 0.11946473197118024], [0.4542465352343852, 0.5265557756213973, -0.7185461643064694]]",0.20855753123760223,0.03447436981131402,0.03686113187478566,0.060665374927959745
51,20,"[[-0.5920836324467111, -0.42399248125993844, -0.6853287661308167], [-0.36492108503573006, 0.8992977970011274, -0.24107409381361175], [0.7185981777272012, 0.107303006923477, -0.6870840826810746]]",0.14754287898540497,0.04674843986579309,-0.007446343276375046,0.005702113350275737
