"atom_id","element","U11","U22","U33","U12","U13","U23"
"0","14","0.010530496522719809","0.010861675242817974","0.0049392403317273775","0.006279251206480793","-0.0022936611006376087","-0.002807962597060237"
"1","8","0.010511064082000596","0.019417404542329025","0.01606098557162593","0.007910309942920397","-0.003695428254047057","0.0029337697236195073"
