Intensity,HKL,G-vector Length
0.012214296,-12 -4 0,1.5535362731523201
2.2272425e-05,-12 0 -2,1.4877549128970928
0.050287653,-10 0 -2,1.2433553993581334
0.0036407893,-10 4 -4,1.3644558185121018
0.1975471,-9 -5 1,1.2624622053533623
0.20558625,-7 3 -3,0.968114546645479
0.10105089,-7 7 -5,1.2749450930534836
0.00070741744,-4 6 -4,0.9347238136716302
0.1503578,-3 9 -5,1.2151878599248842
0.06262788,-1 -9 5,1.1641827902124124
0.31448877,0 8 -4,1.0157434566321197
0.3468563,1 -5 3,0.661879860478139
0.5992217,2 -6 4,0.8316660885066866
0.3965356,4 -2 2,0.5735020440239743
0.20190203,5 -3 3,0.7570766821280147
0.005955979,6 -8 6,1.3124527186367696
0.29409385,7 5 -1,1.0527912899591645
0.0010836273,8 0 2,0.9999057098429888
0.0012124158,9 -5 5,1.3294447172983397
0.057949267,11 3 1,1.4041394021378208
0.0213326,11 7 -1,1.5950235356807165
0.008651372,12 2 2,1.506869003813386
