Intensity,HKL,G-vector Length
0.008306401,-12 -4 0,1.5535362731523201
5.2602805e-05,-12 0 -2,1.4877549128970928
0.016994227,-10 0 -2,1.2433553993581334
0.0025406617,-10 4 -4,1.3644558185121018
0.2646437,-9 -5 1,1.2624622053533623
0.056973573,-7 3 -3,0.968114546645479
0.10863911,-7 7 -5,1.2749450930534836
0.0007240812,-4 6 -4,0.9347238136716302
0.20615411,-3 9 -5,1.2151878599248842
0.10751749,-1 -9 5,1.1641827902124124
0.10120009,0 8 -4,1.0157434566321197
0.13904531,1 -5 3,0.661879860478139
0.27976593,2 -6 4,0.8316660885066866
0.46648803,4 -2 2,0.5735020440239743
0.03868707,5 -3 3,0.7570766821280147
0.008430843,6 -8 6,1.3124527186367696
0.26112068,7 5 -1,1.0527912899591645
0.0011290159,8 0 2,0.9999057098429888
0.0044467966,9 -5 5,1.3294447172983397
0.099565566,11 3 1,1.4041394021378208
0.004358313,11 7 -1,1.5950235356807165
0.013397202,12 2 2,1.506869003813386
