Intensity,HKL,G-vector Length
0.11637519,-11 1 -3,1.3838288285557514
0.08533537,-10 -4 0,1.3213602848579946
0.02999942,-10 0 -2,1.2433553993581334
0.41142556,-9 -5 1,1.2624622053533625
0.025566058,-8 4 -4,1.1470040880479484
0.95583856,-7 -1 -1,0.8745707206381252
2.7299948,-5 -7 3,1.0703558286787347
0.18431582,-5 7 -5,1.1231225379984704
1.311727,-4 2 -2,0.5735020440239742
0.0002462958,-4 6 -4,0.9347238136716302
0.19730684,-1 5 -3,0.6618798604781391
0.021553686,-1 9 -5,1.1641826086863647
0.65940666,2 -6 4,0.8316660885066868
0.02131434,3 -7 5,1.0092989109372383
0.9507463,3 7 -3,0.9502319342093062
0.02138251,4 -8 6,1.1912734263164821
0.291695,5 -3 3,0.7570766821280145
0.010204333,6 -4 4,0.9438526826395532
0.027141254,7 -5 5,1.1322468574526634
0.017556861,8 -6 6,1.3215673579801428
0.087524764,8 4 0,1.0953866276342799
0.4256543,9 -1 3,1.1437574863306315
0.01132836,10 -2 4,1.2999935470146575
