Intensity,HKL,G-vector Length
0.0019270293,-3 -5 8,2.2334038019645495
0.062442645,-3 -3 9,2.0849002327534283
0.08559251,-3 -2 9,1.9743014596710284
0.0034199627,-3 5 11,2.3039168673111945
0.003687306,-2 -8 4,2.2980466957820913
0.003376303,-2 -7 4,2.0796315062062294
0.004890209,-2 -6 5,1.9481991393528888
0.027721934,-2 -5 5,1.7505914794973125
0.15048936,-2 -3 6,1.5248002416855229
0.35537136,-2 -2 6,1.3899334885022854
0.0022019944,-2 6 8,1.9546650629914697
0.00040869298,-2 7 8,2.107351913112912
0.00046771238,-2 8 8,2.2745802449950747
0.00026085245,-1 -9 0,2.2628815655265737
0.0068021766,-1 -8 0,2.0267333790116537
0.017393924,-1 -8 1,2.0351001343319077
0.001004115,-1 -7 1,1.8003675165533288
0.008597177,-1 -6 1,1.5663909028601553
0.028438995,-1 -5 2,1.3721353184702465
0.13274796,-1 -4 2,1.1490233478910457
0.5687297,-1 -2 3,0.8412316981112167
1.5178497,-1 2 4,0.8541051220483692
0.10999813,-1 3 4,0.9773325314957348
0.018174795,-1 7 5,1.8164128486409499
0.0006262863,-1 8 5,2.0218755882153534
0.0009878435,-1 9 5,2.233645625369977
0.003343335,0 -9 -4,2.263445806153025
0.00014104956,0 -9 -3,2.2084082458301797
0.00013533332,0 -8 -3,1.9798798555828532
0.016485903,0 -7 -3,1.753667053016287
0.014491968,0 -7 -2,1.7027877161763822
0.003608903,0 -6 -2,1.4722721638867864
0.0073115984,0 -5 -2,1.2442874550322285
0.4837659,0 -4 -1,0.9674648980927527
1.1508493,0 -3 -1,0.7361360819433932
0.15688598,0 4 1,0.9674648980927527
0.008333718,0 5 1,1.2011023915321584
0.0077611273,0 6 1,1.4359220761750688
0.061765984,0 7 1,1.671425765850691
0.006516152,0 8 1,1.9073601129970763
0.024622533,0 9 1,2.143582920848846
0.013876587,1 -8 -7,2.2203318546793676
0.040938906,1 -7 -6,1.9196804569291293
0.099483095,1 -6 -6,1.7346485601699635
0.26912093,1 -5 -5,1.4352020783434736
0.0406048,1 -4 -5,1.2684161904391529
1.3642608,1 -1 -4,0.7850980001876564
0.21824181,1 2 -3,0.8412316981112167
0.05618805,1 3 -3,1.0222178790253718
0.018713875,1 4 -3,1.2226015878000394
0.29621184,1 5 -3,1.4342756083763069
0.012232055,1 6 -3,1.6529080516094274
0.003352498,1 7 -3,1.8760677390135252
0.0064376625,1 7 -2,1.8290589308665923
0.0016423977,1 8 -3,2.102313469409205
0.0005840966,1 8 -2,2.0604992440613854
0.0004700987,1 9 -3,2.3307467288299293
0.019782118,1 9 -2,2.293125449026337
0.0031147688,2 -6 -10,2.254347698696828
0.028865011,2 -5 -9,1.977023184738786
0.015148236,2 -4 -9,1.8744141889856782
0.0127153285,2 2 -7,1.5448715788550043
0.0070379535,2 3 -7,1.6672192626752487
0.022350993,2 4 -7,1.8125061579252209
0.005680533,2 5 -7,1.975678036320263
0.004311668,2 6 -7,2.1526717032282785
0.0014741849,2 6 -6,2.0444357580507435
0.0053106546,2 7 -7,2.3403533597645425
0.0056334827,2 7 -6,2.2412239413723505
