tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.0,0.0,-3,-5,8,2377.966064453125
1,-0.9512195121951219,0.0,-3,-5,8,2377.966064453125
2,-0.9024390243902439,0.0,-3,-5,8,2377.966064453125
3,-0.8536585365853658,0.0,-3,-5,8,2377.966064453125
4,-0.8048780487804879,0.0,-3,-5,8,2377.966064453125
5,-0.7560975609756098,0.0,-3,-5,8,2377.966064453125
6,-0.7073170731707317,0.0,-3,-5,8,2377.966064453125
7,-0.6585365853658536,0.0,-3,-5,8,2377.966064453125
8,-0.6097560975609756,0.0,-3,-5,8,2377.966064453125
9,-0.5609756097560976,0.0,-3,-5,8,2377.966064453125
10,-0.5121951219512195,6.139541142147209e-07,-3,-5,8,2377.966064453125
11,-0.46341463414634143,3.6523042012959195e-07,-3,-5,8,2377.966064453125
12,-0.41463414634146334,2.3299539009258297e-07,-3,-5,8,2377.966064453125
13,-0.36585365853658536,6.669170034001581e-07,-3,-5,8,2377.966064453125
14,-0.31707317073170727,7.11187624347076e-07,-3,-5,8,2377.966064453125
15,-0.2682926829268293,3.5441521504253615e-06,-3,-5,8,2377.966064453125
16,-0.2195121951219512,3.0528065053658793e-07,-3,-5,8,2377.966064453125
17,-0.1707317073170731,1.0806315913214348e-06,-3,-5,8,2377.966064453125
18,-0.12195121951219512,1.4763185163246817e-06,-3,-5,8,2377.966064453125
19,-0.07317073170731703,8.219695359912293e-07,-3,-5,8,2377.966064453125
20,-0.024390243902439046,1.3740738040723954e-06,-3,-5,8,2377.966064453125
21,0.024390243902439046,9.200609383697156e-06,-3,-5,8,2377.966064453125
22,0.07317073170731714,1.1642090385066695e-06,-3,-5,8,2377.966064453125
23,0.12195121951219523,1.2182508726255037e-05,-3,-5,8,2377.966064453125
24,0.17073170731707332,0.00020224247418809682,-3,-5,8,2377.966064453125
25,0.2195121951219512,4.69116139356629e-06,-3,-5,8,2377.966064453125
26,0.2682926829268293,0.0008612087112851441,-3,-5,8,2377.966064453125
27,0.3170731707317074,0.0008213617256842554,-3,-5,8,2377.966064453125
28,0.36585365853658547,9.25878975976957e-06,-3,-5,8,2377.966064453125
29,0.41463414634146356,9.257643796445336e-06,-3,-5,8,2377.966064453125
