Intensity,HKL,G-vector Length
0.0095876455,-3 -6 7,2.291438672213443
0.0064963787,-3 -5 7,2.112778023795652
0.01209075,-3 -4 8,2.0769948868138584
0.03156623,-3 4 11,2.2290786577758697
0.000544676,-2 -8 2,2.2052617770853007
0.0001583139,-2 -8 3,2.2443437694130517
0.01946034,-2 -7 3,2.020103646106095
0.0053315083,-2 -6 4,1.8658195023142496
0.12308758,-2 -5 4,1.6583920696948586
0.029063541,-2 -4 5,1.5640421342156496
0.096094914,-2 -3 5,1.3930009673776602
1.4486192,-2 1 7,1.3722435422000046
0.017521849,-2 4 8,1.7082102440967386
0.0036330807,-2 6 9,2.101518361118586
0.00011193533,-2 7 9,2.2442604125284573
0.00047120306,-1 -9 -2,2.294123466092422
0.0069703315,-1 -9 -1,2.2708583450332025
0.0010531076,-1 -8 -1,2.0356090079640254
0.0036604472,-1 -7 0,1.7908740959654308
0.144697,-1 -6 0,1.5554351460604194
0.14009944,-1 -5 1,1.3335682788915248
0.34462968,-1 -3 2,0.9329097511571248
1.0516498,-1 -1 3,0.6949667442511428
0.08386308,-1 4 5,1.2684161904391533
0.018928405,-1 5 5,1.4352020783434736
0.0060973424,-1 7 6,1.9196804569291297
0.009381404,-1 8 6,2.115161250148918
0.00016027346,-1 9 6,2.318449438643732
0.00046297075,0 -9 -5,2.3322407820366116
0.0009470577,0 -8 -5,2.1170703171792598
0.0029775077,0 -8 -4,2.041062316486471
0.07613251,0 -7 -4,1.8224298258562706
0.19046178,0 -6 -3,1.5307967373648528
0.10695374,0 -4 -2,1.0205311582432355
0.5530367,0 -2 -1,0.5102655791216177
0.47393322,0 3 1,0.7361360819433932
0.013301649,0 5 2,1.2442874550322287
0.0051595946,0 6 2,1.4722721638867864
0.013227003,0 7 2,1.702787716176383
0.0055083944,0 8 2,1.9349297961855056
0.00013754037,0 8 3,1.9798798555828536
0.0001474214,0 9 3,2.20840824583018
0.006096417,1 -8 -8,2.3357825640539294
0.00041942453,1 -7 -8,2.160307508045358
0.0047397353,1 -7 -7,2.034952256831931
0.0006516387,1 -6 -7,1.8613850913410734
0.006881293,1 -5 -6,1.5637790207966809
0.02103479,1 -4 -6,1.4122218849982189
0.14549442,1 -3 -5,1.1271738493484145
0.045108505,1 4 -2,1.1490233478910459
0.0060331253,1 5 -2,1.372135318470247
0.0059576198,1 6 -1,1.5663909028601555
0.0006109974,1 7 -1,1.8003675165533295
0.0013799224,1 8 -1,2.0351001343319086
0.001488647,1 9 -1,2.2703542778287047
0.024462251,2 -5 -10,2.1387416855696206
0.0071300976,2 -4 -10,2.044239486108875
0.014311538,2 -3 -9,1.7974434785959155
0.3601919,2 -1 -8,1.5518157243607975
0.25051537,2 1 -7,1.4512763170645722
0.009327284,2 3 -6,1.5248002416855233
0.005948767,2 4 -6,1.6824633962224338
0.00055253116,2 5 -6,1.8571260081675725
0.00081111427,2 6 -5,1.9481991393528895
0.0011875101,2 7 -5,2.1538235473367093
0.003993133,3 2 -11,2.3015740780989296
