Intensity,HKL,G-vector Length
0.0016607747,-3 -5 8,2.2334038019645495
0.04113674,-3 -3 9,2.0849002327534283
0.055562057,-3 -2 9,1.9743014596710284
0.0023178966,-3 5 11,2.3039168673111945
0.002363809,-2 -8 4,2.2980466957820913
0.0024378423,-2 -7 4,2.0796315062062294
0.0035452978,-2 -6 5,1.9481991393528888
0.019695146,-2 -5 5,1.7505914794973125
0.1205377,-2 -3 6,1.5248002416855229
0.25585797,-2 -2 6,1.3899334885022854
0.0018973455,-2 6 8,1.9546650629914697
0.00026332733,-2 7 8,2.107351913112912
0.0003301626,-2 8 8,2.2745802449950747
0.00014230965,-1 -9 0,2.2628815655265737
0.005459773,-1 -8 0,2.0267333790116537
0.010399189,-1 -8 1,2.0351001343319077
0.00084336393,-1 -7 1,1.8003675165533288
0.007452618,-1 -6 1,1.5663909028601553
0.020188425,-1 -5 2,1.3721353184702465
0.088367976,-1 -4 2,1.1490233478910457
0.47010463,-1 -2 3,0.8412316981112167
1.1135262,-1 2 4,0.8541051220483692
0.07274056,-1 3 4,0.9773325314957348
0.01314891,-1 7 5,1.8164128486409499
0.00053366285,-1 8 5,2.0218755882153534
0.0007344525,-1 9 5,2.233645625369977
0.0018629482,0 -9 -4,2.263445806153025
0.00011014392,0 -9 -3,2.2084082458301797
9.81485e-05,0 -8 -3,1.9798798555828532
0.01102814,0 -7 -3,1.753667053016287
0.010013527,0 -7 -2,1.7027877161763822
0.002307662,0 -6 -2,1.4722721638867864
0.0056993836,0 -5 -2,1.2442874550322285
0.35234237,0 -4 -1,0.9674648980927527
0.83646816,0 -3 -1,0.7361360819433932
0.1051438,0 4 1,0.9674648980927527
0.006543356,0 5 1,1.2011023915321584
0.00593881,0 6 1,1.4359220761750688
0.045427166,0 7 1,1.671425765850691
0.0040096603,0 8 1,1.9073601129970763
0.015607411,0 9 1,2.143582920848846
0.009713206,1 -8 -7,2.2203318546793676
0.026765881,1 -7 -6,1.9196804569291293
0.07037396,1 -6 -6,1.7346485601699635
0.16033767,1 -5 -5,1.4352020783434736
0.032301996,1 -4 -5,1.2684161904391529
1.0002965,1 -1 -4,0.7850980001876564
0.15310088,1 2 -3,0.8412316981112167
0.038694147,1 3 -3,1.0222178790253718
0.013364827,1 4 -3,1.2226015878000394
0.19827184,1 5 -3,1.4342756083763069
0.008251503,1 6 -3,1.6529080516094274
0.001676068,1 7 -3,1.8760677390135252
0.004415458,1 7 -2,1.8290589308665923
0.0009696429,1 8 -3,2.102313469409205
0.0003087873,1 8 -2,2.0604992440613854
0.00026372823,1 9 -3,2.3307467288299293
0.012413114,1 9 -2,2.293125449026337
0.00206957,2 -6 -10,2.254347698696828
0.019475797,2 -5 -9,1.977023184738786
0.012112162,2 -4 -9,1.8744141889856782
0.00973295,2 2 -7,1.5448715788550043
0.0046365107,2 3 -7,1.6672192626752487
0.014936049,2 4 -7,1.8125061579252209
0.003948881,2 5 -7,1.975678036320263
0.003336368,2 6 -7,2.1526717032282785
0.0011295754,2 6 -6,2.0444357580507435
0.0042966045,2 7 -7,2.3403533597645425
0.0032509628,2 7 -6,2.2412239413723505
