tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.0,0.0,-3,-6,7,506.7796630859375
1,-0.9512195121951219,0.0,-3,-6,7,506.7796630859375
2,-0.9024390243902439,0.0,-3,-6,7,506.7796630859375
3,-0.8536585365853658,0.0,-3,-6,7,506.7796630859375
4,-0.8048780487804879,0.0,-3,-6,7,506.7796630859375
5,-0.7560975609756098,0.0,-3,-6,7,506.7796630859375
6,-0.7073170731707317,0.0,-3,-6,7,506.7796630859375
7,-0.6585365853658536,0.0,-3,-6,7,506.7796630859375
8,-0.6097560975609756,0.0,-3,-6,7,506.7796630859375
9,-0.5609756097560976,0.0,-3,-6,7,506.7796630859375
10,-0.5121951219512195,0.0,-3,-6,7,506.7796630859375
11,-0.46341463414634143,0.0,-3,-6,7,506.7796630859375
12,-0.41463414634146334,0.0,-3,-6,7,506.7796630859375
13,-0.36585365853658536,0.0,-3,-6,7,506.7796630859375
14,-0.31707317073170727,0.0,-3,-6,7,506.7796630859375
15,-0.2682926829268293,1.4320310128823621e-06,-3,-6,7,506.7796630859375
16,-0.2195121951219512,3.0484873150271596e-06,-3,-6,7,506.7796630859375
17,-0.1707317073170731,3.8373455026885495e-06,-3,-6,7,506.7796630859375
18,-0.12195121951219512,4.6088732119642373e-07,-3,-6,7,506.7796630859375
19,-0.07317073170731703,3.876640676026e-06,-3,-6,7,506.7796630859375
20,-0.024390243902439046,1.0784832511490094e-06,-3,-6,7,506.7796630859375
21,0.024390243902439046,3.311936097816215e-06,-3,-6,7,506.7796630859375
22,0.07317073170731714,1.1535113344507408e-06,-3,-6,7,506.7796630859375
23,0.12195121951219523,8.958610351328389e-07,-3,-6,7,506.7796630859375
24,0.17073170731707332,1.3584659427579027e-05,-3,-6,7,506.7796630859375
25,0.2195121951219512,8.888621778169181e-06,-3,-6,7,506.7796630859375
26,0.2682926829268293,5.3692356232204475e-06,-3,-6,7,506.7796630859375
27,0.3170731707317074,3.002973426191602e-05,-3,-6,7,506.7796630859375
28,0.36585365853658547,0.00021787744481116533,-3,-6,7,506.7796630859375
29,0.41463414634146356,0.0018072432139888406,-3,-6,7,506.7796630859375
30,0.46341463414634143,0.00021661138453055173,-3,-6,7,506.7796630859375
31,0.5121951219512195,0.0001254080270882696,-3,-6,7,506.7796630859375
32,0.5609756097560976,3.0891033020452596e-06,-3,-6,7,506.7796630859375
33,0.6097560975609757,1.385197992931353e-05,-3,-6,7,506.7796630859375
34,0.6585365853658538,9.203102308674715e-06,-3,-6,7,506.7796630859375
35,0.7073170731707317,2.4313953872479033e-06,-3,-6,7,506.7796630859375
36,0.7560975609756098,1.6530137827430735e-06,-3,-6,7,506.7796630859375
37,0.8048780487804879,8.08669483376434e-06,-3,-6,7,506.7796630859375
38,0.853658536585366,1.8970175688082236e-06,-3,-6,7,506.7796630859375
39,0.902439024390244,8.044773380788683e-07,-3,-6,7,506.7796630859375
40,0.9512195121951219,3.1031578373585944e-07,-3,-6,7,506.7796630859375
41,1.0,5.869179631190491e-07,-3,-6,7,506.7796630859375
0,-1.0,2.6408777557662688e-05,-3,-5,8,506.7796630859375
1,-0.9512195121951219,4.271929356036708e-05,-3,-5,8,506.7796630859375
2,-0.9024390243902439,8.349474228452891e-06,-3,-5,8,506.7796630859375
3,-0.8536585365853658,8.372003503609449e-05,-3,-5,8,506.7796630859375
4,-0.8048780487804879,0.00047280421131290495,-3,-5,8,506.7796630859375
5,-0.7560975609756098,0.0005566196632571518,-3,-5,8,506.7796630859375
6,-0.7073170731707317,0.00012888695346191525,-3,-5,8,506.7796630859375
7,-0.6585365853658536,1.5832736607990228e-05,-3,-5,8,506.7796630859375
8,-0.6097560975609756,3.900772753695492e-06,-3,-5,8,506.7796630859375
9,-0.5609756097560976,6.28477573627606e-06,-3,-5,8,506.7796630859375
10,-0.5121951219512195,2.022759144892916e-05,-3,-5,8,506.7796630859375
11,-0.46341463414634143,6.860039775347104e-06,-3,-5,8,506.7796630859375
12,-0.41463414634146334,5.560510089708259e-06,-3,-5,8,506.7796630859375
13,-0.36585365853658536,9.627838153392076e-07,-3,-5,8,506.7796630859375
14,-0.31707317073170727,1.8800390080286888e-06,-3,-5,8,506.7796630859375
15,-0.2682926829268293,2.0338377737516566e-07,-3,-5,8,506.7796630859375
16,-0.2195121951219512,2.3600955501024146e-06,-3,-5,8,506.7796630859375
17,-0.1707317073170731,1.357213932351442e-07,-3,-5,8,506.7796630859375
18,-0.12195121951219512,3.457458319644502e-08,-3,-5,8,506.7796630859375
19,-0.07317073170731703,5.763845820183633e-06,-3,-5,8,506.7796630859375
20,-0.024390243902439046,4.977327535016229e-06,-3,-5,8,506.7796630859375
21,0.024390243902439046,7.812386115801928e-07,-3,-5,8,506.7796630859375
22,0.07317073170731714,0.0,-3,-5,8,506.7796630859375
23,0.12195121951219523,0.0,-3,-5,8,506.7796630859375
24,0.17073170731707332,0.0,-3,-5,8,506.7796630859375
25,0.2195121951219512,0.0,-3,-5,8,506.7796630859375
26,0.2682926829268293,0.0,-3,-5,8,506.7796630859375
27,0.3170731707317074,0.0,-3,-5,8,506.7796630859375
28,0.36585365853658547,0.0,-3,-5,8,506.7796630859375
29,0.41463414634146356,0.0,-3,-5,8,506.7796630859375
30,0.46341463414634143,0.0,-3,-5,8,506.7796630859375
31,0.5121951219512195,0.0,-3,-5,8,506.7796630859375
32,0.5609756097560976,0.0,-3,-5,8,506.7796630859375
33,0.6097560975609757,0.0,-3,-5,8,506.7796630859375
34,0.6585365853658538,0.0,-3,-5,8,506.7796630859375
35,0.7073170731707317,0.0,-3,-5,8,506.7796630859375
36,0.7560975609756098,0.0,-3,-5,8,506.7796630859375
37,0.8048780487804879,0.0,-3,-5,8,506.7796630859375
38,0.853658536585366,0.0,-3,-5,8,506.7796630859375
39,0.902439024390244,0.0,-3,-5,8,506.7796630859375
