tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.0,0.0,-3,-5,8,2296.610107421875
1,-0.9512195121951219,0.0,-3,-5,8,2296.610107421875
2,-0.9024390243902439,0.0,-3,-5,8,2296.610107421875
3,-0.8536585365853658,0.0,-3,-5,8,2296.610107421875
4,-0.8048780487804879,0.0,-3,-5,8,2296.610107421875
5,-0.7560975609756098,0.0,-3,-5,8,2296.610107421875
6,-0.7073170731707317,0.0,-3,-5,8,2296.610107421875
7,-0.6585365853658536,0.0,-3,-5,8,2296.610107421875
8,-0.6097560975609756,0.0,-3,-5,8,2296.610107421875
9,-0.5609756097560976,0.0,-3,-5,8,2296.610107421875
10,-0.5121951219512195,4.331828677095473e-06,-3,-5,8,2296.610107421875
11,-0.46341463414634143,3.77456927935782e-07,-3,-5,8,2296.610107421875
12,-0.41463414634146334,1.0652839677049997e-07,-3,-5,8,2296.610107421875
13,-0.36585365853658536,2.2187380182003835e-06,-3,-5,8,2296.610107421875
14,-0.31707317073170727,3.5602770367404446e-06,-3,-5,8,2296.610107421875
15,-0.2682926829268293,4.974452622263925e-06,-3,-5,8,2296.610107421875
16,-0.2195121951219512,6.992701173658133e-07,-3,-5,8,2296.610107421875
17,-0.1707317073170731,1.5997849232007866e-06,-3,-5,8,2296.610107421875
18,-0.12195121951219512,2.6993091069016373e-06,-3,-5,8,2296.610107421875
19,-0.07317073170731703,5.697882443200797e-06,-3,-5,8,2296.610107421875
20,-0.024390243902439046,4.24509107688209e-06,-3,-5,8,2296.610107421875
21,0.024390243902439046,1.723017135191185e-06,-3,-5,8,2296.610107421875
22,0.07317073170731714,4.7399516915902495e-06,-3,-5,8,2296.610107421875
23,0.12195121951219523,0.00017593409575056285,-3,-5,8,2296.610107421875
24,0.17073170731707332,0.00034946788218803704,-3,-5,8,2296.610107421875
25,0.2195121951219512,2.6155013983952813e-05,-3,-5,8,2296.610107421875
26,0.2682926829268293,0.0010525055695325136,-3,-5,8,2296.610107421875
27,0.3170731707317074,0.0008554622181691229,-3,-5,8,2296.610107421875
28,0.36585365853658547,2.8062975616194308e-05,-3,-5,8,2296.610107421875
29,0.41463414634146356,5.608452283922816e-06,-3,-5,8,2296.610107421875
30,0.46341463414634143,4.971157522959402e-06,-3,-5,8,2296.610107421875
31,0.5121951219512195,0.00011094978253822774,-3,-5,8,2296.610107421875
32,0.5609756097560976,5.038485596742248e-06,-3,-5,8,2296.610107421875
33,0.6097560975609757,8.77200272952905e-06,-3,-5,8,2296.610107421875
34,0.6585365853658538,4.737067683890928e-06,-3,-5,8,2296.610107421875
35,0.7073170731707317,2.5065342015295755e-06,-3,-5,8,2296.610107421875
36,0.7560975609756098,1.7732370451994939e-06,-3,-5,8,2296.610107421875
37,0.8048780487804879,5.190806859900476e-06,-3,-5,8,2296.610107421875
38,0.853658536585366,3.229872527299449e-05,-3,-5,8,2296.610107421875
39,0.902439024390244,3.738630994121195e-06,-3,-5,8,2296.610107421875
40,0.9512195121951219,4.0006543713388965e-06,-3,-5,8,2296.610107421875
41,1.0,1.7541724446346052e-06,-3,-5,8,2296.610107421875
0,-1.0,2.161287011404056e-05,-3,-3,9,2296.610107421875
1,-0.9512195121951219,3.4601551305968314e-05,-3,-3,9,2296.610107421875
2,-0.9024390243902439,9.194375161314383e-05,-3,-3,9,2296.610107421875
3,-0.8536585365853658,9.635757305659354e-05,-3,-3,9,2296.610107421875
4,-0.8048780487804879,0.0002080228878185153,-3,-3,9,2296.610107421875
5,-0.7560975609756098,1.0877808563236613e-05,-3,-3,9,2296.610107421875
6,-0.7073170731707317,0.0006730334716849029,-3,-3,9,2296.610107421875
7,-0.6585365853658536,0.003814217634499073,-3,-3,9,2296.610107421875
8,-0.6097560975609756,0.07869238406419754,-3,-3,9,2296.610107421875
9,-0.5609756097560976,4.199001341476105e-05,-3,-3,9,2296.610107421875
