tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.0,1.3937292351329233e-06,-3,-6,7,1889.8304443359375
1,-0.9512195121951219,3.808220299106324e-06,-3,-6,7,1889.8304443359375
2,-0.9024390243902439,1.0745015970314853e-06,-3,-6,7,1889.8304443359375
3,-0.8536585365853658,4.484867076826049e-06,-3,-6,7,1889.8304443359375
4,-0.8048780487804879,1.3653048881678842e-05,-3,-6,7,1889.8304443359375
5,-0.7560975609756098,3.0514454920194112e-05,-3,-6,7,1889.8304443359375
6,-0.7073170731707317,1.726190203044098e-05,-3,-6,7,1889.8304443359375
7,-0.6585365853658536,5.338109076546971e-06,-3,-6,7,1889.8304443359375
8,-0.6097560975609756,0.0009188500698655844,-3,-6,7,1889.8304443359375
9,-0.5609756097560976,0.013095003552734852,-3,-6,7,1889.8304443359375
10,-0.5121951219512195,6.611634307773784e-05,-3,-6,7,1889.8304443359375
11,-0.46341463414634143,6.868008495075628e-05,-3,-6,7,1889.8304443359375
12,-0.41463414634146334,1.977565625566058e-05,-3,-6,7,1889.8304443359375
13,-0.36585365853658536,4.227015779179055e-06,-3,-6,7,1889.8304443359375
14,-0.31707317073170727,1.2595034604601096e-05,-3,-6,7,1889.8304443359375
15,-0.2682926829268293,1.6962112567853183e-06,-3,-6,7,1889.8304443359375
16,-0.2195121951219512,1.8380811752649606e-06,-3,-6,7,1889.8304443359375
17,-0.1707317073170731,2.67102677753428e-05,-3,-6,7,1889.8304443359375
18,-0.12195121951219512,2.002259407163365e-06,-3,-6,7,1889.8304443359375
19,-0.07317073170731703,2.3211591724248137e-06,-3,-6,7,1889.8304443359375
20,-0.024390243902439046,1.2389516541588819e-06,-3,-6,7,1889.8304443359375
21,0.024390243902439046,3.1152474093687488e-06,-3,-6,7,1889.8304443359375
22,0.07317073170731714,1.038674236042425e-05,-3,-6,7,1889.8304443359375
23,0.12195121951219523,1.0682933293537644e-07,-3,-6,7,1889.8304443359375
24,0.17073170731707332,0.0,-3,-6,7,1889.8304443359375
25,0.2195121951219512,0.0,-3,-6,7,1889.8304443359375
26,0.2682926829268293,0.0,-3,-6,7,1889.8304443359375
27,0.3170731707317074,0.0,-3,-6,7,1889.8304443359375
28,0.36585365853658547,0.0,-3,-6,7,1889.8304443359375
29,0.41463414634146356,0.0,-3,-6,7,1889.8304443359375
30,0.46341463414634143,0.0,-3,-6,7,1889.8304443359375
31,0.5121951219512195,0.0,-3,-6,7,1889.8304443359375
32,0.5609756097560976,0.0,-3,-6,7,1889.8304443359375
33,0.6097560975609757,0.0,-3,-6,7,1889.8304443359375
34,0.6585365853658538,0.0,-3,-6,7,1889.8304443359375
35,0.7073170731707317,0.0,-3,-6,7,1889.8304443359375
36,0.7560975609756098,0.0,-3,-6,7,1889.8304443359375
37,0.8048780487804879,0.0,-3,-6,7,1889.8304443359375
38,0.853658536585366,0.0,-3,-6,7,1889.8304443359375
39,0.902439024390244,0.0,-3,-6,7,1889.8304443359375
40,0.9512195121951219,0.0,-3,-6,7,1889.8304443359375
41,1.0,0.0,-3,-6,7,1889.8304443359375
0,-1.0,0.0,-3,-5,7,1889.8304443359375
1,-0.9512195121951219,0.0,-3,-5,7,1889.8304443359375
2,-0.9024390243902439,0.0,-3,-5,7,1889.8304443359375
3,-0.8536585365853658,0.0,-3,-5,7,1889.8304443359375
4,-0.8048780487804879,0.0,-3,-5,7,1889.8304443359375
5,-0.7560975609756098,0.0,-3,-5,7,1889.8304443359375
6,-0.7073170731707317,0.0,-3,-5,7,1889.8304443359375
7,-0.6585365853658536,0.0,-3,-5,7,1889.8304443359375
8,-0.6097560975609756,0.0,-3,-5,7,1889.8304443359375
9,-0.5609756097560976,0.0,-3,-5,7,1889.8304443359375
10,-0.5121951219512195,0.0,-3,-5,7,1889.8304443359375
11,-0.46341463414634143,0.0,-3,-5,7,1889.8304443359375
12,-0.41463414634146334,0.0,-3,-5,7,1889.8304443359375
13,-0.36585365853658536,0.0,-3,-5,7,1889.8304443359375
14,-0.31707317073170727,0.0,-3,-5,7,1889.8304443359375
15,-0.2682926829268293,0.0,-3,-5,7,1889.8304443359375
16,-0.2195121951219512,0.0,-3,-5,7,1889.8304443359375
17,-0.1707317073170731,0.0,-3,-5,7,1889.8304443359375
18,-0.12195121951219512,1.4187621673045214e-06,-3,-5,7,1889.8304443359375
19,-0.07317073170731703,3.842886542315682e-07,-3,-5,7,1889.8304443359375
20,-0.024390243902439046,1.3334758364180743e-07,-3,-5,7,1889.8304443359375
21,0.024390243902439046,2.8319664124865085e-06,-3,-5,7,1889.8304443359375
22,0.07317073170731714,4.034401626995532e-06,-3,-5,7,1889.8304443359375
23,0.12195121951219523,1.5508433079958195e-06,-3,-5,7,1889.8304443359375
24,0.17073170731707332,7.345257927227067e-06,-3,-5,7,1889.8304443359375
25,0.2195121951219512,2.806559223245131e-06,-3,-5,7,1889.8304443359375
26,0.2682926829268293,3.415529863559641e-05,-3,-5,7,1889.8304443359375
27,0.3170731707317074,3.6182627809466794e-06,-3,-5,7,1889.8304443359375
28,0.36585365853658547,2.4837620458129095e-06,-3,-5,7,1889.8304443359375
29,0.41463414634146356,1.2620706002053339e-05,-3,-5,7,1889.8304443359375
30,0.46341463414634143,0.00015419736155308783,-3,-5,7,1889.8304443359375
31,0.5121951219512195,1.7005157133098692e-05,-3,-5,7,1889.8304443359375
32,0.5609756097560976,7.104689575498924e-05,-3,-5,7,1889.8304443359375
33,0.6097560975609757,0.00012362639245111495,-3,-5,7,1889.8304443359375
34,0.6585365853658538,0.00734306313097477,-3,-5,7,1889.8304443359375
35,0.7073170731707317,0.00033979633008129895,-3,-5,7,1889.8304443359375
36,0.7560975609756098,2.282197101521888e-06,-3,-5,7,1889.8304443359375
37,0.8048780487804879,7.65522854635492e-05,-3,-5,7,1889.8304443359375
38,0.853658536585366,1.4374961210705806e-05,-3,-5,7,1889.8304443359375
39,0.902439024390244,3.3826090657385066e-05,-3,-5,7,1889.8304443359375
40,0.9512195121951219,4.548748620436527e-05,-3,-5,7,1889.8304443359375
41,1.0,3.173248160237563e-06,-3,-5,7,1889.8304443359375
0,-1.0,5.594561116595287e-06,-3,-4,8,1889.8304443359375
1,-0.9512195121951219,1.0173565669902018e-06,-3,-4,8,1889.8304443359375
2,-0.9024390243902439,8.855855071487895e-08,-3,-4,8,1889.8304443359375
3,-0.8536585365853658,2.157434391847346e-05,-3,-4,8,1889.8304443359375
4,-0.8048780487804879,0.00022641643590759486,-3,-4,8,1889.8304443359375
5,-0.7560975609756098,2.836149542417843e-05,-3,-4,8,1889.8304443359375
6,-0.7073170731707317,2.4623686840641312e-05,-3,-4,8,1889.8304443359375
7,-0.6585365853658536,1.326446817984106e-05,-3,-4,8,1889.8304443359375
8,-0.6097560975609756,0.0018765419954434037,-3,-4,8,1889.8304443359375
9,-0.5609756097560976,0.00847204215824604,-3,-4,8,1889.8304443359375
10,-0.5121951219512195,0.001103715505450964,-3,-4,8,1889.8304443359375
11,-0.46341463414634143,4.843042916036211e-05,-3,-4,8,1889.8304443359375
12,-0.41463414634146334,3.722688416019082e-05,-3,-4,8,1889.8304443359375
13,-0.36585365853658536,6.124262290541083e-05,-3,-4,8,1889.8304443359375
14,-0.31707317073170727,9.710515587357804e-05,-3,-4,8,1889.8304443359375
15,-0.2682926829268293,2.302538268850185e-05,-3,-4,8,1889.8304443359375
16,-0.2195121951219512,3.58441611751914e-05,-3,-4,8,1889.8304443359375
17,-0.1707317073170731,1.0638371350069065e-05,-3,-4,8,1889.8304443359375
18,-0.12195121951219512,4.587196599459276e-06,-3,-4,8,1889.8304443359375
19,-0.07317073170731703,3.981741087955015e-07,-3,-4,8,1889.8304443359375
20,-0.024390243902439046,3.3050109777832404e-06,-3,-4,8,1889.8304443359375
21,0.024390243902439046,1.4919364730303641e-05,-3,-4,8,1889.8304443359375
22,0.07317073170731714,1.1589091627683956e-05,-3,-4,8,1889.8304443359375
23,0.12195121951219523,2.7968826543656178e-06,-3,-4,8,1889.8304443359375
24,0.17073170731707332,2.4978883175208466e-06,-3,-4,8,1889.8304443359375
25,0.2195121951219512,5.7945218401300735e-08,-3,-4,8,1889.8304443359375
26,0.2682926829268293,2.80531679663909e-07,-3,-4,8,1889.8304443359375
27,0.3170731707317074,1.1699823971866863e-06,-3,-4,8,1889.8304443359375
28,0.36585365853658547,1.3185327816245263e-06,-3,-4,8,1889.8304443359375
29,0.41463414634146356,7.661831347149928e-08,-3,-4,8,1889.8304443359375
30,0.46341463414634143,0.0,-3,-4,8,1889.8304443359375
31,0.5121951219512195,0.0,-3,-4,8,1889.8304443359375
32,0.5609756097560976,0.0,-3,-4,8,1889.8304443359375
33,0.6097560975609757,0.0,-3,-4,8,1889.8304443359375
34,0.6585365853658538,0.0,-3,-4,8,1889.8304443359375
35,0.7073170731707317,0.0,-3,-4,8,1889.8304443359375
36,0.7560975609756098,0.0,-3,-4,8,1889.8304443359375
37,0.8048780487804879,0.0,-3,-4,8,1889.8304443359375
38,0.853658536585366,0.0,-3,-4,8,1889.8304443359375
39,0.902439024390244,0.0,-3,-4,8,1889.8304443359375
40,0.9512195121951219,0.0,-3,-4,8,1889.8304443359375
41,1.0,0.0,-3,-4,8,1889.8304443359375
0,-1.0,3.6928802273905603e-06,-3,4,11,1889.8304443359375
1,-0.9512195121951219,8.95069842954399e-06,-3,4,11,1889.8304443359375
2,-0.9024390243902439,8.380687177123036e-06,-3,4,11,1889.8304443359375
3,-0.8536585365853658,2.0852671696047764e-06,-3,4,11,1889.8304443359375
4,-0.8048780487804879,2.6571613489068113e-05,-3,4,11,1889.8304443359375
5,-0.7560975609756098,3.39033649652265e-05,-3,4,11,1889.8304443359375
6,-0.7073170731707317,6.397940160240978e-05,-3,4,11,1889.8304443359375
7,-0.6585365853658536,1.9518009139574133e-05,-3,4,11,1889.8304443359375
8,-0.6097560975609756,7.57349916966632e-05,-3,4,11,1889.8304443359375
9,-0.5609756097560976,3.052290776395239e-05,-3,4,11,1889.8304443359375
10,-0.5121951219512195,0.00036644781357608736,-3,4,11,1889.8304443359375
11,-0.46341463414634143,0.02994411624968052,-3,4,11,1889.8304443359375
12,-0.41463414634146334,0.004126344341784716,-3,4,11,1889.8304443359375
13,-0.36585365853658536,0.0004061096697114408,-3,4,11,1889.8304443359375
14,-0.31707317073170727,2.8953259970876388e-05,-3,4,11,1889.8304443359375
15,-0.2682926829268293,4.201284173177555e-05,-3,4,11,1889.8304443359375
16,-0.2195121951219512,3.356404704391025e-05,-3,4,11,1889.8304443359375
17,-0.1707317073170731,1.211989456351148e-05,-3,4,11,1889.8304443359375
18,-0.12195121951219512,4.386212367535336e-06,-3,4,11,1889.8304443359375
19,-0.07317073170731703,1.8620539776748046e-05,-3,4,11,1889.8304443359375
20,-0.024390243902439046,2.5128983907052316e-06,-3,4,11,1889.8304443359375
21,0.024390243902439046,2.470380024988117e-07,-3,4,11,1889.8304443359375
22,0.07317073170731714,4.623115273716394e-06,-3,4,11,1889.8304443359375
23,0.12195121951219523,9.304053492087405e-06,-3,4,11,1889.8304443359375
24,0.17073170731707332,2.7176224648428615e-06,-3,4,11,1889.8304443359375
25,0.2195121951219512,2.0431280063348822e-05,-3,4,11,1889.8304443359375
26,0.2682926829268293,6.156249583000317e-06,-3,4,11,1889.8304443359375
27,0.3170731707317074,8.839570000418462e-06,-3,4,11,1889.8304443359375
28,0.36585365853658547,1.4481477137451293e-06,-3,4,11,1889.8304443359375
29,0.41463414634146356,1.3176040738471784e-05,-3,4,11,1889.8304443359375
30,0.46341463414634143,5.528951874111954e-07,-3,4,11,1889.8304443359375
31,0.5121951219512195,1.1143439451188897e-06,-3,4,11,1889.8304443359375
32,0.5609756097560976,2.344645963603398e-06,-3,4,11,1889.8304443359375
33,0.6097560975609757,2.8448846478568157e-07,-3,4,11,1889.8304443359375
34,0.6585365853658538,3.5524610098036646e-07,-3,4,11,1889.8304443359375
35,0.7073170731707317,3.3663317822174577e-07,-3,4,11,1889.8304443359375
36,0.7560975609756098,1.335613433184335e-05,-3,4,11,1889.8304443359375
37,0.8048780487804879,4.0034512494457886e-05,-3,4,11,1889.8304443359375
38,0.853658536585366,4.721323875855887e-06,-3,4,11,1889.8304443359375
39,0.902439024390244,9.363492949887586e-07,-3,4,11,1889.8304443359375
40,0.9512195121951219,2.0154261619609315e-06,-3,4,11,1889.8304443359375
41,1.0,3.491683855827432e-06,-3,4,11,1889.8304443359375
0,-1.0,0.0,-2,-8,2,1889.8304443359375
1,-0.9512195121951219,0.0,-2,-8,2,1889.8304443359375
2,-0.9024390243902439,0.0,-2,-8,2,1889.8304443359375
3,-0.8536585365853658,0.0,-2,-8,2,1889.8304443359375
4,-0.8048780487804879,0.0,-2,-8,2,1889.8304443359375
5,-0.7560975609756098,0.0,-2,-8,2,1889.8304443359375
6,-0.7073170731707317,0.0,-2,-8,2,1889.8304443359375
7,-0.6585365853658536,0.0,-2,-8,2,1889.8304443359375
8,-0.6097560975609756,0.0,-2,-8,2,1889.8304443359375
9,-0.5609756097560976,0.0,-2,-8,2,1889.8304443359375
10,-0.5121951219512195,0.0,-2,-8,2,1889.8304443359375
11,-0.46341463414634143,0.0,-2,-8,2,1889.8304443359375
12,-0.41463414634146334,0.0,-2,-8,2,1889.8304443359375
13,-0.36585365853658536,0.0,-2,-8,2,1889.8304443359375
14,-0.31707317073170727,0.0,-2,-8,2,1889.8304443359375
15,-0.2682926829268293,0.0,-2,-8,2,1889.8304443359375
16,-0.2195121951219512,0.0,-2,-8,2,1889.8304443359375
17,-0.1707317073170731,0.0,-2,-8,2,1889.8304443359375
18,-0.12195121951219512,0.0,-2,-8,2,1889.8304443359375
19,-0.07317073170731703,0.0,-2,-8,2,1889.8304443359375
20,-0.024390243902439046,0.0,-2,-8,2,1889.8304443359375
21,0.024390243902439046,0.0,-2,-8,2,1889.8304443359375
22,0.07317073170731714,1.3874368960387073e-05,-2,-8,2,1889.8304443359375
23,0.12195121951219523,8.39134770558303e-07,-2,-8,2,1889.8304443359375
24,0.17073170731707332,9.492516994669131e-08,-2,-8,2,1889.8304443359375
25,0.2195121951219512,9.278799950607208e-08,-2,-8,2,1889.8304443359375
26,0.2682926829268293,3.692889833928348e-07,-2,-8,2,1889.8304443359375
27,0.3170731707317074,2.2980432277108775e-06,-2,-8,2,1889.8304443359375
28,0.36585365853658547,9.055656846612692e-06,-2,-8,2,1889.8304443359375
29,0.41463414634146356,8.574292564844654e-08,-2,-8,2,1889.8304443359375
30,0.46341463414634143,0.00018970714882016182,-2,-8,2,1889.8304443359375
31,0.5121951219512195,9.040490112965927e-06,-2,-8,2,1889.8304443359375
32,0.5609756097560976,8.739075565245003e-05,-2,-8,2,1889.8304443359375
33,0.6097560975609757,0.00018261188233736902,-2,-8,2,1889.8304443359375
34,0.6585365853658538,0.00026512457407079637,-2,-8,2,1889.8304443359375
35,0.7073170731707317,2.3086606688593747e-06,-2,-8,2,1889.8304443359375
36,0.7560975609756098,3.9404903873219155e-06,-2,-8,2,1889.8304443359375
37,0.8048780487804879,1.443285418645246e-05,-2,-8,2,1889.8304443359375
38,0.853658536585366,4.564911293414298e-08,-2,-8,2,1889.8304443359375
39,0.902439024390244,2.1566137320405687e-07,-2,-8,2,1889.8304443359375
40,0.9512195121951219,9.377634455631778e-07,-2,-8,2,1889.8304443359375
41,1.0,5.519434864709183e-08,-2,-8,2,1889.8304443359375
0,-1.0,1.4901795111654792e-05,-2,-8,3,1889.8304443359375
1,-0.9512195121951219,0.00015032297233119607,-2,-8,3,1889.8304443359375
2,-0.9024390243902439,1.0013481187343132e-05,-2,-8,3,1889.8304443359375
3,-0.8536585365853658,6.182935521792388e-06,-2,-8,3,1889.8304443359375
4,-0.8048780487804879,1.4248969364416553e-06,-2,-8,3,1889.8304443359375
5,-0.7560975609756098,2.9961165637359954e-06,-2,-8,3,1889.8304443359375
6,-0.7073170731707317,1.2288516018088558e-06,-2,-8,3,1889.8304443359375
7,-0.6585365853658536,1.2733384835428296e-07,-2,-8,3,1889.8304443359375
8,-0.6097560975609756,1.437891086197851e-07,-2,-8,3,1889.8304443359375
9,-0.5609756097560976,1.1668626029859297e-06,-2,-8,3,1889.8304443359375
10,-0.5121951219512195,9.630502617596903e-09,-2,-8,3,1889.8304443359375
