"Step","Theta","Pred Thickness"
"2620","27.24682914572864","1890.0771260342635"
"2620","27.707618090452257","1892.3278600454619"
"2620","28.16840703517588","1894.632041346259"
"2620","28.629195979899496","1896.9887037068147"
"2620","29.089984924623113","1899.3968415413276"
"2620","29.55077386934673","1901.8554106987435"
"2620","30.01156281407035","1904.3633293267344"
"2620","30.472351758793966","1906.919478809114"
"2620","30.933140703517587","1909.5227047765395"
"2620","31.393929648241205","1912.171818190042"
"2620","31.854718592964822","1914.865596496602"
"2620","32.31550753768844","1917.6027848556487"
"2620","32.77629648241206","1920.3820974350228"
"2620","33.237085427135675","1923.202218774593"
"2620","33.69787437185929","1926.061805215369"
"2620","34.15866331658291","1928.9594863916104"
"2620","34.61945226130653","1931.8938667830766"
"2620","35.080241206030145","1934.8635273242412"
"2620","35.54103015075377","1937.867027066952"
"2620","36.00181909547739","1940.9029048927182"
"2620","36.462608040201005","1943.969681270497"
"2620","36.92339698492462","1947.0658600555764"
"2620","37.38418592964824","1950.1899303248947"
"2620","37.84497487437186","1953.3403682438966"
"2620","38.305763819095475","1956.5156389598242"
"2620","38.76655276381909","1959.7141985161516"
"2620","39.22734170854271","1962.9344957827336"
"2620","39.68813065326633","1966.1749743961054"
"2620","40.148919597989945","1969.4340747042966"
"2620","40.60970854271356","1972.710235710467"
"2620","41.07049748743718","1976.001897009649"
"2620","41.531286432160805","1979.3075007129087"
"2620","41.99207537688442","1982.6254933532791"
"2620","42.45286432160804","1985.9543277679165"
"2620","42.91365326633166","1989.2924649510392"
"2620","43.374442211055275","1992.6383758723698"
"2620","43.83523115577889","1995.9905432559844"
"2620","44.29602010050251","1999.3474633146761"
"2620","44.75680904522613","2002.7076474351936"
"2620","45.217597989949745","2006.0696238099717"
"2620","45.67838693467336","2009.4319390112619"
"2620","46.13917587939698","2012.7931595038797"
"2620","46.5999648241206","2016.1518730931105"
"2620","47.06075376884422","2019.5066903046536"
"2620","47.52154271356784","2022.8562456938403"
"2620","47.98233165829146","2026.1991990817169"
"2620","48.443120603015075","2029.5342367159499"
"2620","48.90390954773869","2032.860072354883"
"2620","49.36469849246231","2036.1754482734382"
"2620","49.82548743718593","2039.4791361899142"
"2620","50.286276381909545","2042.7699381131092"
"2620","50.74706532663316","2046.046687109525"
"2620","51.20785427135678","2049.308247990766"
"2620","51.6686432160804","2052.553517921566"
"2620","52.129432160804015","2055.7814269491855"
"2620","52.59022110552763","2058.9909384552284"
"2620","53.05101005025126","2062.1810495311906"
"2620","53.511798994974875","2065.350791279334"
"2620","53.97258793969849","2068.4992290406853"
"2620","54.43337688442211","2071.625462552218"
"2620","54.89416582914573","2074.728626035436"
"2620","55.354954773869345","2077.807888218786"
"2620","55.81574371859296","2080.862452296441"
"2620","56.27653266331658","2083.891555826177"
"2620","56.7373216080402","2086.894470569132"
"2620","57.198110552763815","2089.870502274352"
"2620","57.65889949748743","2092.8189904111005"
"2620","58.11968844221105","2095.7393078519326"
"2620","58.58047738693467","2098.6308605096074"
"2620","59.04126633165829","2101.493086930888"
"2620","59.50205527638191","2104.3254578502965"
"2620","59.96284422110553","2107.1274757068804"
"2620","60.423633165829145","2109.898674126993"
"2620","60.88442211055276","2112.638617376065"
"2620","61.34521105527638","2115.34689978228"
"2620","61.806","2118.0231451349955"
