tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-5,506.7796630859375
1,-1.4491525423728813,0.0,-17,-7,-5,506.7796630859375
2,-1.3983050847457628,0.0,-17,-7,-5,506.7796630859375
3,-1.347457627118644,0.0,-17,-7,-5,506.7796630859375
4,-1.2966101694915255,0.0,-17,-7,-5,506.7796630859375
5,-1.2457627118644068,1.1194949678383637e-07,-17,-7,-5,506.7796630859375
6,-1.194915254237288,1.5846400458485732e-07,-17,-7,-5,506.7796630859375
7,-1.1440677966101696,1.4421320315705088e-07,-17,-7,-5,506.7796630859375
8,-1.0932203389830508,3.436977635828953e-08,-17,-7,-5,506.7796630859375
9,-1.042372881355932,2.0167244940694218e-07,-17,-7,-5,506.7796630859375
10,-0.9915254237288136,1.1301580116196419e-07,-17,-7,-5,506.7796630859375
11,-0.9406779661016949,1.9092622949301585e-07,-17,-7,-5,506.7796630859375
12,-0.8898305084745762,3.9973562593331735e-07,-17,-7,-5,506.7796630859375
13,-0.8389830508474576,7.564294151052309e-07,-17,-7,-5,506.7796630859375
14,-0.7881355932203389,2.4261251496682235e-07,-17,-7,-5,506.7796630859375
15,-0.7372881355932203,2.1600669697363628e-07,-17,-7,-5,506.7796630859375
16,-0.6864406779661016,1.0819879889822914e-06,-17,-7,-5,506.7796630859375
17,-0.635593220338983,1.5880815453783725e-06,-17,-7,-5,506.7796630859375
18,-0.5847457627118644,8.389920367335435e-06,-17,-7,-5,506.7796630859375
19,-0.5338983050847457,1.1382760476408293e-06,-17,-7,-5,506.7796630859375
20,-0.48305084745762716,8.410791565438558e-07,-17,-7,-5,506.7796630859375
21,-0.43220338983050843,1.0831621466422803e-06,-17,-7,-5,506.7796630859375
22,-0.3813559322033897,3.751898418613564e-07,-17,-7,-5,506.7796630859375
23,-0.3305084745762712,4.556943622446852e-08,-17,-7,-5,506.7796630859375
24,-0.27966101694915246,2.542083166190423e-07,-17,-7,-5,506.7796630859375
25,-0.22881355932203373,3.250114488650979e-08,-17,-7,-5,506.7796630859375
26,-0.17796610169491522,9.34761046345045e-10,-17,-7,-5,506.7796630859375
27,-0.1271186440677965,3.313187502129722e-10,-17,-7,-5,506.7796630859375
28,-0.07627118644067776,1.3472144644310902e-07,-17,-7,-5,506.7796630859375
29,-0.025423728813559254,3.781221735721374e-08,-17,-7,-5,506.7796630859375
30,0.025423728813559476,8.51902726139997e-08,-17,-7,-5,506.7796630859375
31,0.07627118644067798,1.3748456240136875e-07,-17,-7,-5,506.7796630859375
32,0.12711864406779672,3.443065565988945e-08,-17,-7,-5,506.7796630859375
33,0.17796610169491545,0.0,-17,-7,-5,506.7796630859375
34,0.22881355932203395,0.0,-17,-7,-5,506.7796630859375
35,0.2796610169491527,0.0,-17,-7,-5,506.7796630859375
36,0.3305084745762712,0.0,-17,-7,-5,506.7796630859375
37,0.3813559322033899,0.0,-17,-7,-5,506.7796630859375
38,0.43220338983050866,0.0,-17,-7,-5,506.7796630859375
39,0.48305084745762716,0.0,-17,-7,-5,506.7796630859375
40,0.5338983050847457,0.0,-17,-7,-5,506.7796630859375
41,0.5847457627118646,0.0,-17,-7,-5,506.7796630859375
42,0.6355932203389831,0.0,-17,-7,-5,506.7796630859375
43,0.6864406779661016,0.0,-17,-7,-5,506.7796630859375
44,0.7372881355932206,0.0,-17,-7,-5,506.7796630859375
45,0.7881355932203391,0.0,-17,-7,-5,506.7796630859375
46,0.8389830508474576,0.0,-17,-7,-5,506.7796630859375
47,0.8898305084745766,0.0,-17,-7,-5,506.7796630859375
48,0.9406779661016951,0.0,-17,-7,-5,506.7796630859375
49,0.9915254237288136,0.0,-17,-7,-5,506.7796630859375
50,1.0423728813559325,0.0,-17,-7,-5,506.7796630859375
51,1.093220338983051,0.0,-17,-7,-5,506.7796630859375
52,1.1440677966101696,0.0,-17,-7,-5,506.7796630859375
53,1.1949152542372885,0.0,-17,-7,-5,506.7796630859375
54,1.245762711864407,0.0,-17,-7,-5,506.7796630859375
55,1.2966101694915255,0.0,-17,-7,-5,506.7796630859375
56,1.3474576271186445,0.0,-17,-7,-5,506.7796630859375
57,1.398305084745763,0.0,-17,-7,-5,506.7796630859375
58,1.4491525423728815,0.0,-17,-7,-5,506.7796630859375
59,1.5,0.0,-17,-7,-5,506.7796630859375
0,-1.5,0.0,-17,-6,-7,506.7796630859375
1,-1.4491525423728813,0.0,-17,-6,-7,506.7796630859375
2,-1.3983050847457628,0.0,-17,-6,-7,506.7796630859375
3,-1.347457627118644,0.0,-17,-6,-7,506.7796630859375
4,-1.2966101694915255,0.0,-17,-6,-7,506.7796630859375
5,-1.2457627118644068,0.0,-17,-6,-7,506.7796630859375
6,-1.194915254237288,0.0,-17,-6,-7,506.7796630859375
7,-1.1440677966101696,0.0,-17,-6,-7,506.7796630859375
8,-1.0932203389830508,0.0,-17,-6,-7,506.7796630859375
9,-1.042372881355932,0.0,-17,-6,-7,506.7796630859375
10,-0.9915254237288136,0.0,-17,-6,-7,506.7796630859375
11,-0.9406779661016949,0.0,-17,-6,-7,506.7796630859375
12,-0.8898305084745762,0.0,-17,-6,-7,506.7796630859375
13,-0.8389830508474576,0.0,-17,-6,-7,506.7796630859375
14,-0.7881355932203389,0.0,-17,-6,-7,506.7796630859375
15,-0.7372881355932203,0.0,-17,-6,-7,506.7796630859375
16,-0.6864406779661016,0.0,-17,-6,-7,506.7796630859375
17,-0.635593220338983,0.0,-17,-6,-7,506.7796630859375
18,-0.5847457627118644,0.0,-17,-6,-7,506.7796630859375
19,-0.5338983050847457,0.0,-17,-6,-7,506.7796630859375
20,-0.48305084745762716,0.0,-17,-6,-7,506.7796630859375
21,-0.43220338983050843,0.0,-17,-6,-7,506.7796630859375
22,-0.3813559322033897,0.0,-17,-6,-7,506.7796630859375
23,-0.3305084745762712,0.0,-17,-6,-7,506.7796630859375
24,-0.27966101694915246,0.0,-17,-6,-7,506.7796630859375
25,-0.22881355932203373,2.8650111616457252e-08,-17,-6,-7,506.7796630859375
26,-0.17796610169491522,1.1526535281802808e-08,-17,-6,-7,506.7796630859375
27,-0.1271186440677965,1.1024305024420755e-07,-17,-6,-7,506.7796630859375
28,-0.07627118644067776,6.02745515720926e-08,-17,-6,-7,506.7796630859375
29,-0.025423728813559254,1.8785927480280407e-08,-17,-6,-7,506.7796630859375
30,0.025423728813559476,4.90369744809982e-09,-17,-6,-7,506.7796630859375
31,0.07627118644067798,2.8508786442671408e-08,-17,-6,-7,506.7796630859375
