tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-5,1198.3050537109375
1,-1.4491525423728813,0.0,-17,-7,-5,1198.3050537109375
2,-1.3983050847457628,0.0,-17,-7,-5,1198.3050537109375
3,-1.347457627118644,0.0,-17,-7,-5,1198.3050537109375
4,-1.2966101694915255,0.0,-17,-7,-5,1198.3050537109375
5,-1.2457627118644068,1.5407036357828474e-07,-17,-7,-5,1198.3050537109375
6,-1.194915254237288,6.614865810661286e-08,-17,-7,-5,1198.3050537109375
7,-1.1440677966101696,1.6301203231705585e-06,-17,-7,-5,1198.3050537109375
8,-1.0932203389830508,6.994146701799764e-07,-17,-7,-5,1198.3050537109375
9,-1.042372881355932,1.1470482519371217e-07,-17,-7,-5,1198.3050537109375
10,-0.9915254237288136,1.6569648551012506e-06,-17,-7,-5,1198.3050537109375
11,-0.9406779661016949,6.59330865460106e-08,-17,-7,-5,1198.3050537109375
12,-0.8898305084745762,2.119538891065531e-07,-17,-7,-5,1198.3050537109375
13,-0.8389830508474576,8.578552979088272e-07,-17,-7,-5,1198.3050537109375
14,-0.7881355932203389,7.031030122561788e-07,-17,-7,-5,1198.3050537109375
15,-0.7372881355932203,7.800901585142128e-06,-17,-7,-5,1198.3050537109375
16,-0.6864406779661016,7.253053695421841e-07,-17,-7,-5,1198.3050537109375
17,-0.635593220338983,1.0765637853182852e-05,-17,-7,-5,1198.3050537109375
18,-0.5847457627118644,0.00016726901230867952,-17,-7,-5,1198.3050537109375
19,-0.5338983050847457,4.0863001231628004e-06,-17,-7,-5,1198.3050537109375
20,-0.48305084745762716,6.660765734523011e-07,-17,-7,-5,1198.3050537109375
21,-0.43220338983050843,2.276018221891718e-06,-17,-7,-5,1198.3050537109375
22,-0.3813559322033897,4.237425059727684e-07,-17,-7,-5,1198.3050537109375
23,-0.3305084745762712,2.782904005016462e-07,-17,-7,-5,1198.3050537109375
24,-0.27966101694915246,4.7596483909728704e-07,-17,-7,-5,1198.3050537109375
25,-0.22881355932203373,3.8094631804597157e-07,-17,-7,-5,1198.3050537109375
26,-0.17796610169491522,1.706677181800842e-07,-17,-7,-5,1198.3050537109375
27,-0.1271186440677965,1.9068672827415867e-06,-17,-7,-5,1198.3050537109375
28,-0.07627118644067776,5.6279485960430975e-08,-17,-7,-5,1198.3050537109375
29,-0.025423728813559254,2.1750602741121838e-07,-17,-7,-5,1198.3050537109375
30,0.025423728813559476,5.516089004231617e-06,-17,-7,-5,1198.3050537109375
31,0.07627118644067798,1.3498922726284945e-06,-17,-7,-5,1198.3050537109375
32,0.12711864406779672,2.1596817134650337e-07,-17,-7,-5,1198.3050537109375
33,0.17796610169491545,0.0,-17,-7,-5,1198.3050537109375
34,0.22881355932203395,0.0,-17,-7,-5,1198.3050537109375
35,0.2796610169491527,0.0,-17,-7,-5,1198.3050537109375
36,0.3305084745762712,0.0,-17,-7,-5,1198.3050537109375
37,0.3813559322033899,0.0,-17,-7,-5,1198.3050537109375
38,0.43220338983050866,0.0,-17,-7,-5,1198.3050537109375
39,0.48305084745762716,0.0,-17,-7,-5,1198.3050537109375
40,0.5338983050847457,0.0,-17,-7,-5,1198.3050537109375
41,0.5847457627118646,0.0,-17,-7,-5,1198.3050537109375
42,0.6355932203389831,0.0,-17,-7,-5,1198.3050537109375
43,0.6864406779661016,0.0,-17,-7,-5,1198.3050537109375
44,0.7372881355932206,0.0,-17,-7,-5,1198.3050537109375
45,0.7881355932203391,0.0,-17,-7,-5,1198.3050537109375
46,0.8389830508474576,0.0,-17,-7,-5,1198.3050537109375
47,0.8898305084745766,0.0,-17,-7,-5,1198.3050537109375
48,0.9406779661016951,0.0,-17,-7,-5,1198.3050537109375
49,0.9915254237288136,0.0,-17,-7,-5,1198.3050537109375
50,1.0423728813559325,0.0,-17,-7,-5,1198.3050537109375
51,1.093220338983051,0.0,-17,-7,-5,1198.3050537109375
52,1.1440677966101696,0.0,-17,-7,-5,1198.3050537109375
53,1.1949152542372885,0.0,-17,-7,-5,1198.3050537109375
54,1.245762711864407,0.0,-17,-7,-5,1198.3050537109375
55,1.2966101694915255,0.0,-17,-7,-5,1198.3050537109375
56,1.3474576271186445,0.0,-17,-7,-5,1198.3050537109375
57,1.398305084745763,0.0,-17,-7,-5,1198.3050537109375
58,1.4491525423728815,0.0,-17,-7,-5,1198.3050537109375
59,1.5,0.0,-17,-7,-5,1198.3050537109375
0,-1.5,0.0,-17,-6,-7,1198.3050537109375
1,-1.4491525423728813,0.0,-17,-6,-7,1198.3050537109375
2,-1.3983050847457628,0.0,-17,-6,-7,1198.3050537109375
3,-1.347457627118644,0.0,-17,-6,-7,1198.3050537109375
4,-1.2966101694915255,0.0,-17,-6,-7,1198.3050537109375
5,-1.2457627118644068,0.0,-17,-6,-7,1198.3050537109375
6,-1.194915254237288,0.0,-17,-6,-7,1198.3050537109375
7,-1.1440677966101696,0.0,-17,-6,-7,1198.3050537109375
8,-1.0932203389830508,0.0,-17,-6,-7,1198.3050537109375
9,-1.042372881355932,0.0,-17,-6,-7,1198.3050537109375
10,-0.9915254237288136,0.0,-17,-6,-7,1198.3050537109375
11,-0.9406779661016949,0.0,-17,-6,-7,1198.3050537109375
12,-0.8898305084745762,0.0,-17,-6,-7,1198.3050537109375
13,-0.8389830508474576,0.0,-17,-6,-7,1198.3050537109375
