tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-5,1157.627197265625
1,-1.4491525423728813,0.0,-17,-7,-5,1157.627197265625
2,-1.3983050847457628,0.0,-17,-7,-5,1157.627197265625
3,-1.347457627118644,0.0,-17,-7,-5,1157.627197265625
4,-1.2966101694915255,0.0,-17,-7,-5,1157.627197265625
5,-1.2457627118644068,7.587507511175318e-09,-17,-7,-5,1157.627197265625
6,-1.194915254237288,2.096706586129926e-09,-17,-7,-5,1157.627197265625
7,-1.1440677966101696,6.196479063191873e-08,-17,-7,-5,1157.627197265625
8,-1.0932203389830508,4.948298624185554e-07,-17,-7,-5,1157.627197265625
9,-1.042372881355932,4.5448459218278003e-07,-17,-7,-5,1157.627197265625
10,-0.9915254237288136,3.389930327557522e-07,-17,-7,-5,1157.627197265625
11,-0.9406779661016949,2.3196457732410636e-07,-17,-7,-5,1157.627197265625
12,-0.8898305084745762,1.424501760993735e-06,-17,-7,-5,1157.627197265625
13,-0.8389830508474576,3.2752268452895805e-07,-17,-7,-5,1157.627197265625
14,-0.7881355932203389,8.69193684138736e-07,-17,-7,-5,1157.627197265625
15,-0.7372881355932203,4.50343407010223e-07,-17,-7,-5,1157.627197265625
16,-0.6864406779661016,4.4476425387074414e-07,-17,-7,-5,1157.627197265625
17,-0.635593220338983,4.043371518491767e-06,-17,-7,-5,1157.627197265625
18,-0.5847457627118644,6.279304943745956e-05,-17,-7,-5,1157.627197265625
19,-0.5338983050847457,4.626738245860906e-06,-17,-7,-5,1157.627197265625
20,-0.48305084745762716,7.045131837912777e-07,-17,-7,-5,1157.627197265625
21,-0.43220338983050843,3.937269639209262e-07,-17,-7,-5,1157.627197265625
22,-0.3813559322033897,7.133559876137952e-08,-17,-7,-5,1157.627197265625
23,-0.3305084745762712,5.590317186943139e-08,-17,-7,-5,1157.627197265625
24,-0.27966101694915246,4.8190841539508256e-08,-17,-7,-5,1157.627197265625
25,-0.22881355932203373,1.3486486238889484e-07,-17,-7,-5,1157.627197265625
26,-0.17796610169491522,1.9651606564252688e-08,-17,-7,-5,1157.627197265625
27,-0.1271186440677965,2.8398841322996304e-07,-17,-7,-5,1157.627197265625
28,-0.07627118644067776,4.821943022648156e-08,-17,-7,-5,1157.627197265625
29,-0.025423728813559254,1.2501784851792763e-07,-17,-7,-5,1157.627197265625
30,0.025423728813559476,6.75500416491559e-07,-17,-7,-5,1157.627197265625
31,0.07627118644067798,5.087898671263247e-07,-17,-7,-5,1157.627197265625
32,0.12711864406779672,1.4923136504307877e-08,-17,-7,-5,1157.627197265625
33,0.17796610169491545,0.0,-17,-7,-5,1157.627197265625
