tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-5,140.67796325683594
1,-1.4491525423728813,0.0,-17,-7,-5,140.67796325683594
2,-1.3983050847457628,0.0,-17,-7,-5,140.67796325683594
3,-1.347457627118644,0.0,-17,-7,-5,140.67796325683594
4,-1.2966101694915255,0.0,-17,-7,-5,140.67796325683594
5,-1.2457627118644068,2.3338385446436405e-08,-17,-7,-5,140.67796325683594
6,-1.194915254237288,2.6074374659401656e-08,-17,-7,-5,140.67796325683594
7,-1.1440677966101696,3.3926934150940724e-08,-17,-7,-5,140.67796325683594
8,-1.0932203389830508,4.672243392178643e-08,-17,-7,-5,140.67796325683594
9,-1.042372881355932,7.011594505001995e-08,-17,-7,-5,140.67796325683594
10,-0.9915254237288136,9.030731007442228e-08,-17,-7,-5,140.67796325683594
11,-0.9406779661016949,9.890597141293256e-08,-17,-7,-5,140.67796325683594
12,-0.8898305084745762,1.0807560357761758e-07,-17,-7,-5,140.67796325683594
13,-0.8389830508474576,1.3521440678232466e-07,-17,-7,-5,140.67796325683594
14,-0.7881355932203389,2.072592195645484e-07,-17,-7,-5,140.67796325683594
15,-0.7372881355932203,3.414101286125515e-07,-17,-7,-5,140.67796325683594
16,-0.6864406779661016,4.439962708602252e-07,-17,-7,-5,140.67796325683594
17,-0.635593220338983,4.584341866120667e-07,-17,-7,-5,140.67796325683594
18,-0.5847457627118644,3.4250166436322615e-07,-17,-7,-5,140.67796325683594
19,-0.5338983050847457,1.8412579549931252e-07,-17,-7,-5,140.67796325683594
20,-0.48305084745762716,6.144335884528118e-08,-17,-7,-5,140.67796325683594
21,-0.43220338983050843,2.1766815905266412e-08,-17,-7,-5,140.67796325683594
22,-0.3813559322033897,3.2571506380918436e-08,-17,-7,-5,140.67796325683594
23,-0.3305084745762712,4.132497011255509e-08,-17,-7,-5,140.67796325683594
24,-0.27966101694915246,2.565257162245871e-08,-17,-7,-5,140.67796325683594
25,-0.22881355932203373,8.359514858113926e-09,-17,-7,-5,140.67796325683594
26,-0.17796610169491522,1.5824337673553401e-10,-17,-7,-5,140.67796325683594
27,-0.1271186440677965,3.043233887112251e-09,-17,-7,-5,140.67796325683594
28,-0.07627118644067776,4.3418384443327795e-09,-17,-7,-5,140.67796325683594
29,-0.025423728813559254,8.350472535667564e-10,-17,-7,-5,140.67796325683594
30,0.025423728813559476,2.947789123908251e-09,-17,-7,-5,140.67796325683594
31,0.07627118644067798,1.8260884360188356e-08,-17,-7,-5,140.67796325683594
32,0.12711864406779672,6.240230021603566e-08,-17,-7,-5,140.67796325683594
33,0.17796610169491545,0.0,-17,-7,-5,140.67796325683594
34,0.22881355932203395,0.0,-17,-7,-5,140.67796325683594
35,0.2796610169491527,0.0,-17,-7,-5,140.67796325683594
36,0.3305084745762712,0.0,-17,-7,-5,140.67796325683594
37,0.3813559322033899,0.0,-17,-7,-5,140.67796325683594
38,0.43220338983050866,0.0,-17,-7,-5,140.67796325683594
39,0.48305084745762716,0.0,-17,-7,-5,140.67796325683594
40,0.5338983050847457,0.0,-17,-7,-5,140.67796325683594
41,0.5847457627118646,0.0,-17,-7,-5,140.67796325683594
42,0.6355932203389831,0.0,-17,-7,-5,140.67796325683594
43,0.6864406779661016,0.0,-17,-7,-5,140.67796325683594
