tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-14,-12,-4,2043.2203369140625
1,-1.4491525423728813,0.0,-14,-12,-4,2043.2203369140625
2,-1.3983050847457628,0.0,-14,-12,-4,2043.2203369140625
3,-1.347457627118644,0.0,-14,-12,-4,2043.2203369140625
4,-1.2966101694915255,0.0,-14,-12,-4,2043.2203369140625
5,-1.2457627118644068,0.0,-14,-12,-4,2043.2203369140625
6,-1.194915254237288,0.0,-14,-12,-4,2043.2203369140625
7,-1.1440677966101696,0.0,-14,-12,-4,2043.2203369140625
8,-1.0932203389830508,0.0,-14,-12,-4,2043.2203369140625
9,-1.042372881355932,0.0,-14,-12,-4,2043.2203369140625
10,-0.9915254237288136,0.0,-14,-12,-4,2043.2203369140625
11,-0.9406779661016949,0.0,-14,-12,-4,2043.2203369140625
12,-0.8898305084745762,0.0,-14,-12,-4,2043.2203369140625
13,-0.8389830508474576,0.0,-14,-12,-4,2043.2203369140625
14,-0.7881355932203389,0.0,-14,-12,-4,2043.2203369140625
15,-0.7372881355932203,0.0,-14,-12,-4,2043.2203369140625
16,-0.6864406779661016,0.0,-14,-12,-4,2043.2203369140625
17,-0.635593220338983,0.0,-14,-12,-4,2043.2203369140625
18,-0.5847457627118644,0.0,-14,-12,-4,2043.2203369140625
19,-0.5338983050847457,0.0,-14,-12,-4,2043.2203369140625
20,-0.48305084745762716,0.0,-14,-12,-4,2043.2203369140625
21,-0.43220338983050843,3.675947652936884e-07,-14,-12,-4,2043.2203369140625
22,-0.3813559322033897,2.1625610315822996e-06,-14,-12,-4,2043.2203369140625
23,-0.3305084745762712,1.0661055057425983e-05,-14,-12,-4,2043.2203369140625
24,-0.27966101694915246,3.79595257982146e-06,-14,-12,-4,2043.2203369140625
25,-0.22881355932203373,2.2771203020965913e-06,-14,-12,-4,2043.2203369140625
26,-0.17796610169491522,5.559497253670997e-07,-14,-12,-4,2043.2203369140625
27,-0.1271186440677965,8.448968742413854e-07,-14,-12,-4,2043.2203369140625
28,-0.07627118644067776,1.560969735692197e-06,-14,-12,-4,2043.2203369140625
29,-0.025423728813559254,1.3885623957321513e-06,-14,-12,-4,2043.2203369140625
30,0.025423728813559476,1.1180576620972715e-05,-14,-12,-4,2043.2203369140625
31,0.07627118644067798,1.6312061461576377e-06,-14,-12,-4,2043.2203369140625
32,0.12711864406779672,9.34569015953457e-07,-14,-12,-4,2043.2203369140625
33,0.17796610169491545,6.283068159973482e-06,-14,-12,-4,2043.2203369140625
34,0.22881355932203395,5.895919457543641e-06,-14,-12,-4,2043.2203369140625
35,0.2796610169491527,2.9254999390104786e-05,-14,-12,-4,2043.2203369140625
36,0.3305084745762712,1.9673851056722924e-05,-14,-12,-4,2043.2203369140625
37,0.3813559322033899,0.00016142115055117756,-14,-12,-4,2043.2203369140625
38,0.43220338983050866,0.005043174605816603,-14,-12,-4,2043.2203369140625
39,0.48305084745762716,0.009583994746208191,-14,-12,-4,2043.2203369140625
40,0.5338983050847457,0.0010915134334936738,-14,-12,-4,2043.2203369140625
41,0.5847457627118646,0.00015600297774653882,-14,-12,-4,2043.2203369140625
42,0.6355932203389831,0.00018595186702441424,-14,-12,-4,2043.2203369140625
43,0.6864406779661016,4.191517291474156e-05,-14,-12,-4,2043.2203369140625
44,0.7372881355932206,0.00043638693750835955,-14,-12,-4,2043.2203369140625
45,0.7881355932203391,1.159906560133095e-06,-14,-12,-4,2043.2203369140625
46,0.8389830508474576,9.933790352079086e-06,-14,-12,-4,2043.2203369140625
47,0.8898305084745766,1.3606048923975322e-05,-14,-12,-4,2043.2203369140625
48,0.9406779661016951,1.1463112969067879e-05,-14,-12,-4,2043.2203369140625
49,0.9915254237288136,3.538270448188996e-06,-14,-12,-4,2043.2203369140625
50,1.0423728813559325,6.599706011911621e-06,-14,-12,-4,2043.2203369140625
51,1.093220338983051,2.7133255571243353e-06,-14,-12,-4,2043.2203369140625
52,1.1440677966101696,4.380728171327064e-07,-14,-12,-4,2043.2203369140625
53,1.1949152542372885,2.155269669401605e-07,-14,-12,-4,2043.2203369140625
54,1.245762711864407,1.6133438975884928e-06,-14,-12,-4,2043.2203369140625
55,1.2966101694915255,1.1470519893919118e-06,-14,-12,-4,2043.2203369140625
56,1.3474576271186445,6.709028184559429e-06,-14,-12,-4,2043.2203369140625
57,1.398305084745763,8.080079965111508e-07,-14,-12,-4,2043.2203369140625
58,1.4491525423728815,0.0,-14,-12,-4,2043.2203369140625
59,1.5,0.0,-14,-12,-4,2043.2203369140625
0,-1.5,1.680176637819386e-07,-14,-12,-3,2043.2203369140625
1,-1.4491525423728813,3.367319436620164e-07,-14,-12,-3,2043.2203369140625
2,-1.3983050847457628,5.688987130270107e-07,-14,-12,-3,2043.2203369140625
3,-1.347457627118644,4.741966819210575e-10,-14,-12,-3,2043.2203369140625
4,-1.2966101694915255,4.184142028407223e-07,-14,-12,-3,2043.2203369140625
5,-1.2457627118644068,5.020687240175903e-06,-14,-12,-3,2043.2203369140625
6,-1.194915254237288,3.3550756484146405e-07,-14,-12,-3,2043.2203369140625
7,-1.1440677966101696,1.5215843632176984e-05,-14,-12,-3,2043.2203369140625
8,-1.0932203389830508,0.00010665262379916385,-14,-12,-3,2043.2203369140625
9,-1.042372881355932,3.4625656553544104e-05,-14,-12,-3,2043.2203369140625
10,-0.9915254237288136,8.153525413945317e-05,-14,-12,-3,2043.2203369140625
11,-0.9406779661016949,0.0008404741529375315,-14,-12,-3,2043.2203369140625
12,-0.8898305084745762,0.001233682269230485,-14,-12,-3,2043.2203369140625
13,-0.8389830508474576,0.0006175959133543074,-14,-12,-3,2043.2203369140625
14,-0.7881355932203389,0.0002567010233178735,-14,-12,-3,2043.2203369140625
15,-0.7372881355932203,5.135655010235496e-05,-14,-12,-3,2043.2203369140625
16,-0.6864406779661016,2.6249219899909804e-06,-14,-12,-3,2043.2203369140625
17,-0.635593220338983,1.3345608749659732e-05,-14,-12,-3,2043.2203369140625
18,-0.5847457627118644,1.153849460422407e-08,-14,-12,-3,2043.2203369140625
19,-0.5338983050847457,3.967160864704056e-06,-14,-12,-3,2043.2203369140625
20,-0.48305084745762716,2.837796273524873e-07,-14,-12,-3,2043.2203369140625
21,-0.43220338983050843,7.327108505705837e-06,-14,-12,-3,2043.2203369140625
22,-0.3813559322033897,5.395284574660764e-07,-14,-12,-3,2043.2203369140625
23,-0.3305084745762712,2.797797264975088e-07,-14,-12,-3,2043.2203369140625
