Intensity,HKL,G-vector Length
3.3609533e-05,-17 -7 -5,2.2948111782074627
0.00011282499,-17 -6 -7,2.2920864134256242
0.00013994561,-17 -5 -8,2.2813829990526586
0.00010112193,-16 -9 -1,2.2472218318984223
0.00012231209,-16 -8 -3,2.2055691950277736
0.00011535644,-16 -7 -4,2.1680571722696045
0.00023000698,-16 -6 -6,2.1584818888439106
6.93963e-05,-16 -5 -7,2.143741385521705
0.0001865471,-16 -4 -9,2.167542834681465
0.00027819868,-16 -3 -10,2.1761138846731884
0.001245166,-16 -2 -12,2.232068345994544
2.734101e-05,-16 -1 -13,2.262742900869745
0.00039762646,-15 -10 1,2.2026560513610582
0.00011628971,-15 -8 -2,2.087610635807691
7.0439804e-05,-15 -6 -5,2.027124055941661
0.0010300993,-15 -5 -7,2.0310984879121166
0.00014528746,-15 -4 -8,2.0260885950316734
0.0003670243,-15 -3 -10,2.065237704062628
0.00026163307,-15 -3 -9,2.0316986724367077
8.2652936e-05,-15 -2 -11,2.0845928468066712
0.0012773655,-15 -1 -12,2.1139863937543057
0.00013876945,-15 0 -14,2.1978873866278357
1.5343465e-05,-15 1 -15,2.2482808400365966
0.000813161,-14 -12 5,2.2836669516889763
0.002345095,-14 -10 2,2.105581897743357
0.00048107386,-14 -8 -1,1.973956634597803
0.00035417007,-14 -7 -3,1.9338204813281767
0.0006314178,-14 -6 -4,1.8984793250759744
0.0019247902,-14 -5 -6,1.8951050779351322
0.00021019296,-14 -4 -7,1.8859034931589798
0.0003694817,-14 -3 -9,1.9203838533290098
0.0015558619,-14 -2 -10,1.937454388773482
0.00019443716,-14 -1 -12,2.007240473171589
0.00017975556,-14 -1 -11,1.9653690356708085
0.00017974863,-14 0 -13,2.0482959544328763
0.00015516642,-14 1 -14,2.0988351269452292
0.0008966049,-14 2 -16,2.209523118370708
4.88231e-05,-14 3 -17,2.278646883377251
0.00040360817,-13 -12 6,2.210229614444741
0.0008572871,-13 -10 3,2.014959183572935
0.0015187502,-13 -8 0,1.8653941566492966
0.0010842385,-13 -7 -2,1.8149166916544892
0.0010013276,-13 -6 -3,1.7731383175482522
0.00069812615,-13 -5 -5,1.7613317067166883
0.00015719132,-13 -4 -6,1.7472930240673497
0.005668806,-13 -3 -8,1.7763292064887746
0.00069668645,-13 -2 -9,1.790736054266813
0.0004650066,-13 -1 -11,1.8582493922680645
0.00014471044,-13 0 -12,1.8987173579676881
0.001181764,-13 1 -14,1.9988810477875605
0.00032128944,-13 1 -13,1.9494242689512438
2.6361195e-05,-13 2 -15,2.0611183566560642
0.00026427142,-13 3 -16,2.1316620019201027
8.514854e-05,-13 4 -18,2.2662699398221435
2.2685135e-05,-13 4 -17,2.2097166049203167
0.0011283099,-12 -12 7,2.144737533301928
0.004397966,-12 -9 2,1.8364925259781313
0.0022962342,-12 -7 -1,1.7008784427880714
0.0032710787,-12 -5 -4,1.6303249496983365
0.0028036856,-12 -4 -5,1.6106637682188578
0.0006519907,-12 -3 -7,1.633285244951618
0.0029509754,-12 -2 -8,1.6445502909239
0.0034255334,-12 -1 -10,1.7093774382635687
0.000402738,-12 0 -11,1.749154890169213
0.0008897033,-12 1 -13,1.849597536442036
0.0011792367,-12 2 -14,1.9129112069115837
0.00015966066,-12 3 -16,2.040769500085801
3.9345163e-05,-12 3 -15,1.985078864324675
9.122523e-05,-12 4 -17,2.1221698863552523
6.4461776e-05,-12 5 -18,2.2103303992776295
0.007147913,-11 -9 3,1.749276545402051
0.015545802,-11 -7 0,1.5927511709270956
0.00405352,-11 -5 -3,1.502808516739777
0.014999215,-11 -3 -6,1.4915427814118019
0.001188262,-11 -1 -9,1.5606587022401066
0.0009908142,-11 0 -10,1.5996130750938828
0.011481083,-11 1 -12,1.7003824823474172
8.543504e-05,-11 2 -13,1.7649514516735672
0.0018628351,-11 3 -15,1.8951609095193551
0.0010823769,-11 3 -14,1.8389935401192754
0.00072493625,-11 4 -16,1.9788973062839892
0.00015059319,-11 5 -17,2.0696677989501007
2.9867098e-05,-11 6 -19,2.227488441310414
0.001742993,-10 -9 4,1.6709386590977215
0.002795865,-10 -7 1,1.4918207143257722
0.005707549,-10 -5 -2,1.3797504738958035
0.0010004994,-10 -3 -5,1.3515113695563221
0.0057571363,-10 -1 -8,1.412141593171304
0.0023570256,-10 0 -9,1.4500983022102696
0.0038176842,-10 1 -11,1.5512556403084707
0.004981582,-10 2 -12,1.617306991221733
0.00042369153,-10 3 -14,1.7502381350300227
0.00044739922,-10 4 -15,1.8366458577897797
0.00032200583,-10 5 -17,1.9912213042095481
0.00018445204,-10 5 -16,1.9303608620940451
0.0013177379,-10 6 -18,2.091779958628079
4.571663e-05,-10 7 -19,2.197547515218574
0.0005533581,-9 -14 13,2.292683605454825
0.010325303,-9 -9 5,1.6027811792300946
0.031466357,-9 -7 2,1.3996448587933448
0.0058067674,-9 -5 -1,1.2624552420973758
0.012789522,-9 -3 -4,1.2137833542900966
0.001449001,-9 -1 -7,1.2638971909551684
0.017027643,-9 1 -10,1.402245154299734
0.0001711186,-9 2 -11,1.4700728270388919
0.0029482844,-9 3 -13,1.6061868264650527
0.0001772642,-9 4 -14,1.6956725512044017
0.002386047,-9 5 -16,1.8542033479537088
0.0003588928,-9 6 -17,1.9581077524789183
0.00049654546,-9 7 -18,2.067218531848645
0.00022224954,-9 8 -20,2.244494558921476
6.6012464e-05,-9 8 -19,2.1807543465195756
0.008191626,-8 -14 14,2.2789894285169496
0.002152348,-8 -3 -3,1.0792409444219553
0.02318535,-8 -2 -5,1.099505360688953
0.002970704,-8 -1 -6,1.116034172997272
0.0018845652,-8 1 -9,1.2533925242232333
0.0019583355,-8 3 -12,1.4632643812926442
0.0002986355,-8 4 -13,1.5563247510507234
0.00429101,-8 5 -15,1.7192968808908118
0.0017575908,-8 6 -16,1.826918849093018
5.2973628e-05,-8 7 -17,1.9396839358635125
7.227182e-05,-8 8 -19,2.1208035073786755
0.00029464677,-8 9 -20,2.2412486346102773
7.3271396e-05,-7 -14 15,2.2750805374131375
0.0090242475,-7 -11 10,1.7884191424549387
0.039807536,-7 -2 -4,0.957223766031362
0.0596664,-7 -1 -5,0.968727194386741
0.0085085,-7 0 -7,1.0477100879572454
0.007520399,-7 1 -8,1.104761559185354
0.017166616,-7 3 -11,1.321837022277321
0.0011670578,-7 4 -12,1.4190813917501384
0.014961387,-7 5 -14,1.58704045618641
0.0010024518,-7 6 -15,1.698788664866244
0.001742508,-7 7 -17,1.8801146217669376
0.0024774254,-7 7 -16,1.8155327095728209
0.00013951116,-7 8 -18,2.0006656753802305
0.00011387143,-7 9 -19,2.1245201509170393
0.00010845647,-7 10 -20,2.251132864138768
0.0036252574,-6 -14 16,2.2810072389173714
0.0015672938,-6 -11 11,1.7757030049132663
0.037613153,-6 -2 -3,0.8175858206819293
0.31311527,-6 0 -6,0.8980372182490675
0.0044026347,-6 1 -7,0.9564556034557918
0.0031153082,-6 3 -10,1.1824413360583972
0.0052909423,-6 5 -13,1.4581553382123678
0.0044971374,-6 6 -14,1.5744641343765429
0.00066506333,-6 7 -16,1.760385114909506
0.00046274066,-6 8 -17,1.8847606501179235
0.0001732832,-6 9 -18,2.0121581043784924
0.00041751648,-6 10 -20,2.2068976848344994
0.00011311281,-5 -14 17,2.2966933909697684
0.034841344,-5 -11 12,1.7755571604626275
0.23085749,-5 -2 -2,0.6822167880948009
0.01921048,-5 0 -5,0.7483643485408895
0.010279944,-5 2 -8,0.9483501123929634
0.019104755,-5 3 -9,1.0458899793140395
0.022533488,-5 5 -12,1.3336193261180056
0.0015140586,-5 6 -13,1.454921176164358
0.002086629,-5 7 -15,1.6455650854528476
0.00057047355,-5 8 -16,1.7739183204630942
0.0005297632,-5 9 -17,1.9049353107738065
0.0004447319,-5 10 -19,2.1027282448756432
0.001285499,-5 11 -20,2.23698570351114
0.0010112785,-4 -11 13,1.7879846851512957
0.3039073,-4 -2 -1,0.5542534200074832
0.38958538,-4 0 -4,0.5986914788327116
0.02938066,-4 2 -7,0.808922372891169
0.0016509785,-4 3 -8,0.913459424546509
0.021839712,-4 5 -11,1.2147707435919852
0.0012201488,-4 7 -14,1.5367553754522165
0.00030615352,-4 8 -15,1.6691475797453124
0.0032044165,-4 10 -18,2.0043299848380993
0.00012024287,-4 11 -19,2.1413809693307044
0.0010525804,-4 12 -20,2.279644006604418
0.00027486868,-3 -12 16,2.0122458706193815
0.018569428,-3 -11 14,1.8127269994277708
0.0027587232,-3 -9 11,1.4734378838540665
0.8597359,-3 -2 0,0.44020210934860277
0.024961134,-3 0 -3,0.44901860912453373
0.02328835,-3 2 -6,0.6739041555780578
0.016226364,-3 5 -10,1.1034488424172497
0.004062985,-3 7 -13,1.4353235361250405
0.0015960521,-3 8 -14,1.5716631363361635
0.0051685874,-3 9 -16,1.7740905400167954
0.00029027121,-3 10 -17,1.912593851369849
0.00026353105,-3 11 -18,2.0522484766137716
6.221985e-05,-3 12 -20,2.256234640230832
4.052763e-05,-2 -13 18,2.1961140980323566
0.00010514572,-2 -12 17,2.052305274695718
0.0039141453,-2 -11 15,1.8492898773384887
0.0018855907,-2 -9 12,1.5038345170186806
