"Step","Theta","Pred Thickness"
"3663","34.26352261306533","867.3304092337735"
"3663","34.757371859296484","867.5156443574472"
"3663","35.251221105527634","867.6987478628342"
"3663","35.74507035175879","867.8796877040973"
"3663","36.23891959798995","868.0584337468574"
"3663","36.732768844221106","868.2349577786465"
"3663","37.22661809045226","868.4092335162873"
"3663","37.72046733668341","868.5812366102406"
"3663","38.21431658291457","868.7509446459617"
"3663","38.70816582914573","868.9183371423145"
"3663","39.202015075376885","869.0833955471039"
"3663","39.69586432160804","869.2461032297867"
"3663","40.1897135678392","869.4064454714329"
"3663","40.68356281407035","869.5644094520143"
"3663","41.177412060301506","869.7199842351001"
"3663","41.671261306532664","869.8731607500467"
"3663","42.16511055276382","870.0239317717729"
"3663","42.65895979899498","870.1722918982134"
"3663","43.15280904522613","870.318237525553"
"3663","43.646658291457285","870.4617668213393"
"3663","44.14050753768844","870.6028796955804"
"3663","44.6343567839196","870.7415777699331"
"3663","45.12820603015076","870.8778643450905"
"3663","45.62205527638191","871.011744366479"
"3663","46.115904522613064","871.1432243883738"
"3663","46.60975376884422","871.2723125365457"
"3663","47.10360301507538","871.3990184695484"
"3663","47.597452261306536","871.5233533387607"
"3663","48.091301507537686","871.6453297472875"
"3663","48.58515075376884","871.764961707837"
"3663","49.079","871.8822645996748"
