"atom_id","element","U11","U22","U33","U12","U13","U23"
"0","14","0.010766613468903626","0.011221176411506587","0.0051544604089915165","0.0063388113553721126","-0.002205662855257714","-0.003014900536582512"
"1","8","0.011325931162672586","0.019682304045260755","0.015987627019392887","0.008312128396164792","-0.0034761137618159353","0.0029539033144539983"
