"total_loss","diff_loss","bond_length_loss","angle_loss","plane_loss","rigid_bond_loss","rbragg","wr","rotation_idx","num_bragg_spots","num_bragg_spots_obs"
"0.015723757445812225","0.015723757445812225","0","0","0","0","0.02470095455646515","0.015990961343050003","98","15","7"
"0.021454758942127228","0.021454758942127228","0","0","0","0","0.015966834500432014","0.021136539056897163","47","13","5"
"0.010441013611853123","0.010441013611853123","0","0","0","0","0.011027142405509949","0.010902021080255508","12","15","5"
"0.02904217131435871","0.02904217131435871","0","0","0","0","0.03670208156108856","0.028690246865153313","85","14","9"
"0.02944880537688732","0.02944880537688732","0","0","0","0","0.0461176298558712","0.029215650632977486","95","18","8"
"0.02206367440521717","0.02206367440521717","0","0","0","0","0.03761839121580124","0.02225416712462902","28","17","10"
"0.03823001682758331","0.03823001682758331","0","0","0","0","0.0401727668941021","0.03834335133433342","38","16","12"
"0.02146184630692005","0.02146184630692005","0","0","0","0","0.029526222497224808","0.021000435575842857","2","15","9"
"0.022210808470845222","0.022210808470845222","0","0","0","0","0.042092178016901016","0.022049449384212494","94","19","9"
"0.04078056663274765","0.04078056663274765","0","0","0","0","0.03076048567891121","0.04081527888774872","3","19","11"
"0.049138035625219345","0.049138035625219345","0","0","0","0","0.03135396167635918","0.04911736398935318","41","19","10"
"0.03500344231724739","0.03500344231724739","0","0","0","0","0.046047236770391464","0.035085130482912064","81","20","11"
"0.04199860617518425","0.04199860617518425","0","0","0","0","0.03696928173303604","0.04196098446846008","61","11","8"
"0.036967769265174866","0.036967769265174866","0","0","0","0","0.04970667511224747","0.03683651611208916","89","17","11"
"0.011532776057720184","0.011532776057720184","0","0","0","0","0.019961662590503693","0.010804221034049988","53","8","5"
"0.029104121029376984","0.029104121029376984","0","0","0","0","0.029383061453700066","0.02908412367105484","33","16","9"
"0.017969954758882523","0.017969954758882523","0","0","0","0","0.03232981264591217","0.01844305545091629","50","19","8"
"0.032354626804590225","0.032354626804590225","0","0","0","0","0.026948101818561554","0.0321987047791481","88","13","8"
"0.024551058188080788","0.024551058188080788","0","0","0","0","0.033501479774713516","0.024625906720757484","29","17","8"
"0.050346169620752335","0.050346169620752335","0","0","0","0","0.05649667978286743","0.05050082132220268","75","23","10"
"0.011005454696714878","0.011005454696714878","0","0","0","0","0.01662440411746502","0.011831801384687424","64","12","5"
"0.02252407744526863","0.02252407744526863","0","0","0","0","0.029617438092827797","0.022205082699656487","34","18","9"
"0.029521135613322258","0.029521135613322258","0","0","0","0","0.04159361124038696","0.02934441715478897","96","18","10"
"0.02829774282872677","0.02829774282872677","0","0","0","0","0.028489725664258003","0.028483372181653976","83","22","11"
"0.028861427679657936","0.028861427679657936","0","0","0","0","0.06890664994716644","0.028544805943965912","9","15","9"
"0.020477600395679474","0.020477600395679474","0","0","0","0","0.015015275217592716","0.02054993249475956","24","19","10"
"0.030329564586281776","0.030329564586281776","0","0","0","0","0.027198567986488342","0.03037717379629612","55","13","8"
"0.02009679190814495","0.02009679190814495","0","0","0","0","0.03391161933541298","0.02005692943930626","78","13","11"
"0.02940642274916172","0.02940642274916172","0","0","0","0","0.06434131413698196","0.029082443565130234","8","16","10"
"0.03524766489863396","0.03524766489863396","0","0","0","0","0.052055880427360535","0.03508717939257622","87","15","9"
"0.033035896718502045","0.033035896718502045","0","0","0","0","0.10974564403295517","0.03319016844034195","52","15","8"
"0.03212393820285797","0.03212393820285797","0","0","0","0","0.029266925528645515","0.0319184772670269","39","24","15"
"0.016347378492355347","0.016347378492355347","0","0","0","0","0.02088792994618416","0.016249122098088264","84","20","10"
"0.02068302594125271","0.02068302594125271","0","0","0","0","0.02719264291226864","0.02039639838039875","17","15","7"
"0.02073664404451847","0.02073664404451847","0","0","0","0","0.020284220576286316","0.02039356529712677","93","19","7"
"0.05278629809617996","0.05278629809617996","0","0","0","0","0.05179465189576149","0.05265641584992409","66","24","12"
