"atom_id","element","U11","U22","U33","U12","U13","U23"
"0","55","0.04385844370559291","0.04155062233470336","0.02956323909030017","0.01079146152836493","0.004271748995698078","-0.0016083262142915983"
"1","82","0.01593605083737546","0.01370874383571629","0.01395120649848785","-0.00016364060527711166","-0.0010004928899697175","0.0009207503475770172"
"2","35","0.0228300231592181","0.022223589115488794","0.0358324864665092","-0.011278180422235135","0.0054739570144122125","-0.00464298420210236"
"3","35","0.04820207417096643","0.04619561936332559","0.011232238436842207","0.0074293419611528464","-0.0006256682188410462","-0.002565615683485336"
