"total_loss","diff_loss","bond_length_loss","angle_loss","plane_loss","rigid_bond_loss","rbragg","wr","rotation_idx","num_bragg_spots","num_bragg_spots_obs"
"0.07431557774543762","0.07431557774543762","0","0","0","0","0.04396844282746315","0.07437416166067123","31","295","55"
"0.09744704514741898","0.09744704514741898","0","0","0","0","0.06648264825344086","0.09744393080472946","0","305","29"
"0.047458481043577194","0.047458481043577194","0","0","0","0","0.046959102153778076","0.04746365174651146","45","298","49"
"0.04971983656287193","0.04971983656287193","0","0","0","0","0.04352568835020065","0.049548350274562836","22","290","52"
"0.03856241703033447","0.03856241703033447","0","0","0","0","0.03626151382923126","0.0388043075799942","42","299","57"
"0.04958036541938782","0.04958036541938782","0","0","0","0","0.05028508976101875","0.049687888473272324","24","290","47"
"0.044534508138895035","0.044534508138895035","0","0","0","0","0.0503300204873085","0.04447094351053238","39","290","51"
"0.039002425968647","0.039002425968647","0","0","0","0","0.0361291877925396","0.038969166576862335","11","291","56"
"0.063202865421772","0.063202865421772","0","0","0","0","0.051814302802085876","0.06313155591487885","30","296","45"
"0.020307226106524467","0.020307226106524467","0","0","0","0","0.043351925909519196","0.020169386640191078","49","287","47"
"0.05443445220589638","0.05443445220589638","0","0","0","0","0.04295261949300766","0.054494936019182205","19","293","44"
"0.056582290679216385","0.056582290679216385","0","0","0","0","0.04408038780093193","0.05641761049628258","32","293","68"
"0.04208952188491821","0.04208952188491821","0","0","0","0","0.0696553885936737","0.04200429469347","13","299","66"
"0.07567553967237473","0.07567553967237473","0","0","0","0","0.07755468040704727","0.07570117712020874","56","300","28"
"0.04242459312081337","0.04242459312081337","0","0","0","0","0.05288691818714142","0.04244707152247429","43","296","58"
"0.06009049713611603","0.06009049713611603","0","0","0","0","0.0452713780105114","0.05999232828617096","15","298","50"
"0.040881864726543427","0.040881864726543427","0","0","0","0","0.03992300108075142","0.04086344689130783","33","300","51"
"0.05812752991914749","0.05812752991914749","0","0","0","0","0.05473584309220314","0.05813651159405708","23","296","58"
"0.04854794219136238","0.04854794219136238","0","0","0","0","0.036734867841005325","0.04865287244319916","47","292","35"
"0.03202992305159569","0.03202992305159569","0","0","0","0","0.04134629666805267","0.03216185048222542","20","294","53"
"0.040156081318855286","0.040156081318855286","0","0","0","0","0.040451277047395706","0.04017331823706627","36","295","45"
"0.0671451985836029","0.0671451985836029","0","0","0","0","0.04608016833662987","0.06721837818622589","5","293","41"
"0.04032234102487564","0.04032234102487564","0","0","0","0","0.052179090678691864","0.040122173726558685","37","288","49"
"0.04648241773247719","0.04648241773247719","0","0","0","0","0.04191466420888901","0.046515654772520065","41","296","58"
"0.04950367286801338","0.04950367286801338","0","0","0","0","0.045349977910518646","0.04941743239760399","21","293","62"
"0.03369753807783127","0.03369753807783127","0","0","0","0","0.05325039476156235","0.03377385064959526","34","292","55"
"0.11251529306173325","0.11251529306173325","0","0","0","0","0.10472774505615234","0.11247280985116959","1","292","38"
"0.050110042095184326","0.050110042095184326","0","0","0","0","0.04742230102419853","0.04996459558606148","40","296","49"
"0.0766509398818016","0.0766509398818016","0","0","0","0","0.06520470231771469","0.07664673775434494","55","295","33"
"0.050150562077760696","0.050150562077760696","0","0","0","0","0.05637633055448532","0.05009366571903229","52","278","34"
"0.08321365714073181","0.08321365714073181","0","0","0","0","0.05758552998304367","0.0832279622554779","2","293","38"
"0.020255394279956818","0.020255394279956818","0","0","0","0","0.05886344611644745","0.020516028627753258","35","287","64"
"0.038911908864974976","0.038911908864974976","0","0","0","0","0.04195178300142288","0.03870820254087448","46","286","45"
"0.04009082913398743","0.04009082913398743","0","0","0","0","0.03228256478905678","0.04029177874326706","48","300","42"
"0.040555842220783234","0.040555842220783234","0","0","0","0","0.04532327130436897","0.040456194430589676","27","284","36"
"0.09842050820589066","0.09842050820589066","0","0","0","0","0.10612771660089493","0.09849797934293747","18","297","55"
"0.05760251730680466","0.05760251730680466","0","0","0","0","0.049080632627010345","0.05743607506155968","57","286","24"
