"atom_id","element","U11","U22","U33","U12","U13","U23"
"0","55","0.044789590221957304","0.038780195640450606","0.02821970759000803","0.013294813697378716","0.004121417903336572","-0.0043908522919205595"
"1","82","0.016310631326167342","0.014191604737124825","0.01447983678783768","0.0006524577230608485","-0.00041559576398339667","0.0009785792523523103"
"2","35","0.02266376247724578","0.02299801548885018","0.0349740149737346","-0.011109269560571724","0.0023167983703006843","-0.002723433029222051"
"3","35","0.042776489295543556","0.043520670984981406","0.011870275038531941","0.005249876862093943","0.006356038697185023","0.0010693715654738684"
