"total_loss","diff_loss","bond_length_loss","angle_loss","plane_loss","rigid_bond_loss","rbragg","wr","rotation_idx","num_bragg_spots","num_bragg_spots_obs"
"0.04397360607981682","0.04397360607981682","0","0","0","0","0.04785965010523796","0.043858062475919724","45","295","48"
"0.08512619137763977","0.08512619137763977","0","0","0","0","0.06910306960344315","0.08505694568157196","54","294","35"
"0.06061680242419243","0.06061680242419243","0","0","0","0","0.09055579453706741","0.06076245382428169","13","294","64"
"0.07034309953451157","0.07034309953451157","0","0","0","0","0.05620725080370903","0.07044317573308945","58","255","16"
"0.06041713431477547","0.06041713431477547","0","0","0","0","0.05689949169754982","0.060388535261154175","47","297","38"
"0.1907784342765808","0.1907784342765808","0","0","0","0","0.1067848652601242","0.1907963752746582","4","301","40"
"0.03304222598671913","0.03304222598671913","0","0","0","0","0.03462988883256912","0.03320034220814705","40","295","48"
"0.14938363432884216","0.14938363432884216","0","0","0","0","0.09551790356636047","0.14932914078235626","7","302","56"
"0.07143105566501617","0.07143105566501617","0","0","0","0","0.05439167469739914","0.07144435495138168","30","296","44"
"0.061968035995960236","0.061968035995960236","0","0","0","0","0.06896991282701492","0.062114134430885315","19","285","47"
"0.07200653105974197","0.07200653105974197","0","0","0","0","0.05116267874836922","0.0719836950302124","5","293","41"
"0.04351899027824402","0.04351899027824402","0","0","0","0","0.05635987967252731","0.043504755944013596","52","278","34"
"0.04697881639003754","0.04697881639003754","0","0","0","0","0.06545145809650421","0.046911176294088364","37","292","51"
"0.07259579002857208","0.07259579002857208","0","0","0","0","0.0961429551243782","0.07260587811470032","35","295","66"
"0.04003190994262695","0.04003190994262695","0","0","0","0","0.04790331795811653","0.03989396616816521","38","293","62"
"0.06813575327396393","0.06813575327396393","0","0","0","0","0.05116661265492439","0.06815989315509796","16","289","52"
"0.057329460978507996","0.057329460978507996","0","0","0","0","0.04259258508682251","0.057316213846206665","6","282","44"
"0.05146193131804466","0.05146193131804466","0","0","0","0","0.0722966268658638","0.051463935524225235","11","290","49"
"0.03843732178211212","0.03843732178211212","0","0","0","0","0.04892894625663757","0.03839120641350746","50","298","35"
"0.0559999905526638","0.0559999905526638","0","0","0","0","0.06227479875087738","0.055983178317546844","24","276","44"
"0.03996933996677399","0.03996933996677399","0","0","0","0","0.0413605235517025","0.03983653336763382","32","292","67"
"0.05561979487538338","0.05561979487538338","0","0","0","0","0.0655452236533165","0.055459510535001755","3","292","40"
"0.07586899399757385","0.07586899399757385","0","0","0","0","0.07398854196071625","0.07584783434867859","25","296","50"
"0.07640767097473145","0.07640767097473145","0","0","0","0","0.06294554471969604","0.07643114030361176","55","291","34"
"0.05353309214115143","0.05353309214115143","0","0","0","0","0.0550990030169487","0.053662896156311035","46","288","46"
"0.04137740284204483","0.04137740284204483","0","0","0","0","0.06992664933204651","0.04136117175221443","12","298","48"
"0.03940724581480026","0.03940724581480026","0","0","0","0","0.044880472123622894","0.03929563984274864","41","296","58"
"0.03639162704348564","0.03639162704348564","0","0","0","0","0.04158354178071022","0.0362970270216465","26","302","50"
"0.02224070578813553","0.02224070578813553","0","0","0","0","0.049538999795913696","0.022189421579241753","49","286","46"
"0.07171453535556793","0.07171453535556793","0","0","0","0","0.063296377658844","0.07170763611793518","23","293","58"
"0.052533108741045","0.052533108741045","0","0","0","0","0.05342106521129608","0.05249879136681557","33","299","50"
"0.06529808789491653","0.06529808789491653","0","0","0","0","0.0768568366765976","0.06533444672822952","56","299","27"
"0.0965345948934555","0.0965345948934555","0","0","0","0","0.06890527904033661","0.09643185138702393","2","294","42"
"0.05693207308650017","0.05693207308650017","0","0","0","0","0.04173522815108299","0.05685903877019882","22","288","48"
"0.07088864594697952","0.07088864594697952","0","0","0","0","0.05812087655067444","0.07088054716587067","17","290","35"
"0.03524431213736534","0.03524431213736534","0","0","0","0","0.04355936497449875","0.03540801629424095","43","291","54"
"0.033226821571588516","0.033226821571588516","0","0","0","0","0.05348023399710655","0.032970935106277466","8","286","45"
"0.033125944435596466","0.033125944435596466","0","0","0","0","0.06147903949022293","0.03298702463507652","9","294","43"
"0.21326930820941925","0.21326930820941925","0","0","0","0","0.1413564831018448","0.21330006420612335","18","292","61"
"0.06674332916736603","0.06674332916736603","0","0","0","0","0.05496411398053169","0.06663600355386734","53","298","41"
"0.02117977663874626","0.02117977663874626","0","0","0","0","0.029384110122919083","0.021262072026729584","57","287","20"
