"Step","Theta","Pred Thickness"
"1466","22.1653216080402","446.5544384527729"
"1466","22.753381909547734","447.75304964745465"
"1466","23.341442211055274","448.96804245600833"
"1466","23.92950251256281","450.19920080034274"
"1466","24.51756281407035","451.44630604475606"
"1466","25.105623115577885","452.70913703043357"
"1466","25.693683417085424","453.98747011054525"
"1466","26.28174371859296","455.28107918604087"
"1466","26.8698040201005","456.58973574223046"
"1466","27.457864321608035","457.9132088862424"
"1466","28.045924623115575","459.25126538545146"
"1466","28.63398492462311","460.6036697069636"
"1466","29.22204522613065","461.97018405824144"
"1466","29.810105527638186","463.35056842895887"
"1466","30.398165829145725","464.74458063416273"
"1466","30.986226130653264","466.1519763588196"
"1466","31.5742864321608","467.57250920382535"
"1466","32.162346733668336","469.00593073354503"
"1466","32.750407035175876","470.4519905249534"
"1466","33.338467336683415","471.91043621843676"
"1466","33.926527638190954","473.3810135703153"
"1466","34.51458793969849","474.86346650714074"
"1466","35.102648241206026","476.35753718181746"
"1466","35.690708542713566","477.8629660315884"
"1466","36.278768844221105","479.3794918379267"
"1466","36.86682914572864","480.9068517883642"
"1466","37.45488944723618","482.4447815402819"
"1466","38.042949748743716","483.9930152866861"
"1466","38.631010050251255","485.5512858239801"
"1466","39.21907035175879","487.11932462174195"
"1466","39.80713065326633","488.69686189451056"
"1466","40.39519095477387","490.28362667557235"
"1466","40.983251256281406","491.87934689273993"
"1466","41.571311557788945","493.4837494461006"
"1466","42.15937185929648","495.0965602877152"
"1466","42.74743216080402","496.7175045032322"
"1466","43.33549246231156","498.34630639537795"
"1466","43.923552763819096","499.9826895692839"
"1466","44.51161306532663","501.6263770195935"
"1466","45.09967336683417","503.2770912192954"
"1466","45.68773366834171","504.934554210219"
"1466","46.275793969849246","506.5984876951207"
"1466","46.86385427135678","508.2686131312866"
"1466","47.45191457286432","509.94465182557116"
"1466","48.03997487437186","511.62632503078174"
"1466","48.6280351758794","513.3133540433203"
"1466","49.216095477386936","515.0054603019835"
"1466","49.80415577889447","516.7023654878171"
"1466","50.39221608040201","518.4037916249215"
"1466","50.98027638190955","520.1094611820944"
"1466","51.56833668341709","521.8190971751991"
"1466","52.15639698492462","523.5324232701346"
"1466","52.74445728643216","525.2491638862933"
"1466","53.3325175879397","526.9690443003733"
"1466","53.92057788944724","528.6917907504264"
"1466","54.50863819095477","530.4171305400057"
"1466","55.09669849246231","532.1447921422866"
"1466","55.68475879396985","533.8745053040255"
"1466","56.27281909547739","535.6060011492245"
"1466","56.86087939698492","537.339012282368"
"1466","57.44893969849246","539.0732728910948"
"1466","58.037","540.8085188481739"
