Intensity,HKL,G-vector Length
0.5747898,-12 -4 0,1.5535362731523206
0.0016972414,-12 0 -2,1.4877527969405544
0.07308822,-10 0 -2,1.2433528673725671
0.0021864383,-10 4 -4,1.3644465881826318
0.18570064,-9 -5 1,1.2624615814737106
0.08625265,-7 3 -3,0.9681072289274015
0.01080085,-7 7 -5,1.2749296571566433
1.4819151,-5 -7 3,1.0703492085725446
0.0028084596,-4 6 -4,0.9347103386594214
0.030128183,-3 9 -5,1.2151716642070292
0.046509113,-1 -9 5,1.1641658843512799
0.09956446,0 8 -4,1.0157310557387278
0.48177293,1 -5 3,0.6618691558734868
0.3532343,2 -6 4,0.8316509433621158
0.6294103,4 -2 2,0.5734965537824772
0.074783154,5 -3 3,0.7570673242851041
0.52906656,7 5 -1,1.0527905418921328
0.00027964596,8 0 2,0.9999025612542095
0.0012124763,9 -5 5,1.329429914625547
0.018093005,11 3 1,1.4041388418182368
0.46009716,12 2 2,1.5068669147622424
