,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
25,22,"[[0.5672046817036566, 0.7267633021443857, -0.3874629968981894], [-0.39739836985940746, -0.17049016949678314, -0.9016829275965644], [-0.721325678590062, 0.6654248965009028, 0.19212402090488434]]",0.05343608930706978,0.8296015865882209,-0.8195523463183227,-0.1785167338658935
26,41,"[[0.5741596321000993, 0.731323141971903, -0.368158660102717], [0.14799446236272024, -0.5349251594887818, -0.8318663487362119], [-0.805230717469696, 0.42315986753230095, -0.4153642281731732]]",0.046398963779211044,0.06204683323314361,0.0499077572898913,-0.02874720464720417
27,7,"[[0.5779862200909001, 0.7282754635840838, -0.3682121470949247], [-0.6938503560944863, 0.20115704506099474, -0.6914501930050909], [-0.4294902295323928, 0.6551285759774956, 0.6215997067383859]]",0.1501200646162033,0.028745346615975886,0.1347213658024658,-0.041196180797638246
28,50,"[[0.5805891600723667, 0.719586740741975, -0.3809788304994909], [0.379815236444962, -0.653236477460639, -0.6550313897378977], [-0.7201487094320314, 0.2356257239294488, -0.6525793112345221]]",0.03764895722270012,0.7963626467793189,-0.2752799878460661,0.708603840466231
29,9,"[[0.5815547451461384, 0.7274681855390411, -0.3641669802427355], [-0.6574507579045094, 0.15671911068095576, -0.7370185734741691], [-0.4790731739866968, 0.6680359477947804, 0.569434273030694]]",0.03260349482297897,-0.031131208260579912,0.4643529106910991,0.12412623598874756
30,31,"[[0.5756753617927524, 0.7301083858055973, -0.368202721166921], [-0.1401365556140888, -0.35549553261741984, -0.9241350455274581], [-0.8055543274705476, 0.5836158483872856, -0.10232785031831582]]",0.0939217209815979,0.02832065973328522,0.07112256680998788,0.03206729203996073
31,10,"[[0.5645875806188314, 0.7312377669637644, -0.38283899965204776], [-0.6503929877353758, 0.10865535013145193, -0.7517867695607042], [-0.5081221620462022, 0.6734441656273135, 0.5369559566391571]]",0.05610370263457298,0.9470900192100375,-0.13900450011700277,-0.8734949755585573
32,14,"[[0.5781729094524979, 0.7294500296813028, -0.3655848764665095], [-0.5681373835456996, 0.038408780634770406, -0.8220416261688192], [-0.5855716618318508, 0.6829863780374755, 0.4366518893840562]]",0.09842568635940552,-0.16624940957386786,0.12427699374245471,0.12436426835513542
33,58,"[[0.5744446290579294, 0.7309214357382463, -0.3685117710333895], [0.5733904237286757, -0.6806050192734372, -0.4561039566011987], [-0.5841187709205143, 0.05072997560678642, -0.8100852994461539]]",0.08453013002872467,-0.03010911705568663,-0.09180630737825644,0.12552239150043565
34,5,"[[0.5791259261121576, 0.7272186164050025, -0.36850991332349947], [-0.7226336135799525, 0.24875627293661676, -0.6449142597065095], [-0.377322087894466, 0.639778250860924, 0.669593794252654]]",0.07873179763555527,-0.008125663973219129,0.05080887897855589,0.016976450863496327
35,20,"[[0.5806918920192796, 0.7315723630896985, -0.35725677616416956], [-0.4267817649765515, -0.10008472890152455, -0.8988106655258693], [-0.6932624559099579, 0.6744094956434659, 0.2541179103999601]]",0.03344114497303963,-0.49722730475408794,0.526686790237628,0.1597710645249012
