,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
19,4,"[[-0.2875454845161487, -0.02601328281578795, 0.9679225608468108], [0.12229483736203545, 1.0019000438505083, 0.06477158474911615], [-0.9611687758984695, 0.1363773091989434, -0.2829511668991781]]",0.04315101355314255,3.0964363669049404,-0.45994582093986147,0.9047664847547094
20,63,"[[-0.35209730890843227, -0.1157422006105371, 0.9396068641275778], [0.8538183727282092, 0.3947215726879278, 0.37032636353477877], [-0.41031521885508554, 0.9239141252526035, -0.03918600411714534]]",0.01635538600385189,-0.0012348459935548734,0.003227741460669064,0.0006312293809941798
21,66,"[[-0.34116123502209256, -0.10969194723836766, 0.9443517105236084], [0.8822862952446288, 0.33789575953550943, 0.3596883456003371], [-0.3557101552715993, 0.9469160651115804, -0.017670370855693347]]",0.048773981630802155,0.007291276708033034,-0.020086507115020743,0.00020195734406190923
22,21,"[[-0.2943634762150351, -0.0900187231615105, 0.96201774992831], [0.38452199870382503, 0.9125171985959412, 0.2048150682446525], [-0.8871177664201962, 0.4267498833105384, -0.23210993751691922]]",0.018809176981449127,0.099533091942234,-0.048462080837434474,0.025649770762167397
23,42,"[[-0.2893646203404615, -0.0801523634896855, 0.9644074664301447], [0.6784321472185076, 0.7015794401836524, 0.2637331584053253], [-0.6910088549743805, 0.7240796802774083, -0.14707847356710774]]",0.08730562031269073,0.0,0.0,0.0
24,23,"[[-0.30921202520403834, -0.12329011094940313, 0.9536371790805438], [0.3979067981880624, 0.8962399877025125, 0.24669769042934395], [-0.8760877409853413, 0.4520422583774844, -0.22616320674051174]]",0.03581441566348076,-0.003138202166270881,0.0008191680589587399,0.000461299024505883
25,25,"[[-0.3130310185944522, -0.12967952943052818, 0.9515433542507272], [0.42196258946110926, 0.8811088392227752, 0.26072524852570395], [-0.8633809153605726, 0.47915854244630596, -0.2192064694810208]]",0.03076099045574665,-0.0029761778970404454,-0.03755831708841964,0.05052180669059558
26,98,"[[-0.27563403588946006, -0.09174327388540682, 0.9673922096690909], [0.957119822582238, -0.20465205517787544, 0.25426927517010595], [0.1717721957479374, 0.9861963394262345, 0.14405757688768867]]",0.01168321818113327,0.0006081079908800956,0.006195316537538196,9.993400363626255e-06
27,30,"[[-0.2962503000383652, -0.09382843940969071, 0.9610774207206652], [0.5095772423147983, 0.8393910851380673, 0.24087155002958213], [-0.8210132026631247, 0.5563239341938272, -0.1990766831618283]]",0.028282802551984787,-0.01446024074627398,0.010725359031803786,-0.004546588820222002
28,67,"[[-0.34018609187251836, -0.10788322009915363, 0.9449138891066985], [0.885372323903657, 0.3312847399435174, 0.35825992652870275], [-0.34894277921523, 0.9494492891514581, -0.016348301703519807]]",0.06372358649969101,-0.024262165658700333,0.067607264752779,-0.0008175540924207064
29,65,"[[-0.3263861136836598, -0.09859502563740953, 0.9507777497334965], [0.8773199971503199, 0.3686813475576372, 0.34110514432198014], [-0.3810536023125639, 0.936597737024296, -0.03286954968462709]]",0.018719211220741272,0.0,0.0,0.0
30,57,"[[-0.29279934120529016, -0.0925822051017962, 0.9622413756749667], [0.8252491180598179, 0.5002890519133926, 0.3010259458823102], [-0.5047179516845667, 0.8740968981151229, -0.06895627808838854]]",0.15130282938480377,0.0282054286126536,-0.02463246823682422,0.024425327743624863
31,22,"[[-0.30279611697484293, -0.10811462168194984, 0.957527895288436], [0.38609000527486464, 0.9067551869016597, 0.2262641830044311], [-0.8835917685069697, 0.43467507769929115, -0.2309049683090528]]",0.05283401906490326,-0.0020485158289887066,0.0011580673528279913,-0.0005330250457997533
32,79,"[[-0.2976301115123437, -0.09111996427716501, 0.9609113730051873], [0.9536185083994995, 0.130918283377545, 0.30923043681567947], [-0.15337871288445531, 0.9987184165397851, 0.048392046306398706]]",0.01980666257441044,-0.01464185883070784,0.13272435680761308,0.002197243825857699
33,13,"[[-0.29191851986867784, -0.07804779084453184, 0.9638080741420695], [0.25348732559095744, 0.9663868650446114, 0.15669848975696127], [-0.9338221356238547, 0.2879881713011429, -0.2603558092241079]]",0.019034288823604584,0.22187331376086541,-0.06922942341009389,0.06188058574404179
34,61,"[[-0.31875921423601006, -0.10419466701860283, 0.9527704904775882], [0.8575717010294778, 0.41798205572587105, 0.33437271565810095], [-0.42940174068221415, 0.9150355015545587, -0.04288451476142292]]",0.03894762694835663,-0.5636937545493792,1.221903711909751,-0.04487948825005081
35,91,"[[-0.2504562379657478, -0.09002476093060852, 0.974375969975385], [0.9778757277047896, -0.07730340600711699, 0.2453660835786579], [0.05166284518617857, 1.0043907169796737, 0.10752425228707575]]",0.04191930592060089,-0.009054225511112068,0.011694748120618052,0.05279786141027881
36,89,"[[-0.29559632892323706, -0.08928997832107397, 0.9617122912673165], [0.9663471354285219, -0.04641067062443819, 0.29392634033961534], [0.017136007298256876, 1.00635989312524, 0.10013033689835196]]",0.05154697597026825,0.0,0.0,0.0
37,72,"[[-0.3446936629987953, -0.11474702974083702, 0.9424737785103092], [0.915344263909079, 0.2272528566830918, 0.3640519087460684], [-0.25425546312876546, 0.9787940136984928, 0.027203878640298572]]",0.006585118360817432,-0.19686085025419459,0.7114961620548779,0.01903643850365795
38,46,"[[-0.30685909335214223, -0.08982255209106563, 0.9581246012693516], [0.7179506039405984, 0.6487767317674752, 0.29262513253345895], [-0.64174745111748, 0.7706612952763277, -0.1330716292289814]]",0.02747141383588314,0.04547867885418988,-0.026789550447621012,-0.04062332353129078
39,18,"[[-0.31262617484385313, -0.11126052854208979, 0.9540043059339208], [0.3203425021127193, 0.9345645372493763, 0.2157253630683849], [-0.9061480534162215, 0.3701776230225806, -0.2544644848770959]]",0.19069142639636993,0.0005949234836840755,4.8109745839864935e-05,-7.787113520083076e-06
40,7,"[[-0.3095015707996225, -0.16571293718480756, 0.9470939662545492], [0.13075250791478138, 0.9794078136949436, 0.21570426935734885], [-0.9532133468130205, 0.1895822594547006, -0.27934476658254653]]",0.01024447102099657,-1.5527275004595447,0.27262679261260064,-0.4528578192510336
41,34,"[[-0.3132099977758648, -0.12009470714405425, 0.9527411446808339], [0.5571289156232413, 0.7940330448864765, 0.2851244073942993], [-0.7829187873014455, 0.6147255131061793, -0.18007933225637232]]",0.019794918596744537,0.013479256025959285,-0.005948645857294004,-7.544029589140586e-05
