,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
28,46,"[[-0.3073711931671297, -0.09036501697371606, 0.9579094210377932], [0.7182733481448803, 0.648034888400254, 0.2934756656566175], [-0.6411385179510014, 0.771221684522197, -0.1327599174478623]]",0.029769156128168106,-0.013720624982138776,0.007428241782645558,-0.0025594429024253158
29,76,"[[-0.2842382625222864, -0.08833986101955806, 0.9652172605302642], [0.9530123200141519, 0.16048003878716877, 0.29683114876055516], [-0.18018199473895657, 0.9946686409824198, 0.039087330022630595]]",0.025432677939534187,0.02476546230158154,-0.05031393933128818,0.06714140865600444
30,83,"[[-0.33659540644424735, -0.09196466814512443, 0.9478837869798815], [0.9489332096613798, 0.05841813773090619, 0.3440135735177937], [-0.08717684737276175, 1.0054914230227827, 0.06790517513536316]]",0.03254587575793266,-0.0008822724506609386,0.011658210807867175,-0.01740508782325899
31,49,"[[-0.3498174604031431, -0.13127476460315404, 0.9384168009594908], [0.7277825613203032, 0.6036568347884916, 0.35763272392605555], [-0.607719613482382, 0.8007038481451305, -0.11420343234807233]]",0.024850154295563698,0.013813426568123802,0.0018193712056679412,0.0014814593022427942
32,54,"[[-0.29213452423630365, -0.08136804096815653, 0.9634634999888174], [0.8095357468028469, 0.530373704026825, 0.29205743642150067], [-0.5298946135010175, 0.8573375185936953, -0.08781058548192053]]",0.03388318791985512,-0.22169167426337646,-0.05363745921410856,0.19973847676653322
33,90,"[[-0.251181540623832, -0.0901953801644342, 0.9741737628792964], [0.9784457231608675, -0.059815401499005647, 0.24791960535393107], [0.034520391292970874, 1.0055663906754608, 0.1034333112252184]]",0.044501081109046936,-0.019999984408228658,-0.6602563220069131,-0.062288693509428825
34,53,"[[-0.26711593747853135, -0.05549412625239435, 0.972519667941755], [0.8216377682660955, 0.5295787122353689, 0.25768686437120625], [-0.5244690702088711, 0.8599502072004725, -0.0945614448609895]]",0.009478610008955002,0.025781551465878176,0.04654017944942966,-0.012422353439972542
35,19,"[[-0.2880422858147448, -0.07418498461786652, 0.96528135500486], [0.35427943838865944, 0.9300561830237937, 0.17894367981578882], [-0.9016767455478235, 0.39042549785812963, -0.2397116196878789]]",0.16030994057655334,-0.000549830321321571,0.001259977535829288,-0.013789997125486602
36,88,"[[-0.24546260304715978, -0.08203920416829712, 0.9763491665599217], [0.9804887922283032, -0.028103077719639345, 0.24536114744312548], [0.006237042524787925, 1.00766393864461, 0.08762497295769349]]",0.04246649891138077,0.011298523895611338,-0.03306888800044655,-0.007715062318553772
37,93,"[[-0.3289311340893759, -0.08394300094266069, 0.951317069591763], [0.9520951897667798, -0.11641617047144477, 0.32005499583517], [0.08188710796469198, 1.0011504671370137, 0.11818035227887987]]",0.022261738777160645,0.004090711805555552,0.0011971932870370374,0.01119429976851852
38,58,"[[-0.29266718956595145, -0.08809270343441486, 0.9627058051583206], [0.8423715965375066, 0.47093551587625415, 0.30094690358209647], [-0.47563542599004377, 0.8907292956921721, -0.06252995273488209]]",0.11194620281457901,0.002063273951789157,-0.008600593652617478,0.0005527154607288998
39,21,"[[-0.29513599101921534, -0.09182148512690809, 0.9616105966036103], [0.38394023629147944, 0.9123314274109121, 0.20672512889206512], [-0.8871122615238276, 0.426756665916727, -0.23211850647404939]]",0.018988141790032387,0.18642410457827982,-0.08139480636030626,0.08482597294073937
40,97,"[[-0.30200799471502254, -0.08323139832383096, 0.9602600084504447], [0.9515303736613062, -0.1916042798441082, 0.28366073591313856], [0.15762307141541307, 0.9895848704328233, 0.13692815916191603]]",0.03383117914199829,-0.0009617508490733328,0.018247613000656485,7.922714598402575e-05
41,40,"[[-0.2974404083084681, -0.09424609637011563, 0.9606690586620161], [0.6515025011135394, 0.7226818024779013, 0.27448948306018967], [-0.7131241105915889, 0.7012419073893319, -0.15198837650262964]]",0.020391423255205154,0.023545705536265435,0.010719782825360083,-0.03114099070859054
42,35,"[[-0.2879969686561287, -0.08217886757400654, 0.9646456501319265], [0.5886086877500515, 0.7848198817460312, 0.2444501817247103], [-0.7694834688844698, 0.6326324184581378, -0.17598309856600883]]",0.024363800883293152,0.0020063255591853527,-0.005061427079909931,0.0016387173529048657
43,1,"[[-0.293086542299883, -0.07941629546279537, 0.9633471146354803], [0.05387975178706703, 1.0049797794192081, 0.1007059133326406], [-0.9657593712825046, 0.08140220100860353, -0.2882757932304942]]",0.015069307759404182,0.25282063254462217,-0.022497002430961505,0.07709952545869203
44,45,"[[-0.28214318500348123, -0.07045282887589675, 0.9672987431075337], [0.7232659069231009, 0.6564774974882924, 0.26062960485169756], [-0.6471339547891304, 0.7661875440082966, -0.1327734935197807]]",0.019989578053355217,-7.79199720361935e-05,0.00022863215644144833,0.0006515486487222825
45,67,"[[-0.33907241950159617, -0.10747807431833936, 0.9453602392650969], [0.8857991723538796, 0.3314233351396311, 0.3570746490475953], [-0.3489482791445561, 0.9494474348643356, -0.01633859592600883]]",0.06338321417570114,0.2729801046940029,-0.7285911531655943,0.020454990134676377
46,82,"[[-0.29156195284254793, -0.08994805553308025, 0.9628805971382962], [0.9637233557005753, 0.06317267421232883, 0.2990957802792501], [-0.08782398736413154, 1.0053984206532656, 0.0685924737889081]]",0.03662161901593208,-0.04082546706299427,0.40524056364957617,0.026651791896048938
47,30,"[[-0.29607781343002954, -0.09356237250332097, 0.9611565095134134], [0.5096889341828498, 0.8394113825302675, 0.2405643044141129], [-0.821006309463599, 0.5563388635482756, -0.19906338992780231]]",0.02811511978507042,-0.04727401010029271,0.01837526726581416,0.0013866691486941031
48,64,"[[-0.3035554067186804, -0.09236651639498991, 0.958932569174343], [0.8825656520808395, 0.3772086552105359, 0.31741712857853455], [-0.3878194559522798, 0.9338482489804211, -0.03203227044455925]]",0.0065390486270189285,0.06422614941948197,-0.007826568975279944,-0.003833844154446042
49,26,"[[-0.28983128423746557, -0.08156203415148594, 0.9641527850170376], [0.4559356194242541, 0.8769715616049463, 0.21306350100209606], [-0.8541816760805241, 0.49717046242092555, -0.215154391757633]]",0.08663519471883774,-0.002370562459167253,0.006126904992718573,-0.019172235802955358
50,27,"[[-0.31961849378823687, -0.1386757187913559, 0.9480787518175834], [0.4513713691241487, 0.8603885876588222, 0.27987172013739753], [-0.8459049014648905, 0.5130676373823444, -0.2105403507654089]]",0.02004549652338028,0.026677972927371254,-0.0044890891029139585,-0.013881485896638169
51,28,"[[-0.2720196633838384, -0.05215047899372732, 0.9713511626837814], [0.4936485010341935, 0.8624902492393093, 0.18636456969277487], [-0.8389711719057052, 0.5257245408231399, -0.20709277195364842]]",0.019886421039700508,-0.0003122313373973849,-0.004161737252178685,-0.014421702418194272
52,20,"[[-0.28985730245462504, -0.0787274364739979, 0.9643769760346319], [0.36515662539115656, 0.9242401869214597, 0.18696293077225232], [-0.8967441994435889, 0.40311915090770356, -0.2372466333674264]]",0.03510177135467529,0.07457840690804235,-0.04499303957090922,0.06890201558967424
53,37,"[[-0.29818613330304705, -0.10208364962275762, 0.9596345790075035], [0.6132464775043663, 0.7560453639282305, 0.27285155972837893], [-0.7459777908839844, 0.6639650918978757, -0.1612542402455824]]",0.04820091649889946,-0.32885510964982073,0.2854875530107535,-0.07790502792895485
54,87,"[[-0.40143986299875023, -0.08505119012230938, 0.9229583371285651], [0.927323355469235, -0.030718975291772893, 0.40181812045306614], [-0.0069214611942117876, 1.0073463393917257, 0.09126573851617448]]",0.04194151610136032,-0.008809995075303119,5.24068298422925,0.4432453887981631
55,51,"[[-0.3375616911437816, -0.12197441839253723, 0.9441452713272912], [0.7585909182854017, 0.5711138223430954, 0.34686961500399477], [-0.5761643838799331, 0.8256837562446032, -0.09893984797688972]]",0.030005957931280136,-0.012528075797469172,-0.002804190386447531,0.007793326332835512
56,79,"[[-0.29539990066894023, -0.09088555457389204, 0.9616215017323669], [0.954327250058256, 0.13103333551847526, 0.30698710773740157], [-0.1533045027567269, 0.9987249628522145, 0.04849199168836102]]",0.019767144694924355,0.00039435571490087454,-0.028594893711798575,0.023241353164850535
57,86,"[[-0.35904234707492805, -0.08802229529285949, 0.9399893135023907], [0.9441319874181245, -0.0012033686412673112, 0.36182554745904577], [-0.03151208425256948, 1.0075465402849257, 0.08370869079212064]]",0.050330691039562225,-0.007460720563021267,0.007379932959107765,0.01567380815190365
58,32,"[[-0.30918428374475376, -0.11192277997940228, 0.955046157929079], [0.5379774314674702, 0.8119483135446944, 0.2711846790987667], [-0.7977726683561778, 0.592491586994027, -0.18907828301392365]]",0.033001985400915146,0.45250593267046046,-0.34082996285024014,0.05302066600300592
