tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-1,425.4237365722656
1,-1.4491525423728813,0.0,-17,-7,-1,425.4237365722656
2,-1.3983050847457628,0.0,-17,-7,-1,425.4237365722656
3,-1.347457627118644,0.0,-17,-7,-1,425.4237365722656
4,-1.2966101694915255,0.0,-17,-7,-1,425.4237365722656
5,-1.2457627118644068,0.0,-17,-7,-1,425.4237365722656
6,-1.194915254237288,0.0,-17,-7,-1,425.4237365722656
7,-1.1440677966101696,0.0,-17,-7,-1,425.4237365722656
8,-1.0932203389830508,0.0,-17,-7,-1,425.4237365722656
9,-1.042372881355932,0.0,-17,-7,-1,425.4237365722656
10,-0.9915254237288136,0.0,-17,-7,-1,425.4237365722656
11,-0.9406779661016949,0.0,-17,-7,-1,425.4237365722656
12,-0.8898305084745762,0.0,-17,-7,-1,425.4237365722656
13,-0.8389830508474576,0.0,-17,-7,-1,425.4237365722656
14,-0.7881355932203389,0.0,-17,-7,-1,425.4237365722656
15,-0.7372881355932203,0.0,-17,-7,-1,425.4237365722656
16,-0.6864406779661016,0.0,-17,-7,-1,425.4237365722656
17,-0.635593220338983,0.0,-17,-7,-1,425.4237365722656
18,-0.5847457627118644,0.0,-17,-7,-1,425.4237365722656
19,-0.5338983050847457,0.0,-17,-7,-1,425.4237365722656
20,-0.48305084745762716,0.0,-17,-7,-1,425.4237365722656
21,-0.43220338983050843,0.0,-17,-7,-1,425.4237365722656
22,-0.3813559322033897,0.0,-17,-7,-1,425.4237365722656
23,-0.3305084745762712,0.0,-17,-7,-1,425.4237365722656
24,-0.27966101694915246,0.0,-17,-7,-1,425.4237365722656
25,-0.22881355932203373,5.390404567151563e-08,-17,-7,-1,425.4237365722656
26,-0.17796610169491522,4.5193409903276915e-08,-17,-7,-1,425.4237365722656
27,-0.1271186440677965,1.6747254250049082e-08,-17,-7,-1,425.4237365722656
28,-0.07627118644067776,3.219080824123921e-08,-17,-7,-1,425.4237365722656
29,-0.025423728813559254,1.538359697406122e-07,-17,-7,-1,425.4237365722656
30,0.025423728813559476,9.711416026902953e-08,-17,-7,-1,425.4237365722656
31,0.07627118644067798,2.4767844664097538e-08,-17,-7,-1,425.4237365722656
32,0.12711864406779672,1.4369146583703696e-07,-17,-7,-1,425.4237365722656
33,0.17796610169491545,1.6513541822860134e-07,-17,-7,-1,425.4237365722656
34,0.22881355932203395,1.1700922186719254e-07,-17,-7,-1,425.4237365722656
35,0.2796610169491527,7.865962743380805e-07,-17,-7,-1,425.4237365722656
