tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-1,262.71185302734375
1,-1.4491525423728813,0.0,-17,-7,-1,262.71185302734375
2,-1.3983050847457628,0.0,-17,-7,-1,262.71185302734375
3,-1.347457627118644,0.0,-17,-7,-1,262.71185302734375
4,-1.2966101694915255,0.0,-17,-7,-1,262.71185302734375
5,-1.2457627118644068,0.0,-17,-7,-1,262.71185302734375
6,-1.194915254237288,0.0,-17,-7,-1,262.71185302734375
7,-1.1440677966101696,0.0,-17,-7,-1,262.71185302734375
8,-1.0932203389830508,0.0,-17,-7,-1,262.71185302734375
9,-1.042372881355932,0.0,-17,-7,-1,262.71185302734375
10,-0.9915254237288136,0.0,-17,-7,-1,262.71185302734375
11,-0.9406779661016949,0.0,-17,-7,-1,262.71185302734375
12,-0.8898305084745762,0.0,-17,-7,-1,262.71185302734375
13,-0.8389830508474576,0.0,-17,-7,-1,262.71185302734375
14,-0.7881355932203389,0.0,-17,-7,-1,262.71185302734375
15,-0.7372881355932203,0.0,-17,-7,-1,262.71185302734375
16,-0.6864406779661016,0.0,-17,-7,-1,262.71185302734375
17,-0.635593220338983,0.0,-17,-7,-1,262.71185302734375
18,-0.5847457627118644,0.0,-17,-7,-1,262.71185302734375
19,-0.5338983050847457,0.0,-17,-7,-1,262.71185302734375
20,-0.48305084745762716,0.0,-17,-7,-1,262.71185302734375
21,-0.43220338983050843,0.0,-17,-7,-1,262.71185302734375
22,-0.3813559322033897,0.0,-17,-7,-1,262.71185302734375
23,-0.3305084745762712,0.0,-17,-7,-1,262.71185302734375
24,-0.27966101694915246,0.0,-17,-7,-1,262.71185302734375
25,-0.22881355932203373,5.427122307111176e-09,-17,-7,-1,262.71185302734375
26,-0.17796610169491522,4.670669628836777e-09,-17,-7,-1,262.71185302734375
27,-0.1271186440677965,2.1980321562864447e-08,-17,-7,-1,262.71185302734375
28,-0.07627118644067776,3.610574950130285e-08,-17,-7,-1,262.71185302734375
29,-0.025423728813559254,2.0438804426703427e-08,-17,-7,-1,262.71185302734375
30,0.025423728813559476,2.4710664625615664e-09,-17,-7,-1,262.71185302734375
31,0.07627118644067798,2.9132946721688313e-08,-17,-7,-1,262.71185302734375
32,0.12711864406779672,6.795516327429141e-08,-17,-7,-1,262.71185302734375
33,0.17796610169491545,1.2207691213461658e-07,-17,-7,-1,262.71185302734375
34,0.22881355932203395,1.6042497463786276e-07,-17,-7,-1,262.71185302734375
35,0.2796610169491527,1.4200985276602296e-07,-17,-7,-1,262.71185302734375
36,0.3305084745762712,9.583482096786611e-08,-17,-7,-1,262.71185302734375
37,0.3813559322033899,1.6291808435653365e-07,-17,-7,-1,262.71185302734375
38,0.43220338983050866,9.162227456727123e-07,-17,-7,-1,262.71185302734375
39,0.48305084745762716,2.854462309187511e-06,-17,-7,-1,262.71185302734375
40,0.5338983050847457,4.2298584048694465e-06,-17,-7,-1,262.71185302734375
41,0.5847457627118646,3.564734015526483e-06,-17,-7,-1,262.71185302734375
42,0.6355932203389831,1.9612441519711865e-06,-17,-7,-1,262.71185302734375
43,0.6864406779661016,8.066819532359659e-07,-17,-7,-1,262.71185302734375
44,0.7372881355932206,2.473232143529458e-07,-17,-7,-1,262.71185302734375
45,0.7881355932203391,7.350822528451317e-08,-17,-7,-1,262.71185302734375
46,0.8389830508474576,2.5854481577880506e-07,-17,-7,-1,262.71185302734375
47,0.8898305084745766,1.0024267567132483e-06,-17,-7,-1,262.71185302734375
48,0.9406779661016951,1.44266289225925e-06,-17,-7,-1,262.71185302734375
49,0.9915254237288136,8.277460210592835e-07,-17,-7,-1,262.71185302734375
50,1.0423728813559325,1.4211566679023235e-07,-17,-7,-1,262.71185302734375
51,1.093220338983051,3.51755282679278e-08,-17,-7,-1,262.71185302734375
52,1.1440677966101696,1.714961541665616e-07,-17,-7,-1,262.71185302734375
53,1.1949152542372885,7.337682461638906e-08,-17,-7,-1,262.71185302734375
54,1.245762711864407,8.28098976057845e-08,-17,-7,-1,262.71185302734375
55,1.2966101694915255,3.047351810891996e-07,-17,-7,-1,262.71185302734375
56,1.3474576271186445,2.4241433038696414e-07,-17,-7,-1,262.71185302734375
57,1.398305084745763,5.726171181663631e-08,-17,-7,-1,262.71185302734375
58,1.4491525423728815,0.0,-17,-7,-1,262.71185302734375
59,1.5,0.0,-17,-7,-1,262.71185302734375
0,-1.5,0.0,-17,-6,-2,262.71185302734375
1,-1.4491525423728813,0.0,-17,-6,-2,262.71185302734375
2,-1.3983050847457628,0.0,-17,-6,-2,262.71185302734375
3,-1.347457627118644,0.0,-17,-6,-2,262.71185302734375
4,-1.2966101694915255,0.0,-17,-6,-2,262.71185302734375
5,-1.2457627118644068,0.0,-17,-6,-2,262.71185302734375
6,-1.194915254237288,0.0,-17,-6,-2,262.71185302734375
7,-1.1440677966101696,0.0,-17,-6,-2,262.71185302734375
8,-1.0932203389830508,0.0,-17,-6,-2,262.71185302734375
9,-1.042372881355932,0.0,-17,-6,-2,262.71185302734375
10,-0.9915254237288136,0.0,-17,-6,-2,262.71185302734375
11,-0.9406779661016949,0.0,-17,-6,-2,262.71185302734375
12,-0.8898305084745762,0.0,-17,-6,-2,262.71185302734375
13,-0.8389830508474576,0.0,-17,-6,-2,262.71185302734375
14,-0.7881355932203389,0.0,-17,-6,-2,262.71185302734375
15,-0.7372881355932203,9.887260432606126e-08,-17,-6,-2,262.71185302734375
16,-0.6864406779661016,7.845164873288013e-08,-17,-6,-2,262.71185302734375
17,-0.635593220338983,5.656485058125327e-08,-17,-6,-2,262.71185302734375
