tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-1,1238.9830322265625
1,-1.4491525423728813,0.0,-17,-7,-1,1238.9830322265625
2,-1.3983050847457628,0.0,-17,-7,-1,1238.9830322265625
3,-1.347457627118644,0.0,-17,-7,-1,1238.9830322265625
4,-1.2966101694915255,0.0,-17,-7,-1,1238.9830322265625
5,-1.2457627118644068,0.0,-17,-7,-1,1238.9830322265625
6,-1.194915254237288,0.0,-17,-7,-1,1238.9830322265625
7,-1.1440677966101696,0.0,-17,-7,-1,1238.9830322265625
8,-1.0932203389830508,0.0,-17,-7,-1,1238.9830322265625
9,-1.042372881355932,0.0,-17,-7,-1,1238.9830322265625
10,-0.9915254237288136,0.0,-17,-7,-1,1238.9830322265625
11,-0.9406779661016949,0.0,-17,-7,-1,1238.9830322265625
12,-0.8898305084745762,0.0,-17,-7,-1,1238.9830322265625
13,-0.8389830508474576,0.0,-17,-7,-1,1238.9830322265625
14,-0.7881355932203389,0.0,-17,-7,-1,1238.9830322265625
15,-0.7372881355932203,0.0,-17,-7,-1,1238.9830322265625
16,-0.6864406779661016,0.0,-17,-7,-1,1238.9830322265625
17,-0.635593220338983,0.0,-17,-7,-1,1238.9830322265625
18,-0.5847457627118644,0.0,-17,-7,-1,1238.9830322265625
19,-0.5338983050847457,0.0,-17,-7,-1,1238.9830322265625
20,-0.48305084745762716,0.0,-17,-7,-1,1238.9830322265625
21,-0.43220338983050843,0.0,-17,-7,-1,1238.9830322265625
22,-0.3813559322033897,0.0,-17,-7,-1,1238.9830322265625
23,-0.3305084745762712,0.0,-17,-7,-1,1238.9830322265625
24,-0.27966101694915246,0.0,-17,-7,-1,1238.9830322265625
25,-0.22881355932203373,1.5338244452323124e-07,-17,-7,-1,1238.9830322265625
26,-0.17796610169491522,1.0497386426777666e-07,-17,-7,-1,1238.9830322265625
27,-0.1271186440677965,8.47606855813865e-08,-17,-7,-1,1238.9830322265625
28,-0.07627118644067776,2.735959370170349e-08,-17,-7,-1,1238.9830322265625
29,-0.025423728813559254,2.2175711933414277e-08,-17,-7,-1,1238.9830322265625
30,0.025423728813559476,1.630366730509536e-09,-17,-7,-1,1238.9830322265625
31,0.07627118644067798,3.051057149150438e-07,-17,-7,-1,1238.9830322265625
32,0.12711864406779672,3.002456026024447e-07,-17,-7,-1,1238.9830322265625
33,0.17796610169491545,1.1625105145185444e-07,-17,-7,-1,1238.9830322265625
34,0.22881355932203395,1.1647866671182783e-08,-17,-7,-1,1238.9830322265625
35,0.2796610169491527,2.820268036884954e-07,-17,-7,-1,1238.9830322265625
36,0.3305084745762712,5.408425707287279e-08,-17,-7,-1,1238.9830322265625
37,0.3813559322033899,3.37563164976018e-06,-17,-7,-1,1238.9830322265625
38,0.43220338983050866,6.223679065442411e-07,-17,-7,-1,1238.9830322265625
39,0.48305084745762716,3.973325704009767e-07,-17,-7,-1,1238.9830322265625
40,0.5338983050847457,4.486240868573077e-05,-17,-7,-1,1238.9830322265625
41,0.5847457627118646,1.8360226022196002e-05,-17,-7,-1,1238.9830322265625
42,0.6355932203389831,1.1364943020453211e-05,-17,-7,-1,1238.9830322265625
43,0.6864406779661016,2.907026328102802e-06,-17,-7,-1,1238.9830322265625
44,0.7372881355932206,1.9902379335690057e-06,-17,-7,-1,1238.9830322265625
45,0.7881355932203391,9.846289827919463e-08,-17,-7,-1,1238.9830322265625
46,0.8389830508474576,4.358619207778247e-07,-17,-7,-1,1238.9830322265625
47,0.8898305084745766,2.3524032712884946e-06,-17,-7,-1,1238.9830322265625
48,0.9406779661016951,1.3839248822478112e-06,-17,-7,-1,1238.9830322265625
49,0.9915254237288136,4.2255115317857417e-07,-17,-7,-1,1238.9830322265625
50,1.0423728813559325,5.2308886111518405e-09,-17,-7,-1,1238.9830322265625
51,1.093220338983051,1.75271068769689e-08,-17,-7,-1,1238.9830322265625
52,1.1440677966101696,1.2084817591073715e-08,-17,-7,-1,1238.9830322265625
53,1.1949152542372885,2.8628342363390402e-08,-17,-7,-1,1238.9830322265625
54,1.245762711864407,6.002858299325453e-08,-17,-7,-1,1238.9830322265625
55,1.2966101694915255,1.7010444253173773e-07,-17,-7,-1,1238.9830322265625
56,1.3474576271186445,2.490026318469063e-08,-17,-7,-1,1238.9830322265625
57,1.398305084745763,6.094131066447517e-08,-17,-7,-1,1238.9830322265625
58,1.4491525423728815,0.0,-17,-7,-1,1238.9830322265625
59,1.5,0.0,-17,-7,-1,1238.9830322265625
0,-1.5,0.0,-17,-6,-2,1238.9830322265625
1,-1.4491525423728813,0.0,-17,-6,-2,1238.9830322265625
2,-1.3983050847457628,0.0,-17,-6,-2,1238.9830322265625
3,-1.347457627118644,0.0,-17,-6,-2,1238.9830322265625
4,-1.2966101694915255,0.0,-17,-6,-2,1238.9830322265625
5,-1.2457627118644068,0.0,-17,-6,-2,1238.9830322265625
6,-1.194915254237288,0.0,-17,-6,-2,1238.9830322265625
7,-1.1440677966101696,0.0,-17,-6,-2,1238.9830322265625
8,-1.0932203389830508,0.0,-17,-6,-2,1238.9830322265625
9,-1.042372881355932,0.0,-17,-6,-2,1238.9830322265625
10,-0.9915254237288136,0.0,-17,-6,-2,1238.9830322265625
11,-0.9406779661016949,0.0,-17,-6,-2,1238.9830322265625
12,-0.8898305084745762,0.0,-17,-6,-2,1238.9830322265625
13,-0.8389830508474576,0.0,-17,-6,-2,1238.9830322265625
14,-0.7881355932203389,0.0,-17,-6,-2,1238.9830322265625
15,-0.7372881355932203,7.16612987616827e-07,-17,-6,-2,1238.9830322265625
16,-0.6864406779661016,7.453992623140948e-08,-17,-6,-2,1238.9830322265625
17,-0.635593220338983,1.129846527447853e-08,-17,-6,-2,1238.9830322265625
18,-0.5847457627118644,8.192161971010137e-08,-17,-6,-2,1238.9830322265625
19,-0.5338983050847457,3.4537929849420834e-08,-17,-6,-2,1238.9830322265625
20,-0.48305084745762716,4.1328721778199906e-08,-17,-6,-2,1238.9830322265625
21,-0.43220338983050843,1.2403501337132639e-08,-17,-6,-2,1238.9830322265625
22,-0.3813559322033897,1.2316339734752546e-06,-17,-6,-2,1238.9830322265625
23,-0.3305084745762712,7.474709491361864e-07,-17,-6,-2,1238.9830322265625
24,-0.27966101694915246,9.541197414364433e-07,-17,-6,-2,1238.9830322265625
25,-0.22881355932203373,1.2870671639575448e-07,-17,-6,-2,1238.9830322265625
26,-0.17796610169491522,4.232909702750476e-07,-17,-6,-2,1238.9830322265625
27,-0.1271186440677965,1.225339815391635e-06,-17,-6,-2,1238.9830322265625
28,-0.07627118644067776,1.190165562547918e-06,-17,-6,-2,1238.9830322265625
29,-0.025423728813559254,3.8492530620715115e-06,-17,-6,-2,1238.9830322265625
30,0.025423728813559476,3.8105536077637225e-05,-17,-6,-2,1238.9830322265625
31,0.07627118644067798,7.978228495630901e-06,-17,-6,-2,1238.9830322265625
32,0.12711864406779672,1.0189791055381647e-06,-17,-6,-2,1238.9830322265625
33,0.17796610169491545,9.333357411378529e-06,-17,-6,-2,1238.9830322265625
34,0.22881355932203395,1.7896560393637628e-06,-17,-6,-2,1238.9830322265625
35,0.2796610169491527,5.356666221700834e-09,-17,-6,-2,1238.9830322265625
36,0.3305084745762712,3.3525310527693364e-07,-17,-6,-2,1238.9830322265625
37,0.3813559322033899,1.8680414370919607e-07,-17,-6,-2,1238.9830322265625
38,0.43220338983050866,1.4540768233928247e-07,-17,-6,-2,1238.9830322265625
39,0.48305084745762716,1.02163141946221e-06,-17,-6,-2,1238.9830322265625
40,0.5338983050847457,2.3265472748335014e-07,-17,-6,-2,1238.9830322265625
41,0.5847457627118646,3.7311482969926146e-07,-17,-6,-2,1238.9830322265625
42,0.6355932203389831,4.7550369686177874e-07,-17,-6,-2,1238.9830322265625
43,0.6864406779661016,1.3148350319625024e-07,-17,-6,-2,1238.9830322265625
44,0.7372881355932206,1.4694299466100347e-07,-17,-6,-2,1238.9830322265625
45,0.7881355932203391,5.1995641570101725e-08,-17,-6,-2,1238.9830322265625
46,0.8389830508474576,0.0,-17,-6,-2,1238.9830322265625
47,0.8898305084745766,0.0,-17,-6,-2,1238.9830322265625
48,0.9406779661016951,0.0,-17,-6,-2,1238.9830322265625
49,0.9915254237288136,0.0,-17,-6,-2,1238.9830322265625
50,1.0423728813559325,0.0,-17,-6,-2,1238.9830322265625
51,1.093220338983051,0.0,-17,-6,-2,1238.9830322265625
52,1.1440677966101696,0.0,-17,-6,-2,1238.9830322265625
53,1.1949152542372885,0.0,-17,-6,-2,1238.9830322265625
54,1.245762711864407,0.0,-17,-6,-2,1238.9830322265625
55,1.2966101694915255,0.0,-17,-6,-2,1238.9830322265625
56,1.3474576271186445,0.0,-17,-6,-2,1238.9830322265625
57,1.398305084745763,0.0,-17,-6,-2,1238.9830322265625
58,1.4491525423728815,0.0,-17,-6,-2,1238.9830322265625
59,1.5,0.0,-17,-6,-2,1238.9830322265625
0,-1.5,0.0,-17,-5,-3,1238.9830322265625
1,-1.4491525423728813,0.0,-17,-5,-3,1238.9830322265625
2,-1.3983050847457628,0.0,-17,-5,-3,1238.9830322265625
3,-1.347457627118644,0.0,-17,-5,-3,1238.9830322265625
4,-1.2966101694915255,0.0,-17,-5,-3,1238.9830322265625
5,-1.2457627118644068,0.0,-17,-5,-3,1238.9830322265625
6,-1.194915254237288,0.0,-17,-5,-3,1238.9830322265625
7,-1.1440677966101696,6.547227116016074e-08,-17,-5,-3,1238.9830322265625
8,-1.0932203389830508,6.075011782513684e-08,-17,-5,-3,1238.9830322265625
9,-1.042372881355932,3.01856744044926e-08,-17,-5,-3,1238.9830322265625
10,-0.9915254237288136,3.769057599356529e-08,-17,-5,-3,1238.9830322265625
11,-0.9406779661016949,7.771080845486722e-08,-17,-5,-3,1238.9830322265625
12,-0.8898305084745762,1.6498799482178583e-07,-17,-5,-3,1238.9830322265625
13,-0.8389830508474576,5.7003923359388864e-08,-17,-5,-3,1238.9830322265625
14,-0.7881355932203389,4.927296615164778e-08,-17,-5,-3,1238.9830322265625
15,-0.7372881355932203,4.6357433802768355e-07,-17,-5,-3,1238.9830322265625
16,-0.6864406779661016,1.2184184470243054e-06,-17,-5,-3,1238.9830322265625
17,-0.635593220338983,8.646270543977153e-07,-17,-5,-3,1238.9830322265625
18,-0.5847457627118644,8.77438480983983e-07,-17,-5,-3,1238.9830322265625
19,-0.5338983050847457,6.877918167447206e-06,-17,-5,-3,1238.9830322265625
20,-0.48305084745762716,8.869427801982965e-06,-17,-5,-3,1238.9830322265625
