Intensity,HKL,G-vector Length
0.0028842574,-18 -4 -3,2.2823515326377994
0.0015688697,-18 -3 -4,2.2714675222281278
0.0006265765,-18 -2 -5,2.270042172270241
0.00010683449,-18 -1 -6,2.2780932370249305
0.0026471207,-18 0 -7,2.29552100896881
0.00031283963,-17 -7 1,2.2566921718476918
0.0009159717,-17 -4 -3,2.1629099423703244
0.0004718101,-17 -3 -4,2.1514218310804463
0.005318763,-17 -2 -5,2.1499169623591996
0.0023248203,-17 -1 -6,2.1584162175482287
0.0016695501,-17 0 -7,2.1768024174590863
0.00093625963,-17 1 -8,2.204828232421149
0.00048955966,-17 2 -9,2.2421322168088444
0.00091478706,-17 3 -10,2.2882606482147185
0.001824095,-16 -8 2,2.197371183008049
0.0012126982,-16 -7 1,2.142906694364925
0.009090607,-16 -6 0,2.0973193984081093
0.0039160317,-16 -5 -1,2.0611983869751658
0.0008352574,-16 -4 -2,2.035047786992783
0.004268031,-16 -3 -3,2.0192550045906903
0.0075571816,-16 -2 -4,2.014063709302662
0.0001257424,-16 1 -8,2.088219340735828
0.0006568043,-16 2 -9,2.1275689527336152
0.01424096,-16 3 -10,2.176127260891232
0.0003336091,-16 4 -11,2.2332936743511964
0.0009993456,-16 5 -12,2.2984259808715364
0.0037706,-15 -10 5,2.2417245745211476
0.00071562425,-15 -5 -1,1.9437770041055926
0.004009021,-15 -4 -2,1.9160245397716007
0.0052417563,-15 -3 -3,1.8992423767569426
0.0038584021,-15 -2 -4,1.8937221939019657
0.0009898808,-15 -1 -5,1.8995621766684858
0.00029954847,-15 0 -6,1.9166584859403835
0.00048540713,-15 1 -7,1.9447142756122755
0.0012858299,-15 2 -8,1.983264492990836
0.00024012256,-15 3 -9,2.0317118540509984
0.0011618608,-15 4 -10,2.08936800013057
0.00044039034,-15 5 -11,2.155494095420589
0.0005977315,-15 6 -12,2.229336565923043
0.0032653152,-14 -9 4,2.0611550913797005
0.01137618,-14 -8 3,1.9885707969374389
0.040839847,-14 -7 2,1.9244630138013732
0.005757679,-14 -2 -4,1.7737685864522903
0.0012271482,-14 -1 -5,1.7800022483355633
0.0077052396,-14 0 -6,1.7982356862267779
0.0011783247,-14 1 -7,1.828109880642968
0.007010613,-14 2 -8,1.8690667354416564
0.0012845788,-14 3 -9,1.9203972924136665
0.016391324,-14 4 -10,1.9812954431962129
0.0010670265,-14 5 -11,2.050909086014186
0.038503546,-14 6 -12,2.1283832122778388
0.00065220986,-14 7 -13,2.212892381220074
0.0047092834,-13 -12 8,2.2555824717867763
0.024198202,-13 -7 2,1.8149289802134105
0.0038967833,-13 -6 1,1.7567589886102033
0.06171604,-13 -5 0,1.709247687800725
0.028286355,-13 -4 -1,1.67330324382242
0.0015159885,-13 -3 -2,1.6496819107531813
0.0025323476,-13 -2 -3,1.6389166058378404
0.0005152379,-13 3 -9,1.8106182898638084
0.000331615,-13 4 -10,1.875085265941723
0.0010219146,-13 5 -11,1.9484972391202582
0.0012045148,-13 6 -12,2.0298839376949416
0.00038126664,-13 7 -13,2.118326387389276
0.00090918364,-13 8 -14,2.2129787933580856
0.03005335,-12 -10 6,1.9687874402825842
0.0029849368,-12 -4 -1,1.5558579809555406
0.004287214,-12 -3 -2,1.5304251070290074
0.003540128,-12 -2 -3,1.518814844835134
0.00756635,-12 -1 -4,1.5213436925637553
0.0045645735,-12 0 -5,1.537941904709212
0.0028579782,-12 1 -6,1.5681627935143734
0.0013997719,-12 2 -7,1.6112400085059129
0.0011165754,-12 3 -8,1.66617668823045
0.0068355906,-12 4 -9,1.7318446007480504
0.0004663693,-12 5 -10,1.807074226262686
0.0022417651,-12 6 -11,1.8907245623439501
0.0007352463,-12 7 -12,1.98172956162633
0.00062765327,-12 8 -13,2.079123688851093
0.00012626949,-12 9 -14,2.182051590821123
0.00017693602,-12 10 -15,2.289767138774888
0.005357354,-11 -8 4,1.6933101506242494
0.011130837,-11 -7 3,1.613065009825547
0.018339083,-11 -6 2,1.5426434322243725
0.00582441,-11 1 -6,1.4526618458370624
0.042730447,-11 2 -7,1.4990618889292513
0.004451172,-11 3 -8,1.5579593154747833
0.0033642084,-11 4 -9,1.6279983058511764
0.005920372,-11 5 -10,1.7078086287342251
0.01851218,-11 6 -11,1.7960881699540738
0.007087327,-11 7 -12,1.8916515771843398
0.003935108,-11 8 -13,1.9934515890846594
0.003924854,-11 9 -14,2.1005816718065105
0.0020900175,-11 10 -15,2.2122676273859456
0.0031858953,-10 -5 1,1.3718742753832949
0.03988547,-10 -4 0,1.321359337066287
0.0092050275,-10 -3 -1,1.2857031310497773
0.06719807,-10 -2 -2,1.2661615845046286
0.014174857,-10 -1 -3,1.2634826268312789
0.3578024,-10 0 -4,1.2777723239602556
0.0001614565,-10 9 -13,1.9744877271278258
0.0019252822,-10 10 -14,2.089454780942626
0.0011536196,-10 11 -15,2.208196402491118
0.08074571,-9 -9 6,1.627413533396925
0.00774512,-9 -1 -3,1.1437479181186494
0.028579751,-9 0 -4,1.1595142751243432
0.019222742,-9 1 -5,1.193263584284145
0.012251706,-9 2 -6,1.2435325417074075
0.006992426,-9 3 -7,1.3084184943423307
0.0053826026,-9 4 -8,1.3858698725832614
0.0051220804,-9 5 -9,1.4739071288503782
0.015765395,-9 6 -10,1.5707513229544363
0.00788308,-9 7 -11,1.674875453875716
0.025833623,-9 8 -12,1.7850060018870484
0.058026567,-9 9 -13,1.9000988502957712
0.0018501679,-9 10 -14,2.0193056797728683
0.00040720208,-9 11 -15,2.1419397258503206
0.00035053113,-9 12 -16,2.2674449769142475
0.030288944,-8 -6 3,1.245482829067325
0.073903695,-8 -5 2,1.1651710031439524
0.04311328,-8 -4 1,1.0986855915040246
0.025730524,-8 5 -9,1.38366001860494
0.0046002716,-8 6 -10,1.4863959202093608
0.0026447035,-8 7 -11,1.5960329537604694
0.0037212665,-8 8 -12,1.711245195963697
0.010310076,-8 9 -13,1.83098050925547
0.010151117,-8 10 -14,1.9544077627719192
0.0035534133,-8 11 -15,2.0808700955220583
0.005634306,-8 12 -16,2.2098465057641334
0.20906903,-7 -2 -1,0.8987798265886547
0.28631935,-7 -1 -2,0.8868842932261451
0.07792997,-7 0 -3,0.8991178431133889
0.07505893,-7 1 -4,0.9345333677208282
0.0580395,-7 2 -5,0.9906477215981064
0.48990655,-7 3 -6,1.0641916061389194
0.058591116,-7 4 -7,1.151831243798619
0.02449483,-7 5 -8,1.2506067436048551
0.023545546,-7 6 -9,1.3580905026743737
0.008846005,-7 7 -10,1.4723766410480212
0.0021548592,-7 8 -11,1.592000849905081
0.03011895,-7 9 -12,1.7158470247776385
0.0008012191,-7 10 -13,1.8430642669541326
0.0014540581,-7 11 -14,1.9730005943114162
0.00027246732,-7 12 -15,2.105152576781159
0.00039186337,-7 13 -16,2.2391279488337945
0.02528318,-6 -14 13,2.1386292055817964
0.013000452,-6 -13 12,2.0016183164686305
0.0051158173,-6 3 -6,0.9671068491613162
0.01739115,-6 4 -7,1.0627828507041934
0.18036781,-6 5 -8,1.1691063643451187
0.064171165,-6 6 -9,1.2834338969727728
0.13580644,-6 7 -10,1.403811247280168
0.0050522885,-6 8 -11,1.5288100082832436
0.038335502,-6 9 -12,1.6573848793231003
0.00400021,-6 10 -13,1.7887648834701027
0.012349369,-6 11 -14,1.922374976899122
0.080113806,-6 12 -15,2.057780811608738
0.00087727205,-6 13 -16,2.1946500310499304
0.0003644944,-5 -15 15,2.2862552099987714
0.043656513,-5 -11 10,1.6835546715504393
0.46056363,-5 -3 1,0.7178401860110909
0.15890974,-5 -2 0,0.6606796685331435
0.00045854284,-5 13 -15,2.1036665140268003
0.00056363456,-5 14 -16,2.2441178818235734
0.05976824,-4 -14 14,2.113199819484086
0.0020380288,-4 -13 13,1.9707586293455908
0.22755706,-4 -8 7,1.230095449975697
0.77756375,-4 2 -4,0.6447378994408774
0.3876611,-4 3 -5,0.7431979601046804
0.5154972,-4 4 -6,0.8556225979818485
0.07146098,-4 5 -7,0.9772038813859596
