Intensity,HKL,G-vector Length
0.0021834148,-18 -4 -3,2.2823515326377994
0.0012773473,-18 -3 -4,2.2714675222281278
0.0002357375,-18 -2 -5,2.270042172270241
8.112925e-05,-18 -1 -6,2.2780932370249305
0.0007189511,-18 0 -7,2.29552100896881
0.0006116896,-17 -7 1,2.2566921718476918
0.00040775893,-17 -4 -3,2.1629099423703244
0.00030307972,-17 -3 -4,2.1514218310804463
0.004416494,-17 -2 -5,2.1499169623591996
0.0011806169,-17 -1 -6,2.1584162175482287
0.0009609299,-17 0 -7,2.1768024174590863
0.0006765369,-17 1 -8,2.204828232421149
0.00030532276,-17 2 -9,2.2421322168088444
0.0008152186,-17 3 -10,2.2882606482147185
0.0016507711,-16 -8 2,2.197371183008049
0.0009506476,-16 -7 1,2.142906694364925
0.0030574298,-16 -6 0,2.0973193984081093
0.002394581,-16 -5 -1,2.0611983869751658
0.0006379106,-16 -4 -2,2.035047786992783
0.0035229018,-16 -3 -3,2.0192550045906903
0.0075814854,-16 -2 -4,2.014063709302662
0.00016810949,-16 1 -8,2.088219340735828
0.00037896982,-16 2 -9,2.1275689527336152
0.0077247,-16 3 -10,2.176127260891232
0.00036578602,-16 4 -11,2.2332936743511964
0.00030940466,-16 5 -12,2.2984259808715364
0.0027580927,-15 -10 5,2.2417245745211476
0.00030768712,-15 -5 -1,1.9437770041055926
0.006188244,-15 -4 -2,1.9160245397716007
0.003718932,-15 -3 -3,1.8992423767569426
0.0021647215,-15 -2 -4,1.8937221939019657
0.0012911403,-15 -1 -5,1.8995621766684858
0.0003931124,-15 0 -6,1.9166584859403835
0.001500363,-15 1 -7,1.9447142756122755
0.00087784784,-15 2 -8,1.983264492990836
0.00031010748,-15 3 -9,2.0317118540509984
0.0027187746,-15 4 -10,2.08936800013057
0.00014054295,-15 5 -11,2.155494095420589
0.00177705,-15 6 -12,2.229336565923043
0.0028049117,-14 -9 4,2.0611550913797005
0.0070850365,-14 -8 3,1.9885707969374389
0.024275076,-14 -7 2,1.9244630138013732
0.0042758123,-14 -2 -4,1.7737685864522903
0.000927885,-14 -1 -5,1.7800022483355633
0.008671398,-14 0 -6,1.7982356862267779
0.0020091417,-14 1 -7,1.828109880642968
0.011347258,-14 2 -8,1.8690667354416564
0.0017503109,-14 3 -9,1.9203972924136665
0.0036860525,-14 4 -10,1.9812954431962129
0.0009282195,-14 5 -11,2.050909086014186
0.023122434,-14 6 -12,2.1283832122778388
0.00078248564,-14 7 -13,2.212892381220074
0.0029570372,-13 -12 8,2.2555824717867763
0.014535883,-13 -7 2,1.8149289802134105
0.0035582208,-13 -6 1,1.7567589886102033
0.047990344,-13 -5 0,1.709247687800725
0.015992278,-13 -4 -1,1.67330324382242
0.0018815254,-13 -3 -2,1.6496819107531813
