tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-1,1483.05078125
1,-1.4491525423728813,0.0,-17,-7,-1,1483.05078125
2,-1.3983050847457628,0.0,-17,-7,-1,1483.05078125
3,-1.347457627118644,0.0,-17,-7,-1,1483.05078125
4,-1.2966101694915255,0.0,-17,-7,-1,1483.05078125
5,-1.2457627118644068,0.0,-17,-7,-1,1483.05078125
6,-1.194915254237288,0.0,-17,-7,-1,1483.05078125
7,-1.1440677966101696,0.0,-17,-7,-1,1483.05078125
8,-1.0932203389830508,0.0,-17,-7,-1,1483.05078125
9,-1.042372881355932,0.0,-17,-7,-1,1483.05078125
10,-0.9915254237288136,0.0,-17,-7,-1,1483.05078125
11,-0.9406779661016949,0.0,-17,-7,-1,1483.05078125
12,-0.8898305084745762,0.0,-17,-7,-1,1483.05078125
13,-0.8389830508474576,0.0,-17,-7,-1,1483.05078125
14,-0.7881355932203389,0.0,-17,-7,-1,1483.05078125
15,-0.7372881355932203,0.0,-17,-7,-1,1483.05078125
16,-0.6864406779661016,0.0,-17,-7,-1,1483.05078125
17,-0.635593220338983,0.0,-17,-7,-1,1483.05078125
18,-0.5847457627118644,0.0,-17,-7,-1,1483.05078125
19,-0.5338983050847457,0.0,-17,-7,-1,1483.05078125
20,-0.48305084745762716,0.0,-17,-7,-1,1483.05078125
21,-0.43220338983050843,0.0,-17,-7,-1,1483.05078125
22,-0.3813559322033897,0.0,-17,-7,-1,1483.05078125
23,-0.3305084745762712,0.0,-17,-7,-1,1483.05078125
24,-0.27966101694915246,0.0,-17,-7,-1,1483.05078125
25,-0.22881355932203373,1.4472122700226464e-07,-17,-7,-1,1483.05078125
26,-0.17796610169491522,1.2998691012455765e-08,-17,-7,-1,1483.05078125
27,-0.1271186440677965,3.268993253868757e-08,-17,-7,-1,1483.05078125
28,-0.07627118644067776,1.9269656981180106e-09,-17,-7,-1,1483.05078125
29,-0.025423728813559254,6.332535051889465e-10,-17,-7,-1,1483.05078125
30,0.025423728813559476,3.8733212193164945e-08,-17,-7,-1,1483.05078125
31,0.07627118644067798,2.710152102736174e-07,-17,-7,-1,1483.05078125
32,0.12711864406779672,1.7195303314565535e-07,-17,-7,-1,1483.05078125
33,0.17796610169491545,2.659672873051022e-07,-17,-7,-1,1483.05078125
34,0.22881355932203395,4.681343668266891e-08,-17,-7,-1,1483.05078125
35,0.2796610169491527,3.3176294778058946e-07,-17,-7,-1,1483.05078125
36,0.3305084745762712,3.669114221338532e-07,-17,-7,-1,1483.05078125
37,0.3813559322033899,2.6233067274006316e-06,-17,-7,-1,1483.05078125
38,0.43220338983050866,1.964810394383676e-07,-17,-7,-1,1483.05078125
39,0.48305084745762716,2.4968539946712554e-07,-17,-7,-1,1483.05078125
40,0.5338983050847457,5.4572712542722e-05,-17,-7,-1,1483.05078125
41,0.5847457627118646,1.9809831428574398e-05,-17,-7,-1,1483.05078125
42,0.6355932203389831,2.582512388471514e-05,-17,-7,-1,1483.05078125
43,0.6864406779661016,4.017782430310035e-06,-17,-7,-1,1483.05078125
44,0.7372881355932206,2.794711690512486e-06,-17,-7,-1,1483.05078125
45,0.7881355932203391,1.2555103623412833e-08,-17,-7,-1,1483.05078125
46,0.8389830508474576,4.4940750854038924e-07,-17,-7,-1,1483.05078125
47,0.8898305084745766,2.2796227767685195e-06,-17,-7,-1,1483.05078125
48,0.9406779661016951,5.986447604300338e-07,-17,-7,-1,1483.05078125
49,0.9915254237288136,8.440522947239515e-07,-17,-7,-1,1483.05078125
50,1.0423728813559325,1.1977415681485581e-07,-17,-7,-1,1483.05078125
51,1.093220338983051,3.260362646528847e-08,-17,-7,-1,1483.05078125
52,1.1440677966101696,2.2185868431279232e-07,-17,-7,-1,1483.05078125
53,1.1949152542372885,5.45735234780409e-09,-17,-7,-1,1483.05078125
54,1.245762711864407,4.634439321193895e-08,-17,-7,-1,1483.05078125
55,1.2966101694915255,1.831756577530541e-07,-17,-7,-1,1483.05078125
56,1.3474576271186445,1.099932056547459e-08,-17,-7,-1,1483.05078125
57,1.398305084745763,8.747247903784228e-08,-17,-7,-1,1483.05078125
58,1.4491525423728815,0.0,-17,-7,-1,1483.05078125
59,1.5,0.0,-17,-7,-1,1483.05078125
0,-1.5,0.0,-17,-6,-2,1483.05078125
1,-1.4491525423728813,0.0,-17,-6,-2,1483.05078125
2,-1.3983050847457628,0.0,-17,-6,-2,1483.05078125
3,-1.347457627118644,0.0,-17,-6,-2,1483.05078125
4,-1.2966101694915255,0.0,-17,-6,-2,1483.05078125
5,-1.2457627118644068,0.0,-17,-6,-2,1483.05078125
6,-1.194915254237288,0.0,-17,-6,-2,1483.05078125
7,-1.1440677966101696,0.0,-17,-6,-2,1483.05078125
8,-1.0932203389830508,0.0,-17,-6,-2,1483.05078125
9,-1.042372881355932,0.0,-17,-6,-2,1483.05078125
10,-0.9915254237288136,0.0,-17,-6,-2,1483.05078125
11,-0.9406779661016949,0.0,-17,-6,-2,1483.05078125
12,-0.8898305084745762,0.0,-17,-6,-2,1483.05078125
13,-0.8389830508474576,0.0,-17,-6,-2,1483.05078125
14,-0.7881355932203389,0.0,-17,-6,-2,1483.05078125
15,-0.7372881355932203,5.715609745493566e-07,-17,-6,-2,1483.05078125
16,-0.6864406779661016,1.8838144910660048e-07,-17,-6,-2,1483.05078125
17,-0.635593220338983,2.4227503558904573e-08,-17,-6,-2,1483.05078125
18,-0.5847457627118644,9.342042694981956e-09,-17,-6,-2,1483.05078125
19,-0.5338983050847457,1.0848663123397273e-07,-17,-6,-2,1483.05078125
20,-0.48305084745762716,1.6760390408876447e-08,-17,-6,-2,1483.05078125
21,-0.43220338983050843,6.32316528026422e-08,-17,-6,-2,1483.05078125
22,-0.3813559322033897,1.1604131486819824e-06,-17,-6,-2,1483.05078125
23,-0.3305084745762712,2.8992710099373653e-07,-17,-6,-2,1483.05078125
