Intensity,HKL,G-vector Length
0.00050736923,-18 -4 -4,2.293413019523073
2.6555726e-05,-18 -3 -5,2.2857482260275073
0.000117683754,-18 -2 -6,2.2874958362372992
5.9029644e-05,-18 -1 -7,2.2986343820110213
0.00016955385,-17 -7 0,2.255086124639088
5.53373e-05,-17 -6 -1,2.215079724513206
0.0019342131,-17 -5 -2,2.184223778760864
3.5128163e-05,-17 -3 -5,2.1664941168233516
0.00035487616,-17 -2 -6,2.168337911093965
6.348487e-05,-17 -1 -7,2.1800854131179386
3.0777243e-05,-17 0 -8,2.2015780916508527
8.33456e-05,-17 1 -9,2.2325345130881042
1.2812889e-05,-17 2 -10,2.272567971253487
0.0004206527,-16 -9 3,2.260071172423449
0.00015506221,-16 -6 -1,2.099039931348822
9.8737306e-05,-16 -5 -2,2.0664520932249597
0.00014783102,-16 -4 -3,2.0439105770889032
6.590234e-05,-16 -3 -4,2.031749791195534
0.00037732415,-16 -2 -5,2.0301562881353314
3.673837e-05,-16 -1 -6,2.039154841553942
0.001554077,-16 0 -8,2.0847874947981393
0.00032143056,-16 1 -9,2.1174521121860796
0.00095415127,-16 2 -10,2.1596200058531143
1.6091342e-05,-16 3 -11,2.2107474449393467
7.105586e-05,-16 4 -12,2.270229181002618
0.00016223548,-15 -9 3,2.153520558033273
0.00066558213,-15 -8 2,2.0876229295082704
0.0002993273,-15 -7 1,2.0302164345435125
0.0036536313,-15 -3 -4,1.912521545200957
0.00033375612,-15 -2 -5,1.9108286923563422
0.0011396178,-15 -1 -6,1.9203865484718872
0.0002223766,-15 0 -7,1.9410289211952547
0.00027483754,-15 1 -8,1.972407823860519
0.00012101764,-15 2 -9,2.0140214864000545
0.00041905293,-15 3 -10,2.0652513273403583
8.508553e-05,-15 4 -11,2.12540210685561
5.542834e-05,-15 5 -13,2.234569703923358
7.8943725e-05,-15 5 -12,2.1937401304431083
0.0001500642,-15 6 -13,2.269525936699546
0.0012498013,-14 -11 6,2.2283458042530047
0.00032925946,-14 -6 0,1.867765699587989
0.0016251899,-14 -5 -1,1.827112317557847
0.0014685896,-14 -4 -2,1.79755965317731
0.00034964219,-14 -3 -3,1.7796608007806936
0.00018244301,-14 0 -7,1.8241890579483717
0.0008364386,-14 1 -8,1.8575428286557496
0.00033690652,-14 2 -9,1.9016717841907853
5.992388e-05,-14 3 -10,1.9558467124571532
0.0024696728,-14 4 -11,2.01925920174124
0.00011153505,-14 5 -12,2.091069022856255
0.00030481868,-14 6 -13,2.1704428502557915
7.455597e-05,-14 7 -14,2.2565826480430706
0.0027954343,-13 -9 4,1.9592776836286794
0.000685465,-13 -8 3,1.8827699901260813
0.0003307223,-13 -4 -2,1.679771265534713
0.0017137626,-13 -3 -3,1.6606034005934722
0.0008376709,-13 -2 -4,1.6542872715928885
0.0006422681,-13 -1 -5,1.660969497971293
0.0013549505,-13 0 -6,1.6804950290830685
