tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-1,832.2034301757812
1,-1.4491525423728813,0.0,-17,-7,-1,832.2034301757812
2,-1.3983050847457628,0.0,-17,-7,-1,832.2034301757812
3,-1.347457627118644,0.0,-17,-7,-1,832.2034301757812
4,-1.2966101694915255,0.0,-17,-7,-1,832.2034301757812
5,-1.2457627118644068,0.0,-17,-7,-1,832.2034301757812
6,-1.194915254237288,0.0,-17,-7,-1,832.2034301757812
7,-1.1440677966101696,0.0,-17,-7,-1,832.2034301757812
8,-1.0932203389830508,0.0,-17,-7,-1,832.2034301757812
9,-1.042372881355932,0.0,-17,-7,-1,832.2034301757812
10,-0.9915254237288136,0.0,-17,-7,-1,832.2034301757812
11,-0.9406779661016949,0.0,-17,-7,-1,832.2034301757812
12,-0.8898305084745762,0.0,-17,-7,-1,832.2034301757812
13,-0.8389830508474576,0.0,-17,-7,-1,832.2034301757812
14,-0.7881355932203389,0.0,-17,-7,-1,832.2034301757812
15,-0.7372881355932203,0.0,-17,-7,-1,832.2034301757812
16,-0.6864406779661016,0.0,-17,-7,-1,832.2034301757812
17,-0.635593220338983,0.0,-17,-7,-1,832.2034301757812
18,-0.5847457627118644,0.0,-17,-7,-1,832.2034301757812
19,-0.5338983050847457,0.0,-17,-7,-1,832.2034301757812
20,-0.48305084745762716,0.0,-17,-7,-1,832.2034301757812
21,-0.43220338983050843,0.0,-17,-7,-1,832.2034301757812
22,-0.3813559322033897,0.0,-17,-7,-1,832.2034301757812
23,-0.3305084745762712,0.0,-17,-7,-1,832.2034301757812
24,-0.27966101694915246,0.0,-17,-7,-1,832.2034301757812
25,-0.22881355932203373,3.197264675236511e-07,-17,-7,-1,832.2034301757812
26,-0.17796610169491522,4.757361438123553e-08,-17,-7,-1,832.2034301757812
27,-0.1271186440677965,3.196807085714681e-08,-17,-7,-1,832.2034301757812
28,-0.07627118644067776,1.3401943554924856e-08,-17,-7,-1,832.2034301757812
29,-0.025423728813559254,2.933741249933064e-08,-17,-7,-1,832.2034301757812
30,0.025423728813559476,1.5525312591080365e-08,-17,-7,-1,832.2034301757812
31,0.07627118644067798,4.602807734954695e-08,-17,-7,-1,832.2034301757812
32,0.12711864406779672,6.556643938893103e-07,-17,-7,-1,832.2034301757812
33,0.17796610169491545,1.324171421401843e-07,-17,-7,-1,832.2034301757812
34,0.22881355932203395,8.929220740583332e-08,-17,-7,-1,832.2034301757812
35,0.2796610169491527,4.174539753876161e-07,-17,-7,-1,832.2034301757812
36,0.3305084745762712,1.1815523066616151e-06,-17,-7,-1,832.2034301757812
37,0.3813559322033899,2.08802885026671e-06,-17,-7,-1,832.2034301757812
38,0.43220338983050866,8.574701496399939e-06,-17,-7,-1,832.2034301757812
39,0.48305084745762716,5.503798547579208e-06,-17,-7,-1,832.2034301757812
40,0.5338983050847457,9.638593473937362e-05,-17,-7,-1,832.2034301757812
41,0.5847457627118646,4.087966226506978e-05,-17,-7,-1,832.2034301757812
42,0.6355932203389831,3.1460251193493605e-05,-17,-7,-1,832.2034301757812
43,0.6864406779661016,1.73316802829504e-05,-17,-7,-1,832.2034301757812
44,0.7372881355932206,3.683933982756571e-06,-17,-7,-1,832.2034301757812
45,0.7881355932203391,8.599677130405325e-07,-17,-7,-1,832.2034301757812
46,0.8389830508474576,1.7360059700877173e-06,-17,-7,-1,832.2034301757812
47,0.8898305084745766,7.968520549184177e-06,-17,-7,-1,832.2034301757812
48,0.9406779661016951,4.458785952010658e-06,-17,-7,-1,832.2034301757812
49,0.9915254237288136,5.642911560244102e-07,-17,-7,-1,832.2034301757812
