tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-1,669.4915161132812
1,-1.4491525423728813,0.0,-17,-7,-1,669.4915161132812
2,-1.3983050847457628,0.0,-17,-7,-1,669.4915161132812
3,-1.347457627118644,0.0,-17,-7,-1,669.4915161132812
4,-1.2966101694915255,0.0,-17,-7,-1,669.4915161132812
5,-1.2457627118644068,0.0,-17,-7,-1,669.4915161132812
6,-1.194915254237288,0.0,-17,-7,-1,669.4915161132812
7,-1.1440677966101696,0.0,-17,-7,-1,669.4915161132812
8,-1.0932203389830508,0.0,-17,-7,-1,669.4915161132812
9,-1.042372881355932,0.0,-17,-7,-1,669.4915161132812
10,-0.9915254237288136,0.0,-17,-7,-1,669.4915161132812
11,-0.9406779661016949,0.0,-17,-7,-1,669.4915161132812
12,-0.8898305084745762,0.0,-17,-7,-1,669.4915161132812
13,-0.8389830508474576,0.0,-17,-7,-1,669.4915161132812
14,-0.7881355932203389,0.0,-17,-7,-1,669.4915161132812
15,-0.7372881355932203,0.0,-17,-7,-1,669.4915161132812
16,-0.6864406779661016,0.0,-17,-7,-1,669.4915161132812
17,-0.635593220338983,0.0,-17,-7,-1,669.4915161132812
18,-0.5847457627118644,0.0,-17,-7,-1,669.4915161132812
19,-0.5338983050847457,0.0,-17,-7,-1,669.4915161132812
20,-0.48305084745762716,0.0,-17,-7,-1,669.4915161132812
21,-0.43220338983050843,0.0,-17,-7,-1,669.4915161132812
22,-0.3813559322033897,0.0,-17,-7,-1,669.4915161132812
23,-0.3305084745762712,0.0,-17,-7,-1,669.4915161132812
24,-0.27966101694915246,0.0,-17,-7,-1,669.4915161132812
25,-0.22881355932203373,1.196503660594317e-07,-17,-7,-1,669.4915161132812
26,-0.17796610169491522,6.429034016264268e-08,-17,-7,-1,669.4915161132812
27,-0.1271186440677965,2.7189646090164388e-09,-17,-7,-1,669.4915161132812
28,-0.07627118644067776,4.195655378680385e-08,-17,-7,-1,669.4915161132812
29,-0.025423728813559254,3.0816682539125395e-08,-17,-7,-1,669.4915161132812
30,0.025423728813559476,4.678074594366421e-10,-17,-7,-1,669.4915161132812
31,0.07627118644067798,5.847803574710042e-09,-17,-7,-1,669.4915161132812
32,0.12711864406779672,2.2332697824367642e-07,-17,-7,-1,669.4915161132812
33,0.17796610169491545,8.384545502337915e-09,-17,-7,-1,669.4915161132812
34,0.22881355932203395,5.598631247494268e-08,-17,-7,-1,669.4915161132812
35,0.2796610169491527,1.8761416242796258e-07,-17,-7,-1,669.4915161132812
36,0.3305084745762712,5.944482381892158e-07,-17,-7,-1,669.4915161132812
37,0.3813559322033899,7.532686367994756e-07,-17,-7,-1,669.4915161132812
38,0.43220338983050866,1.4455473547059228e-06,-17,-7,-1,669.4915161132812
39,0.48305084745762716,9.62083731792518e-07,-17,-7,-1,669.4915161132812
40,0.5338983050847457,5.3400137403514236e-05,-17,-7,-1,669.4915161132812
41,0.5847457627118646,2.498118919902481e-05,-17,-7,-1,669.4915161132812
42,0.6355932203389831,7.481270131393103e-06,-17,-7,-1,669.4915161132812
43,0.6864406779661016,3.282280658822856e-06,-17,-7,-1,669.4915161132812
44,0.7372881355932206,4.965428956893447e-07,-17,-7,-1,669.4915161132812
45,0.7881355932203391,2.5236596457034466e-07,-17,-7,-1,669.4915161132812
46,0.8389830508474576,1.1323780881866696e-06,-17,-7,-1,669.4915161132812
47,0.8898305084745766,3.2458212899655337e-06,-17,-7,-1,669.4915161132812
48,0.9406779661016951,8.723112046027381e-07,-17,-7,-1,669.4915161132812
49,0.9915254237288136,1.0661343452511574e-07,-17,-7,-1,669.4915161132812
50,1.0423728813559325,4.947841603097913e-07,-17,-7,-1,669.4915161132812
51,1.093220338983051,9.002885548170525e-08,-17,-7,-1,669.4915161132812
52,1.1440677966101696,5.411210963757185e-07,-17,-7,-1,669.4915161132812
53,1.1949152542372885,6.209133207590867e-09,-17,-7,-1,669.4915161132812
54,1.245762711864407,1.8813048541233002e-07,-17,-7,-1,669.4915161132812
55,1.2966101694915255,1.268156353262384e-07,-17,-7,-1,669.4915161132812
56,1.3474576271186445,3.530473335899842e-08,-17,-7,-1,669.4915161132812
57,1.398305084745763,5.89987294574712e-08,-17,-7,-1,669.4915161132812
58,1.4491525423728815,0.0,-17,-7,-1,669.4915161132812
59,1.5,0.0,-17,-7,-1,669.4915161132812
0,-1.5,0.0,-17,-6,-2,669.4915161132812
1,-1.4491525423728813,0.0,-17,-6,-2,669.4915161132812
2,-1.3983050847457628,0.0,-17,-6,-2,669.4915161132812
3,-1.347457627118644,0.0,-17,-6,-2,669.4915161132812
4,-1.2966101694915255,0.0,-17,-6,-2,669.4915161132812
5,-1.2457627118644068,0.0,-17,-6,-2,669.4915161132812
6,-1.194915254237288,0.0,-17,-6,-2,669.4915161132812
7,-1.1440677966101696,0.0,-17,-6,-2,669.4915161132812
8,-1.0932203389830508,0.0,-17,-6,-2,669.4915161132812
9,-1.042372881355932,0.0,-17,-6,-2,669.4915161132812
10,-0.9915254237288136,0.0,-17,-6,-2,669.4915161132812
11,-0.9406779661016949,0.0,-17,-6,-2,669.4915161132812
12,-0.8898305084745762,0.0,-17,-6,-2,669.4915161132812
13,-0.8389830508474576,0.0,-17,-6,-2,669.4915161132812
14,-0.7881355932203389,0.0,-17,-6,-2,669.4915161132812
15,-0.7372881355932203,5.497605570781161e-07,-17,-6,-2,669.4915161132812
16,-0.6864406779661016,2.6552888243713824e-07,-17,-6,-2,669.4915161132812
17,-0.635593220338983,2.5918438950611744e-08,-17,-6,-2,669.4915161132812
18,-0.5847457627118644,2.530753420160181e-07,-17,-6,-2,669.4915161132812
19,-0.5338983050847457,5.8393283097757376e-08,-17,-6,-2,669.4915161132812
20,-0.48305084745762716,1.8880466257087392e-07,-17,-6,-2,669.4915161132812
21,-0.43220338983050843,2.2697355461787083e-07,-17,-6,-2,669.4915161132812
22,-0.3813559322033897,4.7288261839639745e-07,-17,-6,-2,669.4915161132812
23,-0.3305084745762712,1.4181789538270095e-06,-17,-6,-2,669.4915161132812
24,-0.27966101694915246,6.018915996719443e-07,-17,-6,-2,669.4915161132812
25,-0.22881355932203373,1.592681826423359e-07,-17,-6,-2,669.4915161132812
26,-0.17796610169491522,1.2256496120244265e-06,-17,-6,-2,669.4915161132812
27,-0.1271186440677965,1.8968189863244334e-07,-17,-6,-2,669.4915161132812
28,-0.07627118644067776,5.279031029203907e-06,-17,-6,-2,669.4915161132812
29,-0.025423728813559254,2.161700422220747e-06,-17,-6,-2,669.4915161132812
30,0.025423728813559476,7.14959969627671e-05,-17,-6,-2,669.4915161132812
31,0.07627118644067798,8.341161446878687e-06,-17,-6,-2,669.4915161132812
32,0.12711864406779672,9.625189250073163e-07,-17,-6,-2,669.4915161132812
33,0.17796610169491545,1.0421689694339875e-05,-17,-6,-2,669.4915161132812
34,0.22881355932203395,9.120681170315947e-07,-17,-6,-2,669.4915161132812
35,0.2796610169491527,2.2614479178173497e-07,-17,-6,-2,669.4915161132812
36,0.3305084745762712,1.1873578387167072e-07,-17,-6,-2,669.4915161132812
37,0.3813559322033899,9.122947517425928e-07,-17,-6,-2,669.4915161132812
38,0.43220338983050866,3.5739631698561425e-07,-17,-6,-2,669.4915161132812
39,0.48305084745762716,7.169463174250268e-07,-17,-6,-2,669.4915161132812
40,0.5338983050847457,2.4166621415133704e-07,-17,-6,-2,669.4915161132812
41,0.5847457627118646,9.43300619837828e-08,-17,-6,-2,669.4915161132812
42,0.6355932203389831,1.3232924800377077e-07,-17,-6,-2,669.4915161132812
43,0.6864406779661016,1.293425633264178e-08,-17,-6,-2,669.4915161132812
44,0.7372881355932206,6.943947283843954e-08,-17,-6,-2,669.4915161132812
45,0.7881355932203391,6.23872935534564e-08,-17,-6,-2,669.4915161132812
46,0.8389830508474576,0.0,-17,-6,-2,669.4915161132812
47,0.8898305084745766,0.0,-17,-6,-2,669.4915161132812
48,0.9406779661016951,0.0,-17,-6,-2,669.4915161132812
49,0.9915254237288136,0.0,-17,-6,-2,669.4915161132812
50,1.0423728813559325,0.0,-17,-6,-2,669.4915161132812
51,1.093220338983051,0.0,-17,-6,-2,669.4915161132812
52,1.1440677966101696,0.0,-17,-6,-2,669.4915161132812
53,1.1949152542372885,0.0,-17,-6,-2,669.4915161132812
54,1.245762711864407,0.0,-17,-6,-2,669.4915161132812
55,1.2966101694915255,0.0,-17,-6,-2,669.4915161132812
56,1.3474576271186445,0.0,-17,-6,-2,669.4915161132812
57,1.398305084745763,0.0,-17,-6,-2,669.4915161132812
58,1.4491525423728815,0.0,-17,-6,-2,669.4915161132812
59,1.5,0.0,-17,-6,-2,669.4915161132812
0,-1.5,0.0,-17,-5,-3,669.4915161132812
1,-1.4491525423728813,0.0,-17,-5,-3,669.4915161132812
2,-1.3983050847457628,0.0,-17,-5,-3,669.4915161132812
3,-1.347457627118644,0.0,-17,-5,-3,669.4915161132812
4,-1.2966101694915255,0.0,-17,-5,-3,669.4915161132812
5,-1.2457627118644068,0.0,-17,-5,-3,669.4915161132812
6,-1.194915254237288,0.0,-17,-5,-3,669.4915161132812
7,-1.1440677966101696,3.680155558072329e-08,-17,-5,-3,669.4915161132812
8,-1.0932203389830508,3.465422437898269e-08,-17,-5,-3,669.4915161132812
9,-1.042372881355932,3.746117727132514e-08,-17,-5,-3,669.4915161132812
10,-0.9915254237288136,1.588721119105685e-07,-17,-5,-3,669.4915161132812
11,-0.9406779661016949,3.9845883037514795e-08,-17,-5,-3,669.4915161132812
12,-0.8898305084745762,1.7522229001087908e-08,-17,-5,-3,669.4915161132812
13,-0.8389830508474576,6.2780380893912024e-09,-17,-5,-3,669.4915161132812
14,-0.7881355932203389,1.5775290407304965e-08,-17,-5,-3,669.4915161132812
15,-0.7372881355932203,3.1069814099282667e-07,-17,-5,-3,669.4915161132812
16,-0.6864406779661016,1.0244088599620227e-07,-17,-5,-3,669.4915161132812
17,-0.635593220338983,3.045878429475124e-07,-17,-5,-3,669.4915161132812
18,-0.5847457627118644,3.806015058671619e-07,-17,-5,-3,669.4915161132812
19,-0.5338983050847457,4.569722932501463e-06,-17,-5,-3,669.4915161132812
20,-0.48305084745762716,2.8047239538864233e-05,-17,-5,-3,669.4915161132812
21,-0.43220338983050843,0.0002732292632572353,-17,-5,-3,669.4915161132812
22,-0.3813559322033897,6.311835022643209e-05,-17,-5,-3,669.4915161132812
23,-0.3305084745762712,1.1259948223596439e-05,-17,-5,-3,669.4915161132812
24,-0.27966101694915246,4.015616923425114e-06,-17,-5,-3,669.4915161132812
25,-0.22881355932203373,1.2017954986731638e-06,-17,-5,-3,669.4915161132812
26,-0.17796610169491522,1.6203180166485254e-06,-17,-5,-3,669.4915161132812
27,-0.1271186440677965,1.1658135434799988e-07,-17,-5,-3,669.4915161132812
28,-0.07627118644067776,3.2291720231114596e-07,-17,-5,-3,669.4915161132812
29,-0.025423728813559254,2.6642895889494866e-08,-17,-5,-3,669.4915161132812
30,0.025423728813559476,4.830118527365812e-08,-17,-5,-3,669.4915161132812
31,0.07627118644067798,1.3089727701753873e-07,-17,-5,-3,669.4915161132812
32,0.12711864406779672,4.5959609451529104e-09,-17,-5,-3,669.4915161132812
33,0.17796610169491545,3.0623542812691085e-08,-17,-5,-3,669.4915161132812
34,0.22881355932203395,8.525513806034724e-08,-17,-5,-3,669.4915161132812
35,0.2796610169491527,1.4496333022862018e-08,-17,-5,-3,669.4915161132812
36,0.3305084745762712,0.0,-17,-5,-3,669.4915161132812
37,0.3813559322033899,0.0,-17,-5,-3,669.4915161132812
38,0.43220338983050866,0.0,-17,-5,-3,669.4915161132812
39,0.48305084745762716,0.0,-17,-5,-3,669.4915161132812
40,0.5338983050847457,0.0,-17,-5,-3,669.4915161132812
41,0.5847457627118646,0.0,-17,-5,-3,669.4915161132812
42,0.6355932203389831,0.0,-17,-5,-3,669.4915161132812
43,0.6864406779661016,0.0,-17,-5,-3,669.4915161132812
44,0.7372881355932206,0.0,-17,-5,-3,669.4915161132812
45,0.7881355932203391,0.0,-17,-5,-3,669.4915161132812
46,0.8389830508474576,0.0,-17,-5,-3,669.4915161132812
47,0.8898305084745766,0.0,-17,-5,-3,669.4915161132812
48,0.9406779661016951,0.0,-17,-5,-3,669.4915161132812
49,0.9915254237288136,0.0,-17,-5,-3,669.4915161132812
50,1.0423728813559325,0.0,-17,-5,-3,669.4915161132812
51,1.093220338983051,0.0,-17,-5,-3,669.4915161132812
52,1.1440677966101696,0.0,-17,-5,-3,669.4915161132812
53,1.1949152542372885,0.0,-17,-5,-3,669.4915161132812
54,1.245762711864407,0.0,-17,-5,-3,669.4915161132812
